变量名,hp,mp1,initMp1,hpRecover,mp1Recover,mp2Recover,damage,specialDamage,defence,specialDefence,defenceIgnore,specialDefenceIgnore,speed,strike,strikeDamage,strikeResistance,block,breakBlock,blockPower,hit,dodge,damageHit,damageDodge,damageAdd,damageSub,ultimateAdd,ultimateSub,damageDeepen,damageReduce,suckBlood,rebound,cure,natureRestraint,controlPer,immuneControl
1735,6045234,1000,0,0,0,0,1599250,1599250,179916,179916,0,0,239888,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1736,6055429,1000,0,0,0,0,1601978,1601978,180223,180223,0,0,240297,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1737,6065681,1000,0,0,0,0,1604721,1604721,180532,180532,0,0,240708,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1738,6075933,1000,0,0,0,0,1607464,1607464,180840,180840,0,0,241120,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1739,6086186,1000,0,0,0,0,1610208,1610208,181149,181149,0,0,241531,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1740,6096438,1000,0,0,0,0,1612951,1612951,181457,181457,0,0,241943,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1741,6106690,1000,0,0,0,0,1615694,1615694,181766,181766,0,0,242354,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1742,6117000,1000,0,0,0,0,1618453,1618453,182076,182076,0,0,242768,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1743,6127310,1000,0,0,0,0,1621212,1621212,182387,182387,0,0,243182,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1744,6137619,1000,0,0,0,0,1623972,1623972,182697,182697,0,0,243596,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1745,6147929,1000,0,0,0,0,1626731,1626731,183008,183008,0,0,244010,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1746,6158239,1000,0,0,0,0,1629490,1629490,183318,183318,0,0,244424,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1747,6168607,1000,0,0,0,0,1632265,1632265,183630,183630,0,0,244840,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1748,6178974,1000,0,0,0,0,1635040,1635040,183942,183942,0,0,245256,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1749,6189342,1000,0,0,0,0,1637814,1637814,184255,184255,0,0,245673,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1750,6199709,1000,0,0,0,0,1640589,1640589,184567,184567,0,0,246089,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1751,6210077,1000,0,0,0,0,1643364,1643364,184879,184879,0,0,246505,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1752,6220503,1000,0,0,0,0,1646155,1646155,185193,185193,0,0,246924,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1753,6230929,1000,0,0,0,0,1648945,1648945,185507,185507,0,0,247342,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1754,6241354,1000,0,0,0,0,1651736,1651736,185820,185820,0,0,247761,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1755,6251780,1000,0,0,0,0,1654526,1654526,186134,186134,0,0,248179,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1756,6262206,1000,0,0,0,0,1657317,1657317,186448,186448,0,0,248598,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1757,6272690,1000,0,0,0,0,1660123,1660123,186764,186764,0,0,249019,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1758,6283174,1000,0,0,0,0,1662930,1662930,187080,187080,0,0,249440,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1759,6293658,1000,0,0,0,0,1665736,1665736,187395,187395,0,0,249860,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1760,6304142,1000,0,0,0,0,1668543,1668543,187711,187711,0,0,250281,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1761,6314626,1000,0,0,0,0,1671349,1671349,188027,188027,0,0,250702,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1762,6325168,1000,0,0,0,0,1674171,1674171,188344,188344,0,0,251125,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1763,6335710,1000,0,0,0,0,1676993,1676993,188662,188662,0,0,251549,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1764,6346253,1000,0,0,0,0,1679815,1679815,188979,188979,0,0,251972,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1765,6356795,1000,0,0,0,0,1682637,1682637,189297,189297,0,0,252396,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1766,6367337,1000,0,0,0,0,1685459,1685459,189614,189614,0,0,252819,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1767,6377938,1000,0,0,0,0,1688297,1688297,189933,189933,0,0,253245,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1768,6388539,1000,0,0,0,0,1691135,1691135,190253,190253,0,0,253670,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1769,6399139,1000,0,0,0,0,1693974,1693974,190572,190572,0,0,254096,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1770,6409740,1000,0,0,0,0,1696812,1696812,190892,190892,0,0,254521,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1771,6420341,1000,0,0,0,0,1699650,1699650,191211,191211,0,0,254947,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1772,6431001,1000,0,0,0,0,1702504,1702504,191532,191532,0,0,255375,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1773,6441660,1000,0,0,0,0,1705358,1705358,191853,191853,0,0,255803,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1774,6452320,1000,0,0,0,0,1708211,1708211,192174,192174,0,0,256232,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1775,6462979,1000,0,0,0,0,1711065,1711065,192495,192495,0,0,256660,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1776,6473639,1000,0,0,0,0,1713919,1713919,192816,192816,0,0,257088,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1777,6484357,1000,0,0,0,0,1716789,1716789,193139,193139,0,0,257518,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1778,6495075,1000,0,0,0,0,1719659,1719659,193462,193462,0,0,257949,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1779,6505794,1000,0,0,0,0,1722529,1722529,193784,193784,0,0,258379,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1780,6516512,1000,0,0,0,0,1725399,1725399,194107,194107,0,0,258810,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1781,6527230,1000,0,0,0,0,1728269,1728269,194430,194430,0,0,259240,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1782,6538007,1000,0,0,0,0,1731155,1731155,194755,194755,0,0,259673,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1783,6548785,1000,0,0,0,0,1734041,1734041,195080,195080,0,0,260106,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1784,6559562,1000,0,0,0,0,1736926,1736926,195404,195404,0,0,260539,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1785,6570340,1000,0,0,0,0,1739812,1739812,195729,195729,0,0,260972,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1786,6581117,1000,0,0,0,0,1742698,1742698,196054,196054,0,0,261405,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1787,6591954,1000,0,0,0,0,1745600,1745600,196380,196380,0,0,261840,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1788,6602790,1000,0,0,0,0,1748502,1748502,196707,196707,0,0,262275,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1789,6613627,1000,0,0,0,0,1751404,1751404,197033,197033,0,0,262711,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1790,6624463,1000,0,0,0,0,1754306,1754306,197360,197360,0,0,263146,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1791,6635300,1000,0,0,0,0,1757208,1757208,197686,197686,0,0,263581,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1792,6646196,1000,0,0,0,0,1760126,1760126,198014,198014,0,0,264019,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1793,6657092,1000,0,0,0,0,1763044,1763044,198343,198343,0,0,264457,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1794,6667987,1000,0,0,0,0,1765963,1765963,198671,198671,0,0,264894,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1795,6678883,1000,0,0,0,0,1768881,1768881,199000,199000,0,0,265332,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1796,6689779,1000,0,0,0,0,1771799,1771799,199328,199328,0,0,265770,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1797,6700734,1000,0,0,0,0,1774733,1774733,199658,199658,0,0,266210,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1798,6711689,1000,0,0,0,0,1777667,1777667,199988,199988,0,0,266650,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1799,6722645,1000,0,0,0,0,1780602,1780602,200318,200318,0,0,267090,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1800,6733600,1000,0,0,0,0,1783536,1783536,200648,200648,0,0,267530,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1801,6744555,1000,0,0,0,0,1786470,1786470,200978,200978,0,0,267970,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1802,6755570,1000,0,0,0,0,1789420,1789420,201310,201310,0,0,268413,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1803,6766585,1000,0,0,0,0,1792371,1792371,201642,201642,0,0,268855,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1804,6777600,1000,0,0,0,0,1795321,1795321,201973,201973,0,0,269298,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1805,6788615,1000,0,0,0,0,1798272,1798272,202305,202305,0,0,269740,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1806,6799630,1000,0,0,0,0,1801222,1801222,202637,202637,0,0,270183,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1807,6810705,1000,0,0,0,0,1804189,1804189,202971,202971,0,0,270628,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1808,6821780,1000,0,0,0,0,1807155,1807155,203305,203305,0,0,271073,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1809,6832854,1000,0,0,0,0,1810122,1810122,203638,203638,0,0,271518,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1810,6843929,1000,0,0,0,0,1813088,1813088,203972,203972,0,0,271963,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1811,6855004,1000,0,0,0,0,1816055,1816055,204306,204306,0,0,272408,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1812,6866139,1000,0,0,0,0,1819038,1819038,204642,204642,0,0,272856,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1813,6877274,1000,0,0,0,0,1822021,1822021,204977,204977,0,0,273303,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1814,6888408,1000,0,0,0,0,1825004,1825004,205313,205313,0,0,273751,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1815,6899543,1000,0,0,0,0,1827987,1827987,205648,205648,0,0,274198,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1816,6910678,1000,0,0,0,0,1830970,1830970,205984,205984,0,0,274646,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1817,6921873,1000,0,0,0,0,1833969,1833969,206321,206321,0,0,275096,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1818,6933068,1000,0,0,0,0,1836968,1836968,206659,206659,0,0,275546,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1819,6944263,1000,0,0,0,0,1839968,1839968,206996,206996,0,0,275995,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1820,6955458,1000,0,0,0,0,1842967,1842967,207334,207334,0,0,276445,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1821,6966653,1000,0,0,0,0,1845966,1845966,207671,207671,0,0,276895,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1822,6977908,1000,0,0,0,0,1848982,1848982,208010,208010,0,0,277347,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1823,6989163,1000,0,0,0,0,1851998,1851998,208350,208350,0,0,277800,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1824,7000418,1000,0,0,0,0,1855013,1855013,208689,208689,0,0,278252,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1825,7011673,1000,0,0,0,0,1858029,1858029,209029,209029,0,0,278705,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1826,7022928,1000,0,0,0,0,1861045,1861045,209368,209368,0,0,279157,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1827,7034244,1000,0,0,0,0,1864077,1864077,209709,209709,0,0,279612,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1828,7045560,1000,0,0,0,0,1867109,1867109,210050,210050,0,0,280067,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1829,7056875,1000,0,0,0,0,1870141,1870141,210391,210391,0,0,280521,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1830,7068191,1000,0,0,0,0,1873173,1873173,210732,210732,0,0,280976,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1831,7079507,1000,0,0,0,0,1876205,1876205,211073,211073,0,0,281431,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1832,7090883,1000,0,0,0,0,1879253,1879253,211416,211416,0,0,281888,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1833,7102259,1000,0,0,0,0,1882302,1882302,211759,211759,0,0,282345,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1834,7113636,1000,0,0,0,0,1885350,1885350,212102,212102,0,0,282803,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1835,7125012,1000,0,0,0,0,1888399,1888399,212445,212445,0,0,283260,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1836,7136388,1000,0,0,0,0,1891447,1891447,212788,212788,0,0,283717,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1837,7147825,1000,0,0,0,0,1894512,1894512,213133,213133,0,0,284177,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1838,7159262,1000,0,0,0,0,1897577,1897577,213478,213478,0,0,284637,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1839,7170700,1000,0,0,0,0,1900642,1900642,213822,213822,0,0,285096,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1840,7182137,1000,0,0,0,0,1903707,1903707,214167,214167,0,0,285556,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1841,7193574,1000,0,0,0,0,1906772,1906772,214512,214512,0,0,286016,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1842,7205072,1000,0,0,0,0,1909854,1909854,214859,214859,0,0,286478,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1843,7216570,1000,0,0,0,0,1912935,1912935,215205,215205,0,0,286940,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1844,7228068,1000,0,0,0,0,1916017,1916017,215552,215552,0,0,287403,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1845,7239566,1000,0,0,0,0,1919098,1919098,215898,215898,0,0,287865,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1846,7251064,1000,0,0,0,0,1922180,1922180,216245,216245,0,0,288327,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1847,7262623,1000,0,0,0,0,1925278,1925278,216594,216594,0,0,288792,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1848,7274182,1000,0,0,0,0,1928376,1928376,216942,216942,0,0,289257,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1849,7285741,1000,0,0,0,0,1931474,1931474,217291,217291,0,0,289721,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1850,7297300,1000,0,0,0,0,1934572,1934572,217639,217639,0,0,290186,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1851,7308859,1000,0,0,0,0,1937670,1937670,217988,217988,0,0,290651,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1852,7320479,1000,0,0,0,0,1940785,1940785,218338,218338,0,0,291118,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1853,7332100,1000,0,0,0,0,1943900,1943900,218689,218689,0,0,291585,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1854,7343720,1000,0,0,0,0,1947014,1947014,219039,219039,0,0,292053,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1855,7355341,1000,0,0,0,0,1950129,1950129,219390,219390,0,0,292520,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1856,7366961,1000,0,0,0,0,1953244,1953244,219740,219740,0,0,292987,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1857,7378643,1000,0,0,0,0,1956376,1956376,220092,220092,0,0,293457,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1858,7390325,1000,0,0,0,0,1959507,1959507,220444,220444,0,0,293926,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1859,7402007,1000,0,0,0,0,1962639,1962639,220797,220797,0,0,294396,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1860,7413689,1000,0,0,0,0,1965770,1965770,221149,221149,0,0,294865,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1861,7425371,1000,0,0,0,0,1968902,1968902,221501,221501,0,0,295335,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1862,7437114,1000,0,0,0,0,1972050,1972050,221855,221855,0,0,295807,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1863,7448858,1000,0,0,0,0,1975198,1975198,222209,222209,0,0,296279,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1864,7460601,1000,0,0,0,0,1978346,1978346,222564,222564,0,0,296752,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1865,7472345,1000,0,0,0,0,1981494,1981494,222918,222918,0,0,297224,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1866,7484088,1000,0,0,0,0,1984642,1984642,223272,223272,0,0,297696,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1867,7495893,1000,0,0,0,0,1987807,1987807,223628,223628,0,0,298171,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1868,7507698,1000,0,0,0,0,1990972,1990972,223984,223984,0,0,298646,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1869,7519504,1000,0,0,0,0,1994137,1994137,224341,224341,0,0,299120,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1870,7531309,1000,0,0,0,0,1997302,1997302,224697,224697,0,0,299595,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1871,7543114,1000,0,0,0,0,2000467,2000467,225053,225053,0,0,300070,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1872,7554981,1000,0,0,0,0,2003649,2003649,225411,225411,0,0,300547,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1873,7566848,1000,0,0,0,0,2006831,2006831,225769,225769,0,0,301024,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1874,7578715,1000,0,0,0,0,2010012,2010012,226126,226126,0,0,301502,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1875,7590582,1000,0,0,0,0,2013194,2013194,226484,226484,0,0,301979,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1876,7602449,1000,0,0,0,0,2016376,2016376,226842,226842,0,0,302456,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1877,7614378,1000,0,0,0,0,2019575,2019575,227202,227202,0,0,302936,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1878,7626307,1000,0,0,0,0,2022773,2022773,227562,227562,0,0,303416,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1879,7638237,1000,0,0,0,0,2025972,2025972,227921,227921,0,0,303895,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1880,7650166,1000,0,0,0,0,2029170,2029170,228281,228281,0,0,304375,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1881,7662095,1000,0,0,0,0,2032369,2032369,228641,228641,0,0,304855,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1882,7674087,1000,0,0,0,0,2035584,2035584,229003,229003,0,0,305337,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1883,7686078,1000,0,0,0,0,2038800,2038800,229365,229365,0,0,305820,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1884,7698070,1000,0,0,0,0,2042015,2042015,229726,229726,0,0,306302,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1885,7710061,1000,0,0,0,0,2045231,2045231,230088,230088,0,0,306785,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1886,7722053,1000,0,0,0,0,2048446,2048446,230450,230450,0,0,307267,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1887,7734107,1000,0,0,0,0,2051679,2051679,230814,230814,0,0,307752,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1888,7746161,1000,0,0,0,0,2054911,2054911,231177,231177,0,0,308237,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1889,7758214,1000,0,0,0,0,2058144,2058144,231541,231541,0,0,308721,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1890,7770268,1000,0,0,0,0,2061376,2061376,231904,231904,0,0,309206,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1891,7782322,1000,0,0,0,0,2064609,2064609,232268,232268,0,0,309691,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1892,7794438,1000,0,0,0,0,2067859,2067859,232634,232634,0,0,310178,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1893,7806555,1000,0,0,0,0,2071108,2071108,232999,232999,0,0,310666,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1894,7818671,1000,0,0,0,0,2074358,2074358,233365,233365,0,0,311153,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1895,7830788,1000,0,0,0,0,2077607,2077607,233730,233730,0,0,311641,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1896,7842904,1000,0,0,0,0,2080857,2080857,234096,234096,0,0,312128,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
