变量名,hp,mp1,initMp1,hpRecover,mp1Recover,mp2Recover,damage,specialDamage,defence,specialDefence,defenceIgnore,specialDefenceIgnore,speed,strike,strikeDamage,strikeResistance,block,breakBlock,blockPower,hit,dodge,damageHit,damageDodge,damageAdd,damageSub,ultimateAdd,ultimateSub,damageDeepen,damageReduce,suckBlood,rebound,cure,natureRestraint,controlPer,immuneControl
756,7290560,1000,400,0,0,0,262617,262617,78786,78786,0,0,21009,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
757,7318146,1000,400,0,0,0,263624,263624,79088,79088,0,0,21090,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
758,7345732,1000,400,0,0,0,264631,264631,79390,79390,0,0,21170,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
759,7373318,1000,400,0,0,0,265639,265639,79693,79693,0,0,21251,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
760,7400904,1000,400,0,0,0,266646,266646,79995,79995,0,0,21331,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
761,7428490,1000,400,0,0,0,267653,267653,80297,80297,0,0,21412,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
762,7456422,1000,400,0,0,0,268673,268673,80603,80603,0,0,21494,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
763,7484354,1000,400,0,0,0,269693,269693,80909,80909,0,0,21575,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
764,7512286,1000,400,0,0,0,270714,270714,81215,81215,0,0,21657,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
765,7540218,1000,400,0,0,0,271734,271734,81521,81521,0,0,21738,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
766,7568150,1000,400,0,0,0,272754,272754,81827,81827,0,0,21820,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
767,7596430,1000,400,0,0,0,273787,273787,82137,82137,0,0,21903,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
768,7624710,1000,400,0,0,0,274820,274820,82447,82447,0,0,21986,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
769,7652990,1000,400,0,0,0,275853,275853,82756,82756,0,0,22068,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
770,7681270,1000,400,0,0,0,276886,276886,83066,83066,0,0,22151,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
771,7709550,1000,400,0,0,0,277919,277919,83376,83376,0,0,22234,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
772,7738180,1000,400,0,0,0,278965,278965,83690,83690,0,0,22318,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
773,7766811,1000,400,0,0,0,280012,280012,84004,84004,0,0,22401,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
774,7795441,1000,400,0,0,0,281058,281058,84317,84317,0,0,22485,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
775,7824072,1000,400,0,0,0,282105,282105,84631,84631,0,0,22568,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
776,7852702,1000,400,0,0,0,283151,283151,84945,84945,0,0,22652,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
777,7881685,1000,400,0,0,0,284210,284210,85263,85263,0,0,22737,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
778,7910668,1000,400,0,0,0,285269,285269,85581,85581,0,0,22822,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
779,7939652,1000,400,0,0,0,286329,286329,85898,85898,0,0,22906,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
780,7968635,1000,400,0,0,0,287388,287388,86216,86216,0,0,22991,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
781,7997618,1000,400,0,0,0,288447,288447,86534,86534,0,0,23076,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
782,8026956,1000,400,0,0,0,289520,289520,86856,86856,0,0,23162,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
783,8056294,1000,400,0,0,0,290592,290592,87178,87178,0,0,23248,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
784,8085632,1000,400,0,0,0,291665,291665,87499,87499,0,0,23333,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
785,8114970,1000,400,0,0,0,292737,292737,87821,87821,0,0,23419,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
786,8144308,1000,400,0,0,0,293810,293810,88143,88143,0,0,23505,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
787,8174003,1000,400,0,0,0,294896,294896,88469,88469,0,0,23592,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
788,8203698,1000,400,0,0,0,295982,295982,88795,88795,0,0,23679,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
789,8233392,1000,400,0,0,0,297069,297069,89120,89120,0,0,23765,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
790,8263087,1000,400,0,0,0,298155,298155,89446,89446,0,0,23852,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
791,8292782,1000,400,0,0,0,299241,299241,89772,89772,0,0,23939,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
792,8322836,1000,400,0,0,0,300341,300341,90102,90102,0,0,24027,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
793,8352889,1000,400,0,0,0,301440,301440,90432,90432,0,0,24115,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
794,8382943,1000,400,0,0,0,302540,302540,90762,90762,0,0,24203,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
795,8412996,1000,400,0,0,0,303639,303639,91092,91092,0,0,24291,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
796,8443050,1000,400,0,0,0,304739,304739,91422,91422,0,0,24379,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
797,8473465,1000,400,0,0,0,305852,305852,91756,91756,0,0,24468,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
798,8503880,1000,400,0,0,0,306965,306965,92090,92090,0,0,24557,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
799,8534294,1000,400,0,0,0,308078,308078,92424,92424,0,0,24646,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
800,8564709,1000,400,0,0,0,309191,309191,92758,92758,0,0,24735,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
801,8595124,1000,400,0,0,0,310304,310304,93092,93092,0,0,24824,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
802,8625902,1000,400,0,0,0,311430,311430,93430,93430,0,0,24914,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
803,8656681,1000,400,0,0,0,312557,312557,93768,93768,0,0,25004,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
804,8687459,1000,400,0,0,0,313683,313683,94105,94105,0,0,25095,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
805,8718238,1000,400,0,0,0,314810,314810,94443,94443,0,0,25185,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
806,8749016,1000,400,0,0,0,315936,315936,94781,94781,0,0,25275,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
807,8780160,1000,400,0,0,0,317076,317076,95123,95123,0,0,25366,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
808,8811304,1000,400,0,0,0,318217,318217,95465,95465,0,0,25457,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
809,8842448,1000,400,0,0,0,319357,319357,95808,95808,0,0,25549,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
810,8873592,1000,400,0,0,0,320498,320498,96150,96150,0,0,25640,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
811,8904736,1000,400,0,0,0,321638,321638,96492,96492,0,0,25731,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
812,8936248,1000,400,0,0,0,322792,322792,96838,96838,0,0,25823,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
813,8967759,1000,400,0,0,0,323946,323946,97184,97184,0,0,25916,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
814,8999271,1000,400,0,0,0,325100,325100,97531,97531,0,0,26008,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
815,9030782,1000,400,0,0,0,326254,326254,97877,97877,0,0,26101,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
816,9062294,1000,400,0,0,0,327408,327408,98223,98223,0,0,26193,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
817,9094175,1000,400,0,0,0,328576,328576,98573,98573,0,0,26286,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
818,9126056,1000,400,0,0,0,329744,329744,98924,98924,0,0,26380,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
819,9157938,1000,400,0,0,0,330912,330912,99274,99274,0,0,26473,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
820,9189819,1000,400,0,0,0,332080,332080,99625,99625,0,0,26567,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
821,9221700,1000,400,0,0,0,333248,333248,99975,99975,0,0,26660,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
822,9253953,1000,400,0,0,0,334430,334430,100330,100330,0,0,26755,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
823,9286206,1000,400,0,0,0,335612,335612,100684,100684,0,0,26849,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
824,9318460,1000,400,0,0,0,336794,336794,101039,101039,0,0,26944,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
825,9350713,1000,400,0,0,0,337976,337976,101393,101393,0,0,27038,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
826,9382966,1000,400,0,0,0,339158,339158,101748,101748,0,0,27133,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
827,9415594,1000,400,0,0,0,340354,340354,102107,102107,0,0,27229,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
828,9448221,1000,400,0,0,0,341550,341550,102466,102466,0,0,27324,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
829,9480849,1000,400,0,0,0,342746,342746,102824,102824,0,0,27420,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
830,9513476,1000,400,0,0,0,343942,343942,103183,103183,0,0,27515,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
831,9546104,1000,400,0,0,0,345138,345138,103542,103542,0,0,27611,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
832,9579108,1000,400,0,0,0,346348,346348,103905,103905,0,0,27708,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
833,9612112,1000,400,0,0,0,347558,347558,104268,104268,0,0,27805,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
834,9645116,1000,400,0,0,0,348768,348768,104631,104631,0,0,27901,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
835,9678120,1000,400,0,0,0,349978,349978,104994,104994,0,0,27998,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
836,9711124,1000,400,0,0,0,351188,351188,105357,105357,0,0,28095,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
837,9744506,1000,400,0,0,0,352412,352412,105724,105724,0,0,28193,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
838,9777889,1000,400,0,0,0,353636,353636,106091,106091,0,0,28291,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
839,9811271,1000,400,0,0,0,354861,354861,106459,106459,0,0,28389,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
840,9844654,1000,400,0,0,0,356085,356085,106826,106826,0,0,28487,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
841,9878036,1000,400,0,0,0,357309,357309,107193,107193,0,0,28585,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
842,9911799,1000,400,0,0,0,358548,358548,107564,107564,0,0,28684,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
843,9945562,1000,400,0,0,0,359787,359787,107936,107936,0,0,28783,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
844,9979324,1000,400,0,0,0,361025,361025,108307,108307,0,0,28882,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
845,10013087,1000,400,0,0,0,362264,362264,108679,108679,0,0,28981,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
846,10046850,1000,400,0,0,0,363503,363503,109050,109050,0,0,29080,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
847,10080996,1000,400,0,0,0,364756,364756,109426,109426,0,0,29180,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
848,10115141,1000,400,0,0,0,366009,366009,109802,109802,0,0,29280,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
849,10149287,1000,400,0,0,0,367261,367261,110178,110178,0,0,29381,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
850,10183432,1000,400,0,0,0,368514,368514,110554,110554,0,0,29481,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
851,10217578,1000,400,0,0,0,369767,369767,110930,110930,0,0,29581,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
852,10252109,1000,400,0,0,0,371034,371034,111310,111310,0,0,29682,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
853,10286640,1000,400,0,0,0,372302,372302,111691,111691,0,0,29784,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
854,10321170,1000,400,0,0,0,373569,373569,112071,112071,0,0,29885,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
855,10355701,1000,400,0,0,0,374837,374837,112452,112452,0,0,29987,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
856,10390232,1000,400,0,0,0,376104,376104,112832,112832,0,0,30088,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
857,10425150,1000,400,0,0,0,377386,377386,113217,113217,0,0,30191,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
858,10460068,1000,400,0,0,0,378668,378668,113601,113601,0,0,30293,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
859,10494986,1000,400,0,0,0,379950,379950,113986,113986,0,0,30396,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
860,10529904,1000,400,0,0,0,381232,381232,114370,114370,0,0,30498,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
861,10564822,1000,400,0,0,0,382514,382514,114755,114755,0,0,30601,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
862,10600129,1000,400,0,0,0,383811,383811,115144,115144,0,0,30705,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
863,10635436,1000,400,0,0,0,385107,385107,115533,115533,0,0,30809,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
864,10670744,1000,400,0,0,0,386404,386404,115921,115921,0,0,30912,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
865,10706051,1000,400,0,0,0,387700,387700,116310,116310,0,0,31016,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
866,10741358,1000,400,0,0,0,388997,388997,116699,116699,0,0,31120,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
867,10777056,1000,400,0,0,0,390308,390308,117092,117092,0,0,31225,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
868,10812755,1000,400,0,0,0,391619,391619,117485,117485,0,0,31330,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
869,10848453,1000,400,0,0,0,392931,392931,117879,117879,0,0,31434,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
870,10884152,1000,400,0,0,0,394242,394242,118272,118272,0,0,31539,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
871,10919850,1000,400,0,0,0,395553,395553,118665,118665,0,0,31644,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
872,10955942,1000,400,0,0,0,396879,396879,119063,119063,0,0,31750,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
873,10992034,1000,400,0,0,0,398205,398205,119461,119461,0,0,31856,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
874,11028126,1000,400,0,0,0,399531,399531,119858,119858,0,0,31963,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
875,11064218,1000,400,0,0,0,400857,400857,120256,120256,0,0,32069,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
876,11100310,1000,400,0,0,0,402183,402183,120654,120654,0,0,32175,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
877,11136798,1000,400,0,0,0,403524,403524,121056,121056,0,0,32282,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
878,11173286,1000,400,0,0,0,404865,404865,121459,121459,0,0,32389,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
879,11209774,1000,400,0,0,0,406205,406205,121861,121861,0,0,32497,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
880,11246262,1000,400,0,0,0,407546,407546,122264,122264,0,0,32604,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
881,11282750,1000,400,0,0,0,408887,408887,122666,122666,0,0,32711,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
882,11319636,1000,400,0,0,0,410243,410243,123073,123073,0,0,32819,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
883,11356522,1000,400,0,0,0,411599,411599,123480,123480,0,0,32928,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
884,11393408,1000,400,0,0,0,412955,412955,123886,123886,0,0,33036,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
885,11430294,1000,400,0,0,0,414311,414311,124293,124293,0,0,33145,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
886,11467180,1000,400,0,0,0,415667,415667,124700,124700,0,0,33253,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
887,11504466,1000,400,0,0,0,417038,417038,125111,125111,0,0,33363,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
888,11541752,1000,400,0,0,0,418408,418408,125522,125522,0,0,33473,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
889,11579038,1000,400,0,0,0,419779,419779,125934,125934,0,0,33582,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
890,11616324,1000,400,0,0,0,421149,421149,126345,126345,0,0,33692,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
891,11653610,1000,400,0,0,0,422520,422520,126756,126756,0,0,33802,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
892,11691298,1000,400,0,0,0,423906,423906,127172,127172,0,0,33913,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
893,11728986,1000,400,0,0,0,425293,425293,127588,127588,0,0,34024,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
894,11766674,1000,400,0,0,0,426679,426679,128003,128003,0,0,34134,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
895,11804362,1000,400,0,0,0,428066,428066,128419,128419,0,0,34245,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
896,11842050,1000,400,0,0,0,429452,429452,128835,128835,0,0,34356,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
897,11880142,1000,400,0,0,0,430853,430853,129255,129255,0,0,34468,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
898,11918235,1000,400,0,0,0,432254,432254,129676,129676,0,0,34580,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
899,11956327,1000,400,0,0,0,433655,433655,130096,130096,0,0,34693,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
900,11994420,1000,400,0,0,0,435056,435056,130517,130517,0,0,34805,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
901,12032512,1000,400,0,0,0,436457,436457,130937,130937,0,0,34917,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
902,12071011,1000,400,0,0,0,437874,437874,131362,131362,0,0,35030,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
903,12109510,1000,400,0,0,0,439290,439290,131787,131787,0,0,35143,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
904,12148010,1000,400,0,0,0,440707,440707,132212,132212,0,0,35257,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
905,12186509,1000,400,0,0,0,442123,442123,132637,132637,0,0,35370,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
906,12225008,1000,400,0,0,0,443540,443540,133062,133062,0,0,35483,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
907,12263916,1000,400,0,0,0,444972,444972,133492,133492,0,0,35598,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
908,12302824,1000,400,0,0,0,446404,446404,133921,133921,0,0,35712,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
909,12341732,1000,400,0,0,0,447835,447835,134351,134351,0,0,35827,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
910,12380640,1000,400,0,0,0,449267,449267,134780,134780,0,0,35941,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
911,12419548,1000,400,0,0,0,450699,450699,135210,135210,0,0,36056,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
912,12458867,1000,400,0,0,0,452146,452146,135644,135644,0,0,36172,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
913,12498186,1000,400,0,0,0,453593,453593,136078,136078,0,0,36288,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
914,12537504,1000,400,0,0,0,455041,455041,136513,136513,0,0,36403,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
915,12576823,1000,400,0,0,0,456488,456488,136947,136947,0,0,36519,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
916,12616142,1000,400,0,0,0,457935,457935,137381,137381,0,0,36635,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
917,12655874,1000,400,0,0,0,459398,459398,137820,137820,0,0,36752,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
918,12695605,1000,400,0,0,0,460861,460861,138259,138259,0,0,36869,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
919,12735337,1000,400,0,0,0,462325,462325,138697,138697,0,0,36986,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
920,12775068,1000,400,0,0,0,463788,463788,139136,139136,0,0,37103,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
921,12814800,1000,400,0,0,0,465251,465251,139575,139575,0,0,37220,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
922,12854947,1000,400,0,0,0,466729,466729,140018,140018,0,0,37338,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
923,12895094,1000,400,0,0,0,468208,468208,140462,140462,0,0,37456,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
