变量名,hp,mp1,initMp1,hpRecover,mp1Recover,mp2Recover,damage,specialDamage,defence,specialDefence,defenceIgnore,specialDefenceIgnore,speed,strike,strikeDamage,strikeResistance,block,breakBlock,blockPower,hit,dodge,damageHit,damageDodge,damageAdd,damageSub,ultimateAdd,ultimateSub,damageDeepen,damageReduce,suckBlood,rebound,cure,natureRestraint,controlPer,immuneControl
1527,138675978,1000,0,0,0,0,3424070,3424070,1027221,1027221,0,0,164355,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1528,138941801,1000,0,0,0,0,3430714,3430714,1029215,1029215,0,0,164674,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1529,139207624,1000,0,0,0,0,3437359,3437359,1031208,1031208,0,0,164993,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1530,139473447,1000,0,0,0,0,3444003,3444003,1033202,1033202,0,0,165312,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1531,139739270,1000,0,0,0,0,3450648,3450648,1035195,1035195,0,0,165631,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1532,140006790,1000,0,0,0,0,3457335,3457335,1037201,1037201,0,0,165952,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1533,140274310,1000,0,0,0,0,3464023,3464023,1039207,1039207,0,0,166273,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1534,140541830,1000,0,0,0,0,3470710,3470710,1041213,1041213,0,0,166594,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1535,140809350,1000,0,0,0,0,3477398,3477398,1043219,1043219,0,0,166915,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1536,141076870,1000,0,0,0,0,3484085,3484085,1045225,1045225,0,0,167236,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1537,141346092,1000,0,0,0,0,3490816,3490816,1047245,1047245,0,0,167559,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1538,141615314,1000,0,0,0,0,3497547,3497547,1049264,1049264,0,0,167882,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1539,141884536,1000,0,0,0,0,3504278,3504278,1051284,1051284,0,0,168206,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1540,142153758,1000,0,0,0,0,3511009,3511009,1053303,1053303,0,0,168529,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1541,142422980,1000,0,0,0,0,3517740,3517740,1055323,1055323,0,0,168852,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1542,142693909,1000,0,0,0,0,3524515,3524515,1057355,1057355,0,0,169177,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1543,142964838,1000,0,0,0,0,3531289,3531289,1059387,1059387,0,0,169502,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1544,143235767,1000,0,0,0,0,3538064,3538064,1061419,1061419,0,0,169827,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1545,143506696,1000,0,0,0,0,3544838,3544838,1063451,1063451,0,0,170152,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1546,143777625,1000,0,0,0,0,3551613,3551613,1065483,1065483,0,0,170477,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1547,144050267,1000,0,0,0,0,3558430,3558430,1067528,1067528,0,0,170804,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1548,144322909,1000,0,0,0,0,3565248,3565248,1069574,1069574,0,0,171132,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1549,144595551,1000,0,0,0,0,3572065,3572065,1071619,1071619,0,0,171459,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1550,144868193,1000,0,0,0,0,3578883,3578883,1073665,1073665,0,0,171787,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1551,145140835,1000,0,0,0,0,3585700,3585700,1075710,1075710,0,0,172114,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1552,145415196,1000,0,0,0,0,3592562,3592562,1077769,1077769,0,0,172443,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1553,145689557,1000,0,0,0,0,3599423,3599423,1079827,1079827,0,0,172772,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1554,145963918,1000,0,0,0,0,3606285,3606285,1081886,1081886,0,0,173102,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1555,146238279,1000,0,0,0,0,3613146,3613146,1083944,1083944,0,0,173431,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1556,146512640,1000,0,0,0,0,3620008,3620008,1086003,1086003,0,0,173760,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1557,146788725,1000,0,0,0,0,3626913,3626913,1088074,1088074,0,0,174092,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1558,147064810,1000,0,0,0,0,3633818,3633818,1090146,1090146,0,0,174423,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1559,147340895,1000,0,0,0,0,3640723,3640723,1092217,1092217,0,0,174755,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1560,147616980,1000,0,0,0,0,3647628,3647628,1094289,1094289,0,0,175086,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1561,147893065,1000,0,0,0,0,3654533,3654533,1096360,1096360,0,0,175418,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1562,148170879,1000,0,0,0,0,3661482,3661482,1098445,1098445,0,0,175751,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1563,148448693,1000,0,0,0,0,3668431,3668431,1100529,1100529,0,0,176085,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1564,148726507,1000,0,0,0,0,3675380,3675380,1102614,1102614,0,0,176418,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1565,149004321,1000,0,0,0,0,3682329,3682329,1104698,1104698,0,0,176752,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1566,149282135,1000,0,0,0,0,3689278,3689278,1106783,1106783,0,0,177085,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1567,149561683,1000,0,0,0,0,3696271,3696271,1108881,1108881,0,0,177421,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1568,149841231,1000,0,0,0,0,3703264,3703264,1110979,1110979,0,0,177757,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1569,150120779,1000,0,0,0,0,3710257,3710257,1113077,1113077,0,0,178092,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1570,150400327,1000,0,0,0,0,3717250,3717250,1115175,1115175,0,0,178428,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1571,150679875,1000,0,0,0,0,3724243,3724243,1117273,1117273,0,0,178764,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1572,150961163,1000,0,0,0,0,3731280,3731280,1119384,1119384,0,0,179102,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1573,151242451,1000,0,0,0,0,3738318,3738318,1121496,1121496,0,0,179440,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1574,151523739,1000,0,0,0,0,3745355,3745355,1123607,1123607,0,0,179777,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1575,151805027,1000,0,0,0,0,3752393,3752393,1125719,1125719,0,0,180115,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1576,152086315,1000,0,0,0,0,3759430,3759430,1127830,1127830,0,0,180453,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1577,152369349,1000,0,0,0,0,3766512,3766512,1129954,1129954,0,0,180793,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1578,152652383,1000,0,0,0,0,3773593,3773593,1132078,1132078,0,0,181133,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1579,152935417,1000,0,0,0,0,3780675,3780675,1134202,1134202,0,0,181472,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1580,153218451,1000,0,0,0,0,3787756,3787756,1136326,1136326,0,0,181812,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1581,153501485,1000,0,0,0,0,3794838,3794838,1138450,1138450,0,0,182152,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1582,153786270,1000,0,0,0,0,3801964,3801964,1140588,1140588,0,0,182494,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1583,154071055,1000,0,0,0,0,3809090,3809090,1142726,1142726,0,0,182836,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1584,154355840,1000,0,0,0,0,3816216,3816216,1144864,1144864,0,0,183178,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1585,154640625,1000,0,0,0,0,3823342,3823342,1147002,1147002,0,0,183520,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1586,154925410,1000,0,0,0,0,3830468,3830468,1149140,1149140,0,0,183862,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1587,155211951,1000,0,0,0,0,3837638,3837638,1151291,1151291,0,0,184206,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1588,155498492,1000,0,0,0,0,3844809,3844809,1153442,1153442,0,0,184550,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1589,155785033,1000,0,0,0,0,3851979,3851979,1155593,1155593,0,0,184895,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1590,156071574,1000,0,0,0,0,3859150,3859150,1157744,1157744,0,0,185239,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1591,156358115,1000,0,0,0,0,3866320,3866320,1159895,1159895,0,0,185583,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1592,156646417,1000,0,0,0,0,3873536,3873536,1162060,1162060,0,0,185929,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1593,156934719,1000,0,0,0,0,3880751,3880751,1164225,1164225,0,0,186276,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1594,157223021,1000,0,0,0,0,3887967,3887967,1166390,1166390,0,0,186622,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1595,157511323,1000,0,0,0,0,3895182,3895182,1168555,1168555,0,0,186969,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1596,157799625,1000,0,0,0,0,3902398,3902398,1170720,1170720,0,0,187315,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1597,158089694,1000,0,0,0,0,3909658,3909658,1172898,1172898,0,0,187663,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1598,158379763,1000,0,0,0,0,3916918,3916918,1175076,1175076,0,0,188012,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1599,158669832,1000,0,0,0,0,3924178,3924178,1177254,1177254,0,0,188360,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1600,158959901,1000,0,0,0,0,3931438,3931438,1179432,1179432,0,0,188709,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1601,159249970,1000,0,0,0,0,3938698,3938698,1181610,1181610,0,0,189057,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1602,159541812,1000,0,0,0,0,3946003,3946003,1183802,1183802,0,0,189408,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1603,159833654,1000,0,0,0,0,3953308,3953308,1185993,1185993,0,0,189759,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1604,160125496,1000,0,0,0,0,3960613,3960613,1188185,1188185,0,0,190109,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1605,160417338,1000,0,0,0,0,3967918,3967918,1190376,1190376,0,0,190460,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1606,160709180,1000,0,0,0,0,3975223,3975223,1192568,1192568,0,0,190811,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1607,161002800,1000,0,0,0,0,3982573,3982573,1194773,1194773,0,0,191164,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1608,161296420,1000,0,0,0,0,3989924,3989924,1196978,1196978,0,0,191517,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1609,161590040,1000,0,0,0,0,3997274,3997274,1199183,1199183,0,0,191869,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1610,161883660,1000,0,0,0,0,4004625,4004625,1201388,1201388,0,0,192222,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1611,162177280,1000,0,0,0,0,4011975,4011975,1203593,1203593,0,0,192575,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1612,162472683,1000,0,0,0,0,4019371,4019371,1205811,1205811,0,0,192930,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1613,162768086,1000,0,0,0,0,4026766,4026766,1208030,1208030,0,0,193285,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1614,163063489,1000,0,0,0,0,4034162,4034162,1210248,1210248,0,0,193640,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1615,163358892,1000,0,0,0,0,4041557,4041557,1212467,1212467,0,0,193995,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1616,163654295,1000,0,0,0,0,4048953,4048953,1214685,1214685,0,0,194350,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1617,163951486,1000,0,0,0,0,4056394,4056394,1216918,1216918,0,0,194707,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1618,164248677,1000,0,0,0,0,4063835,4063835,1219150,1219150,0,0,195064,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1619,164545868,1000,0,0,0,0,4071276,4071276,1221383,1221383,0,0,195422,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1620,164843059,1000,0,0,0,0,4078717,4078717,1223615,1223615,0,0,195779,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1621,165140250,1000,0,0,0,0,4086158,4086158,1225848,1225848,0,0,196136,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1622,165439235,1000,0,0,0,0,4093645,4093645,1228094,1228094,0,0,196495,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1623,165738220,1000,0,0,0,0,4101132,4101132,1230340,1230340,0,0,196854,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1624,166037205,1000,0,0,0,0,4108619,4108619,1232586,1232586,0,0,197214,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1625,166336190,1000,0,0,0,0,4116106,4116106,1234832,1234832,0,0,197573,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1626,166635175,1000,0,0,0,0,4123593,4123593,1237078,1237078,0,0,197932,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1627,166935960,1000,0,0,0,0,4131125,4131125,1239337,1239337,0,0,198294,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1628,167236745,1000,0,0,0,0,4138657,4138657,1241597,1241597,0,0,198655,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1629,167537530,1000,0,0,0,0,4146189,4146189,1243856,1243856,0,0,199017,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1630,167838315,1000,0,0,0,0,4153721,4153721,1246116,1246116,0,0,199378,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1631,168139100,1000,0,0,0,0,4161253,4161253,1248375,1248375,0,0,199740,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1632,168441690,1000,0,0,0,0,4168831,4168831,1250649,1250649,0,0,200104,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1633,168744280,1000,0,0,0,0,4176410,4176410,1252922,1252922,0,0,200468,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1634,169046870,1000,0,0,0,0,4183988,4183988,1255196,1255196,0,0,200831,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1635,169349460,1000,0,0,0,0,4191567,4191567,1257469,1257469,0,0,201195,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1636,169652050,1000,0,0,0,0,4199145,4199145,1259743,1259743,0,0,201559,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1637,169956450,1000,0,0,0,0,4206769,4206769,1262030,1262030,0,0,201925,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1638,170260850,1000,0,0,0,0,4214393,4214393,1264318,1264318,0,0,202291,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1639,170565250,1000,0,0,0,0,4222017,4222017,1266605,1266605,0,0,202657,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1640,170869650,1000,0,0,0,0,4229641,4229641,1268893,1268893,0,0,203023,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1641,171174050,1000,0,0,0,0,4237265,4237265,1271180,1271180,0,0,203389,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1642,171480265,1000,0,0,0,0,4244936,4244936,1273481,1273481,0,0,203757,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1643,171786480,1000,0,0,0,0,4252606,4252606,1275782,1275782,0,0,204125,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1644,172092695,1000,0,0,0,0,4260277,4260277,1278083,1278083,0,0,204494,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1645,172398910,1000,0,0,0,0,4267947,4267947,1280384,1280384,0,0,204862,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1646,172705125,1000,0,0,0,0,4275618,4275618,1282685,1282685,0,0,205230,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1647,173013161,1000,0,0,0,0,4283334,4283334,1285000,1285000,0,0,205600,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1648,173321197,1000,0,0,0,0,4291051,4291051,1287315,1287315,0,0,205971,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1649,173629233,1000,0,0,0,0,4298767,4298767,1289630,1289630,0,0,206341,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1650,173937269,1000,0,0,0,0,4306484,4306484,1291945,1291945,0,0,206712,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1651,174245305,1000,0,0,0,0,4314200,4314200,1294260,1294260,0,0,207082,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1652,174555168,1000,0,0,0,0,4321963,4321963,1296589,1296589,0,0,207455,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1653,174865031,1000,0,0,0,0,4329726,4329726,1298918,1298918,0,0,207827,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1654,175174894,1000,0,0,0,0,4337489,4337489,1301247,1301247,0,0,208200,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1655,175484757,1000,0,0,0,0,4345252,4345252,1303576,1303576,0,0,208572,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1656,175794620,1000,0,0,0,0,4353015,4353015,1305905,1305905,0,0,208945,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1657,176106315,1000,0,0,0,0,4360825,4360825,1308248,1308248,0,0,209320,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1658,176418010,1000,0,0,0,0,4368634,4368634,1310590,1310590,0,0,209695,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1659,176729705,1000,0,0,0,0,4376444,4376444,1312933,1312933,0,0,210069,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1660,177041400,1000,0,0,0,0,4384253,4384253,1315275,1315275,0,0,210444,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1661,177353095,1000,0,0,0,0,4392063,4392063,1317618,1317618,0,0,210819,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1662,177666627,1000,0,0,0,0,4399919,4399919,1319975,1319975,0,0,211196,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1663,177980159,1000,0,0,0,0,4407775,4407775,1322332,1322332,0,0,211573,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1664,178293691,1000,0,0,0,0,4415631,4415631,1324689,1324689,0,0,211950,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1665,178607223,1000,0,0,0,0,4423487,4423487,1327046,1327046,0,0,212327,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1666,178920755,1000,0,0,0,0,4431343,4431343,1329403,1329403,0,0,212704,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1667,179236129,1000,0,0,0,0,4439246,4439246,1331774,1331774,0,0,213083,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1668,179551503,1000,0,0,0,0,4447150,4447150,1334145,1334145,0,0,213463,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1669,179866877,1000,0,0,0,0,4455053,4455053,1336516,1336516,0,0,213842,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1670,180182251,1000,0,0,0,0,4462957,4462957,1338887,1338887,0,0,214222,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1671,180497625,1000,0,0,0,0,4470860,4470860,1341258,1341258,0,0,214601,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1672,180814847,1000,0,0,0,0,4478810,4478810,1343643,1343643,0,0,214983,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1673,181132069,1000,0,0,0,0,4486760,4486760,1346028,1346028,0,0,215364,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1674,181449291,1000,0,0,0,0,4494710,4494710,1348413,1348413,0,0,215746,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1675,181766513,1000,0,0,0,0,4502660,4502660,1350798,1350798,0,0,216127,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1676,182083735,1000,0,0,0,0,4510610,4510610,1353183,1353183,0,0,216509,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1677,182402811,1000,0,0,0,0,4518607,4518607,1355582,1355582,0,0,216893,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1678,182721887,1000,0,0,0,0,4526604,4526604,1357981,1357981,0,0,217277,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1679,183040963,1000,0,0,0,0,4534601,4534601,1360380,1360380,0,0,217661,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1680,183360039,1000,0,0,0,0,4542598,4542598,1362779,1362779,0,0,218045,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1681,183679115,1000,0,0,0,0,4550595,4550595,1365178,1365178,0,0,218429,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1682,184000050,1000,0,0,0,0,4558639,4558639,1367591,1367591,0,0,218815,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1683,184320985,1000,0,0,0,0,4566683,4566683,1370005,1370005,0,0,219201,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1684,184641920,1000,0,0,0,0,4574727,4574727,1372418,1372418,0,0,219587,1,15000,1,1,1,3000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
