变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
2421334,,,,,,,,,,,,,<2421331>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421340,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421341,,,,,,,,2,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421342,,,,,secondAttack,,,2,2421317,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_yinshenplus_shuilao_oc()})|buffDiffer('id',{2421340})|random(1)}>",,,,,,,,,,,,,,,,,,<1019>,,,,,,,,,
2421343,,,,,changeImage,,,2,105,,,,,,1,1,,,,,,,,,,,,TRUE,buff/manafei_buff/houjingwang.skel,effect1,,,,,,,{res=buff/manafei_buff/houjingwang.skel;pos=0;aniName=effect2},{typ=hide;args={other={isShow=False};lifebar={isShow=False}}},,11,,,,,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=1;lifeRound=99;value=<1;3;list(2)>;cfgId=2421344;holder=1}>>;triggerPoint=2};{nodeId=2;effectFuncs=<castBuff;castBuff>;funcArgs=<<{childBind=<1;1>;value=1;bond=2;caster=2;lifeRound=1;holder=2;cfgId=2421345;prob=1}>;<{childBind=<1;1>;value=<0;0;0;0;1;1>;bond=2;caster=2;lifeRound=99;holder=1;cfgId=2421346;prob=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,{2424=2424602},,,,,
2421344,,,,,shiftPos,,,2,10,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<1>,,,,<{nodeId=0;triggerPoint=32}>,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2421345,,,,,,,,2,2421319,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1>,,,3,,,,,,,,,,,,,,,,,,,,,,
2421346,,,,,depart,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
2421361,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;funcArgs=<<{prob=1;caster=2;lifeRound=3;value=<2423;99;0;1;1;{defence=1.2;rebound=0;hpMax=1.2;specialDefence=1.2};1;{followMark=2002;dealGroup=2;x=190;y=-40};1;1>;cfgId=2421362;holder=1}>>;effectFuncs=<castBuff>;triggerTimes=<1;1>;triggerPoint=6};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
2421362,,,,,summon,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<2>,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster=20;value=<0.3+0.002*(skillLv(24216,24246,24376) or 0)-0.002;2;17;2>;lifeRound=99;prob=1;cfgId=2421363;holder=1}>;<{bond=1;caster=1;value=<1;1>;lifeRound=99;prob=1;cfgId=2421364;holder=20}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
2421363,,,,,damageAllocate,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2421364,,,,,transferMp,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421365,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2421611,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=1;holder={input=enemyForce()|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=2421612;lifeRound=99}>>;triggerPoint=5}>",,,,,,,,1,,,,,,,,,,,,,,,,
2421612,,,,,,,,,18001,,,,,,8,5,,,battle/buff_icon/logo_rdy.png,,buff/manafei_buff/ruodingyu.skel,<buff1_loop;buff2_loop;buff3_loop;buff4_loop;standby_loop>,{mapping=<1;2;3;4;5>;type=1},,,,{'y'=120;'x'=0},,,,,,,,,,,,battle/txt/txt_rdy.png,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;lifeRound=99;value=<1;99;1>;cfgId=2421613;holder=1}>;<{bond=1;caster=2;value=-target:Bspeed()*0.03;holder=1;cfgId=2421614;lifeRound=99}>;<{prob=1;caster=2;value=1;holder=2;cfgId=2421616;lifeRound=1}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff>;funcArgs=<<{prob=(target:natureIntersection(list(4)) or target:natureIntersection(list(5))) and 1 or 0;caster=1;value=1;holder=1;cfgId=2421615;lifeRound=1}>>;triggerPoint=7};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,<1;20>,,,{2437=2437601;2424=2424601},,,,,
2421613,,,,,alterDmgRecordVal,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageSub""),((attacker:hasBuff(2421612) and (target:natureIntersection(list(3)))) and list(env:finalDamageSub()*10000+attacker:getBuffOverlayCount(2421612)*300) or list(env:finalDamageSub()*10000) ))>}>",,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
2421614,,,,,speed,,,,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421615,,,,,,,,,68001,,,,,<1;1;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421616,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1019>,,,,,,,,,
2421621,,,,,fieldBuff,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{bond=1;caster=2;prob=trigger.obj.force == self:force() and 1 or 0;value=1;holder=20;cfgId=2421622;lifeRound=99}>>;triggerPoint=28}>,,,,,,,,1,,,,,,,,,,,,,,,,
2421622,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=moreE(sumBuffOverlayByGroupInForce(target2:force(),list(c.undeath_oc()),18001),5)  and 1 or 0;caster=2;value=1;holder={input=enemyForce()|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=2421623;lifeRound=1}>;<{prob=moreE(sumBuffOverlayByGroupInForce(self:force() == 1 and 2 or 1,list(c.undeath_oc()),18001),5)  and 1 or 0;caster=2;value=1;holder=14;cfgId=2421636;lifeRound=1}>>;triggerPoint=5};{nodeId=2;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=moreE(sumBuffOverlayByGroupInForce(target2:force(),list(c.undeath_oc()),18001),5)  and 1 or 0;caster=2;value=1;holder={input=enemyForce()|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=2421623;lifeRound=1}>;<{prob=moreE(sumBuffOverlayByGroupInForce(self:force() == 1 and 2 or 1,list(c.undeath_oc()),18001),5)  and 1 or 0;caster=2;value=1;holder=14;cfgId=2421636;lifeRound=1}>>;triggerPoint=6}>",,,,,,,,1,,,,,,,,,,,,,,,,
2421623,,,,,,,,2,18002,,,,<2421612>,,1,1,,,battle/buff_icon/logo_rdyq.png,,,,,,,,,,buff/manafei_buff/ruodingyu.skel,buff_huiju,,,,,,,,,battle/txt/txt_rdyq.png,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{prob=(self:originUnitId()==2421) and 1 or 0;caster=2;lifeRound=1;value=<2425;target:id();0;1;1;{rebound=0;hpMax=5};1;{followMark=3001;dealGroup=3;x=0;y=30};1>;cfgId=2421624;holder=1}>;<{prob=(self:originUnitId()==2424) and 1 or 0;caster=2;lifeRound=1;value=<2430;target:id();0;1;1;{rebound=0;hpMax=5};1;{followMark=3001;dealGroup=3;x=0;y=-10};1>;cfgId=2421635;holder=1}>;<{prob=(self:originUnitId()==2437) and 1 or 0;caster=2;lifeRound=1;value=<2434;target:id();0;1;1;{rebound=0;hpMax=5};1;{followMark=3001;dealGroup=3;x=0;y=-10};1>;cfgId=2421635;holder=1}>>;triggerPoint=1}>,,,,,,,,,,,,,,,,<0;20>,,,,,,,,
2421624,,,,,summon,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<2>,1,<1>,<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{caster=2;childBind=<1;1>;value=1;holder={input=selected();process=random(1)};cfgId=2421625;lifeRound=1}>;<{caster=20;childBind=<1;1>;value=1;holder=1;cfgId=2421632;lifeRound=3}>;<{caster=2;value=1;holder=20;cfgId=2421633;lifeRound=999}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
2421625,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;value=self:specialDamage()*2;holder=1;cfgId=2421627;lifeRound=1}>;<{bond=1;caster=2;prob=1;value=1;holder=1;cfgId=2421628;lifeRound=3}>;<{bond=1;caster=2;prob=1;value=1500;holder=1;cfgId=2421629;lifeRound=3}>;<{bond=1;caster=2;value=-target:Bspeed()*0.03;holder=1;cfgId=2421630;lifeRound=3}>;<{bond=1;caster=2;lifeRound=3;value=<1;99;1>;cfgId=2421631;holder=1}>>;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
2421626,,,,,kill,,,2,1030001,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<True;True>,,1,<1>,,,,,,,,,,,,,,,,<9999>,<1;10>,,,,,,,,
2421627,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=15;damageType=2}>,,,,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
2421628,,,,,filterFlag,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{selfForce=<all>;enemyForce=<>;allForce=<>}>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421629,,,,,natureDamageDeepen,,,2,10030,102,,,,,1,1,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,<3>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421630,,,,,speed,,,2,,,,,,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421631,,,,,alterDmgRecordVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageSub""),((attacker:hasBuff(2421612) and (target:natureIntersection(list(3)))) and list(env:finalDamageSub()*10000+1500) or list(env:finalDamageSub()*10000) ))>}>",,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
2421632,,,,,sneer,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<0;1;2>,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=1;holder={input=selfForceEx(list(3001));process=random(1)};cfgId=2421626;lifeRound=1}>>;triggerPoint=2};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
2421633,,,,,,,,2,80017,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,{typ=hide;args={onlyHideLifebar=True}},,,,,,,,,,,,,,,,,,,,,,,<9999>,,,,,,,,,
2421634,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,{typ=hideEffect;args={process={isShow=False}}},,,,,,,,,,,,,,,,,,,,,,,<9999>,,,,,,,,,
2421635,,,,,summon,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<2>,1,<1>,<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{caster=2;childBind=<1;1>;value=1;holder={input=selected();process=random(1)};cfgId=2421625;lifeRound=1}>;<{caster=20;childBind=<1;1>;value=1;holder=1;cfgId=2421632;lifeRound=3}>;<{caster=2;value=1;holder=20;cfgId=2421633;lifeRound=999}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
2421636,,,,,qusan,,,2,,,,,<2421612>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<14>,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421641,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;funcArgs=<<{prob=((not self:hasBuff(2421650)) and (self:originUnitId()==2421 or self:originUnitId()==2424)) and 1 or 0;caster=2;lifeRound=3;value=<2423;99;0;1;1;{defence=self:flagZ4() and 1.2 or 1;rebound=0;hpMax=self:flagZ4() and 1.2 or 1;specialDefence=self:flagZ4() and 1.2 or 1};1;{followMark=2002;dealGroup=2;x=190;y=-40};1;1>;cfgId=2421642;holder=2}>;<{prob=((not self:hasBuff(2421650)) and (self:originUnitId()==2437 )) and 1 or 0;caster=2;lifeRound=3;value=<2435;99;0;1;1;{defence=self:flagZ4() and 1.2 or 1;rebound=0;hpMax=self:flagZ4() and 1.2 or 1;specialDefence=self:flagZ4() and 1.2 or 1};1;{followMark=2002;dealGroup=2;x=190;y=-40};1;1>;cfgId=2421642;holder=2}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<getNowRound()%3 ==1>;triggerPoint=3};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
2421642,,,,,summon,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<2>,,,<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{bond=1;caster=20;value=<0.3+0.002*fromSkillLevel-0.002;2;17;2>;lifeRound=99;prob=1;cfgId=2421643;holder=2}>;<{prob=1;caster=2;childBind=<2;1>;value=1;holder=20;cfgId=2421655;lifeRound=99}>;<{prob=1;caster=2;childBind=<1;1>;value=1;holder=2;cfgId=2421656;lifeRound=99}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
2421643,,,,,damageAllocate,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2421644,,,,,transferMp,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421645,,,,,lockHp,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<(not target:hasBuff(2421652)) and self:hasBuff(2421656)>,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{childBind=<1;1>;value=1;bond=1;caster=2;lifeRound=5;holder=2;cfgId=2421646;prob=1}>;<{prob=1;caster=2;childBind=<1;1>;value=1;holder={input=allEx(list(2002));process=selectObjSeat()};cfgId=2421647;lifeRound=2}>;<{prob=1;caster=2;childBind=<1;1>;value=target2:getRecordTakeDamage(3);holder={input=allEx(list(2002));process=selectObjSeat()};cfgId=2421648;lifeRound=5}>;<{prob=1;caster=2;childBind=<1;1>;value=1;holder={input=allEx(list(2002));process=selectObjSeat()};cfgId=2421649;lifeRound=5}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,<1>,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
2421646,,,,,stun,,,,2421646,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,{list=<{playType=0;typ=hide;args={key=hide;lifebar={isShow=False};other={isShow=False};sprite={isShow=False}}}>},,,,,,,,,,,0,,,,,,,,,,,,<9999>,,,,,,,,,
2421647,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster={input=allEx(list(2002));process=selectObjSeat()};value=<2;0;0;1;1>;lifeRound=99;prob=1;cfgId=2421650;holder=2}>;<{bond=1;caster={input=allEx(list(2002));process=selectObjSeat()};value=<1;2;17;3>;lifeRound=99;prob=1;cfgId=2421651;holder=2}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{caster=1;value=div(1,getForceNum(self:force() == 1 and 2 or 1),1)*(self2:getRecordTakeDamage(3)-(self2:hasBuff(2421648) and self2:getBuff(2421648):getValue() or 0));holder=13;cfgId=2421653;lifeRound=1}>;<{caster=1;value=1;holder=13;cfgId=2421652;lifeRound=1}>;<{caster=2;value=1;holder=2;cfgId=2421654;lifeRound=1}>>;triggerPoint=2};{nodeId=3;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{caster=1;value=self:flag(99099) and min(div(1,getForceNum(self:force() == 1 and 2 or 1),1)*(self2:getRecordTakeDamage(3)-(self2:hasBuff(2421648) and self2:getBuff(2421648):getValue() or 0)),self:BspecialDamage()*3) or div(1,getForceNum(self:force() == 1 and 2 or 1),1)*(self2:getRecordTakeDamage(3)-(self2:hasBuff(2421648) and self2:getBuff(2421648):getValue() or 0));holder=13;cfgId=2421653;lifeRound=1}>;<{caster=1;value=1;holder=13;cfgId=2421652;lifeRound=1}>;<{caster=2;value=1;holder=2;cfgId=2421654;lifeRound=1}>>;triggerPoint=13};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
2421648,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421649,,,,,stun,,,,,,,,,,,1,,,,,,,,,,,,TRUE,,,,,,,,,,{effect=<{typ=hide;revertFrame=1;args={other={isShow=False};lifebar={isShow=False};sprite={isShow=False}}};{typ=onceEffect;args={onceEffectResPath=koudai_cijiabei/hero_cijiabei.skel;onceEffectOffsetPos={y=150;x=-200};onceEffectAniName=manafei_effect}};{typ=wait;args={lifetime=1333.3}}>;list=<{typ=setPositionTo;playType=0}>},,,,,,1,<1>,,,,,,,,,,,,,,,,,,,{action={win_loop=win_loop;hit=hit_bihe;standby_loop=manafei_standby_loop;skill2=skill2;attack=attack;skill1=skill1;run_loop=standby_loop};unitRes=<koudai_cijiabei/hero_cijiabei.skel;buff/manafei_buff/manafei_pifu2/hero_cijiabei_pf2.skel>},{2437=2437604},,,,,
2421650,,,,,replaceTarget,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<0>,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
2421651,,,,,damageAllocate,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
2421652,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421653,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=15;damageType=2}>,,,<1>,,,,,,,,,,,,,,,,<2002;4021;4026>,,,,,,,,,
2421654,,,,,,,,2,,,,,<2421645;2421646>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421655,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2421656,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2421661,,,,,aura,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;prob=1;value=1;holder=20;cfgId=2421662;lifeRound=999}>;<{bond=1;caster=2;prob=1;value=1;holder=20;cfgId=2421667;lifeRound=999}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
2421662,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{prob=less(self:getBuffOverlayCount(2421666),3) and 1 or  0;caster=2;value=1;holder=2;cfgId=2421663;lifeRound=999}>>;effectFuncs=<castBuff>;onSomeFlag=<trigger.beAddBuff:hasFlag(1019)>;triggerPoint=29}>",,,,,,,,1,,,,,,,,,,,,,,,,
2421663,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{prob=moreE(self:star(),6) and 1 or 0;caster=2;value=1;holder={input=selfForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=2421664;lifeRound=999}>;<{prob=moreE(self:star(),6) and 1 or 0;caster=2;value=target2:hpMax()*(0.05+0.0005*(skillLv(24216,24246,24376) or 0)-0.0005)*0.85;holder={input=selfForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|attrDiffer(""natureType"", {3})|random(1)};cfgId=2421665;lifeRound=999}>;<{prob=moreE(self:star(),6) and 1 or 0;caster=2;value=1;holder=2;cfgId=2421666;lifeRound=1}>>;triggerPoint=1}>",,,,,,,,1,,,,,,,,,,,,,,,,
2421664,,,,,,,,2,60027,,,,,<3;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=1;holder=1;cfgId=3300000;lifeRound=1}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
2421665,,,,,addHP,,,,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,zhiliao_lv,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,<2031>,,,,,,,,,
2421666,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,1,,,,,,,,,,,,,,,,
2421667,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{prob=less(self:getBuffOverlayCount(2421666),3) and 1 or  0;caster=2;value=1;holder=2;cfgId=2421663;lifeRound=999}>>;effectFuncs=<castBuff>;onSomeFlag=<exitInTab(trigger.obj:followMark(),{c.shuixigensui_oc()})>;triggerPoint=58}>",,,,,,,,1,,,,,,,,,,,,,,,,
2421671,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{prob=self:flagZ2() and  1 or 0;caster=2;value=1;holder={input=selfForce|nodead;process=random(2)};cfgId=2421209;lifeRound=99}>;<{prob=self:flagZ2() and  0 or 1;caster=2;value=1;holder={input=selfForce|nodead;process=random(2)};cfgId=2421210;lifeRound=99}>;<{prob=1;caster=2;lifeRound=99;value=<list(1,0,0);1;1>;cfgId=2421212;holder={input=selfForce|nodead;process=attrDiffer(""natureType"", {3})}}>;<{prob=1;caster=2;value=1;holder=2;cfgId=2421672;lifeRound=99}>>;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;onSomeFlag=<lessE(target:hp()/target:hpMax(),0.5) and (not self:hasBuff(2421672))>;triggerPoint=18}>",,,,,,,,1,,,,,,,,,,,,,,,,
2421672,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
2424209,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;lifeRound=99;value=<2428;99;0;1;1;{rebound=0;hpMax=self:flagZ2() and 0.8 or 0.6};1;{followMark=2001;dealGroup=5;x=-150;y=0};1;0>;cfgId=2421211;holder=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
2424210,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;lifeRound=99;value=<2438;99;0;1;1;{rebound=0;hpMax=self:flagZ2() and 0.8 or 0.6};1;{followMark=2001;dealGroup=5;x=-150;y=0};1;0>;cfgId=2421211;holder=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
2424611,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2437111,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2437209,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;lifeRound=99;value=<2436;99;0;1;1;{rebound=0;hpMax=self:flagZ2() and 0.8 or 0.6};1;{followMark=2001;dealGroup=5;x=-150;y=0};1;0>;cfgId=2421211;holder=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
2437210,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;lifeRound=99;value=<2449;99;0;1;1;{rebound=0;hpMax=self:flagZ2() and 0.8 or 0.6};1;{followMark=2001;dealGroup=5;x=-150;y=0};1;0>;cfgId=2421211;holder=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
