变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
4171214,,,,,block,,,2,2028,,,,,,1,1,,FALSE,battle/buff_icon/logo_dyl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyltg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4171215,,,,,blockPower,,,2,2029,,,,,,1,1,,FALSE,battle/buff_icon/logo_dyqd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyqdtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4171216,,,,,counterAttack,,,2,4171191,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<list(41729);0>,,1,<1>,,,4,,,,,,,,,,,,,,<1;10>,,,,,,,,
4171311,,,,,block,,,2,,,,,,,1,1,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jyjs.png,,,,,1,<1>,,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4171312,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4171313,,,,,,,,2,13304,,,,,,1,1,,,battle/buff_icon/logo_wzbh.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wzbh.png,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;value=2000;holder=1;cfgId=4171314;lifeRound=999}>;<{bond=1;caster=2;value=2000;holder=1;cfgId=4171315;lifeRound=999}>>;triggerPoint=1}>,,,,,,,,,,,,,,,,<1;20>,,,,,,,,
4171314,,,,,damageReduce,,,2,11005,,,,,,1,1,,,battle/buff_icon/logo_shjc_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171315,,,,,natureDamageDeepen,,,,11040,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<17>,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4171321,,,,,,,,,4171191,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;value=self:Bdefence()*0.1;holder=1;cfgId=4171322;lifeRound=999}>;<{prob=1;caster=2;lifeRound=1;value=<list(1,0,0);1;0;1>;cfgId=4171323;holder=1}>;<{bond=1;caster=2;prob=1;value=0;holder=2;cfgId=4171324;lifeRound=999}>>;triggerPoint=10}>",,,,,,,,1,,,,,,,,,,,,,,,,
4171322,,,,,defence,,,,2021,,,,,,2,10,,,battle/buff_icon/logo_wf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wftg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,{wave=0;gameEnd=0},,,,,,,
4171323,,,,,counterAttack,,,2,4171191,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<list(41728);0>,,1,<1>,,,4,,,,,,,,,,,,,,<1;10>,,,,,,,,
4171324,,,,,,,,2,,,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;funcArgs=<<{caster=2;value=0;holder=1;cfgId=4171325;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<target:getBuffOverlayCount(4171324)==2>;triggerPoint=1}>,,,,,,,,,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4171325,,,,,,,,2,,,,,<4171321>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171326,,,,,,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
4171327,,,,,shield,,,2,9001,,,,,,6,99,,,battle/buff_icon/logo_hd.png,,buff/hudun/hudun.skel,<hudun_loop>,,,,,,,,,,,,,,,,,battle/txt/txt_hd.png,,,<0;0;10;<3;0;0.3>>,,1,<1>,,,,,,,,,,,,,,,,<3010>,,,,,,,,,
4171341,,,,,immuneControlVal,,,2,1087,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_mkltg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171351,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;value=self:defence()*0.3;holder=1;cfgId=4171352;lifeRound=999}>;<{bond=1;caster=2;value=self:block()*0.3*10000;holder=1;cfgId=4171353;lifeRound=999}>>;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
4171352,,,,,defence,,,2,2021,,,,,,1,1,,FALSE,battle/buff_icon/logo_wf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wftg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171353,,,,,block,,,2,2028,,,,,,1,1,,FALSE,battle/buff_icon/logo_dyl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyltg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171611,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{caster=2;value=3000;holder=2;cfgId=4171612;lifeRound=999}>;<{caster=2;value=1000+(skillLv(41716,41726,41736,41746,41756,41776) or 0)*10-10;holder=2;cfgId=4171615;lifeRound=999}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff;castBuff>;funcArgs=<<{caster=2;value=-500;holder=2;cfgId=4171613;lifeRound=999}>;<{caster=2;value=self:BhpMax()*0.05;holder=2;cfgId=4171614;lifeRound=999}>>;triggerPoint=4}>",,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4171612,,,,,block,,,2,2028,,,,,,1,1,,,battle/buff_icon/logo_dyl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyltg.png,,,,,1,<1>,,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4171613,,,,,block,,,2,11028,,,,,,2,6,,FALSE,battle/buff_icon/logo_dyl_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyljd.png,,,,,1,<1>,,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4171614,,,,,addHpMax,,,2,2082,,,,,,6,6,,FALSE,battle/buff_icon/logo_smsx_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_smsxtg.png,,,<{effectHp=True}>,,1,<1>,,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4171615,,,,,physicalDamageSub,,,2,2023,,,,,,1,1,,,battle/buff_icon/logo_wf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wsjmtg.png,,,,,1,<1>,,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4171621,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;lifeRound=999;value=<0;self:hpMax();0;15;1>;cfgId=4171622;holder=1}>>;triggerPoint=1}>,,,,,,,,1,,,,,,,,<1;10>,{wave=0;gameEnd=0},,,,,,,
4171622,,,,,reborn,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;funcArgs=<<{caster=2;value=0;holder=1;cfgId=4171623;lifeRound=999}>;<{caster=2;value=0;holder=1;cfgId=4171624;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=28};{nodeId=2;funcArgs=<<{caster=2;value=4175;holder=1;cfgId=4171625;lifeRound=99}>;<{caster=2;lifeRound=1;value=<1>;cfgId=4171626;holder=2}>;<{prob=self:flagZ4() and 1 or 0;caster=2;value=0;holder=2;cfgId=4171641;lifeRound=5}>;<{prob=1;caster=2;value=0;holder=2;cfgId=4172624;lifeRound=1}>>;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=26};{nodeId=0;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=12}>,,,,,,,,1,,,,,,,,<1;10>,{wave=0;gameEnd=0},,,,,,,
4171623,,,,,changeScaleAttrs,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<min((0.3+(skillLv(41716,41726,41736,41746,41756,41766) or 0)*0.003-0.003),1);min((0.3+(skillLv(41716,41726,41736,41746,41756,41766) or 0)*0.003-0.003),1);{damageDodge=1;hit=1;mp1Max=1;dodge=1;damageHit=1}>",,1,<1>,,,,,,,,,1,,,,,,,<1041>,,{wave=0;gameEnd=0},,,,,,,
4171624,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=0;holder=2;cfgId=4171627;lifeRound=1}>>;triggerPoint=32}>,,,,,,,,,,,,,,,,,,,,,,,,
4171625,,,,,changeUnit,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sx.png,,,<<True;False;False;False>;True;True;False>,,1,<1>,,,,,,,,,1,,,,,,,,<1;10>,{wave=0;gameEnd=0},,,,,,,
4171626,,,,,immuneDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=0;holder=1;cfgId=4171628;lifeRound=1}>>;effectFuncs=<castBuff>;extraAttackTrigger=2;triggerPoint=32};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
4171627,,,,,,,,,,,,,<4171624>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
4171628,,,,,,,,,,,,,<4171626>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,,,,,,,,,,
4171641,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{caster=2;value=0;holder=1;cfgId=4171642;lifeRound=1}>;<{caster=2;value=0;holder=1;cfgId=4171643;lifeRound=1}>;<{caster=2;value=0;holder=1;cfgId=4171644;lifeRound=999}>>;triggerPoint=19}>,,,,,,,,,,,,,,,,,,,,,,,,
4171642,,,,,,,,,,,,,<4171623;4176621;4176622>,<3;99;0;1;1;0>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4171643,,,,,,,,,,,,,<4171625>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4171644,,,,,,,,,,,,<4171641>,<4171641>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4171711,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=self:Bdefence()*0.1;holder=1;cfgId=4171322;lifeRound=999}>;<{prob=less(target:getBuffOverlayCount(4171713),2) and 1 or 0;caster=2;lifeRound=1;value=<list(1,0,0);1;0;1>;cfgId=4171712;holder=1}>;<{prob=1;caster=2;value=0;holder=2;cfgId=4171713;lifeRound=1}>>;effectFuncs=<castBuff;castBuff;castBuff>;onSomeFlag=<target:getDamageStateToMe('block')>;triggerPoint=10}>",,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4171712,,,,,counterAttack,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<list(41727);0>,,1,<1>,,,4,,,,,,,,,,,,,,<1;10>,,,,,,,,
4171713,,,,,,,,2,,,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4171721,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;lifeRound=1;value=<2;0;1;self:hasBuff(4171723) and 0 or 1>;cfgId=4171722;holder={input=selfForce()|nodead;process=exclude(list(csvSelf:id()))|row( false, false, false)}}>>;triggerPoint=32}>",,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4171722,,,,,replaceTarget,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<0>,,1,<1>,<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{caster=2;value=2000;holder=2;cfgId=4171724;lifeRound=1}>;<{caster=2;lifeRound=1;value=<1;1;4;self:hp()*0.8;0>;cfgId=4171725;holder=2}>;<{caster=2;value=0;holder=2;cfgId=4171723;lifeRound=1}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,2,,,,,,1,,,,,,,<9999>,,{wave=0;gameEnd=0},,,,,,,
4171723,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
4171724,,,,,damageSub,,,2,2025,,,,,,1,1,,,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
4171725,,,,,lockHp,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,1,,,,,,,,<1;10>,,,,,,,,
4171811,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=0;holder=2;cfgId=4171812;lifeRound=999}>>;effectFuncs=<castBuff>;delSelfWhenTriggered=1;onSomeFlag=<moreE(self:block(),1)>;triggerPoint=32}>",,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4171812,,,,,,,,2,,,,,,,1,1,,FALSE,battle/buff_icon/logo_hl2.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,,<1;10>,{wave=0;gameEnd=0},,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4172621,美录梅塔,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;lifeRound=999;value=<0;self:hpMax();0;15;1>;cfgId=4172622;holder=1}>>;triggerPoint=1}>,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4172622,,,,,reborn,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;funcArgs=<<{caster=2;value=0;holder=1;cfgId=4171623;lifeRound=999}>;<{caster=2;value=0;holder=1;cfgId=4171624;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=28};{nodeId=2;funcArgs=<<{caster=2;value=4176;holder=1;cfgId=4171625;lifeRound=99}>;<{caster=2;lifeRound=1;value=<1>;cfgId=4171626;holder=2}>;<{prob=self:flagZ4() and 1 or 0;caster=2;value=0;holder=2;cfgId=4171641;lifeRound=5}>;<{prob=1;caster=2;value=0;holder=2;cfgId=4172624;lifeRound=1}>>;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=26};{nodeId=0;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=12}>,,,,,,,,1,,,,,,,,<1;10>,{wave=0;gameEnd=0},,,,,,,
4172623,,,,,,,,2,,,,,,,1,1,,FALSE,battle/buff_icon/logo_hl.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4172624,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=(not self:hasBuff(4172623)) and self:hasBuff(4171812) and 1 or 0;caster=2;value=0;holder=2;cfgId=4172626;lifeRound=999}>;<{prob=self:hasBuff(4172623) and 1 or 0;caster=2;value=0;holder=2;cfgId=4172625;lifeRound=999}>>;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
4172625,,,,,,,,2,,,,<4172623>,<4172623>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4172626,,,,,,,,2,,,,<4171812>,<4171812>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4173621,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;lifeRound=999;value=<0;self:hpMax();0;15;1>;cfgId=4173622;holder=1}>>;triggerPoint=1}>,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4173622,,,,,reborn,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;funcArgs=<<{caster=2;value=0;holder=1;cfgId=4171623;lifeRound=999}>;<{caster=2;value=0;holder=1;cfgId=4171624;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=28};{nodeId=2;funcArgs=<<{caster=2;value=4177;holder=1;cfgId=4171625;lifeRound=99}>;<{caster=2;lifeRound=1;value=<1>;cfgId=4171626;holder=2}>;<{prob=self:flagZ4() and 1 or 0;caster=2;value=0;holder=2;cfgId=4171641;lifeRound=5}>;<{prob=1;caster=2;value=0;holder=2;cfgId=4172624;lifeRound=1}>>;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=26};{nodeId=0;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=12}>,,,,,,,,1,,,,,,,,<1;10>,{wave=0;gameEnd=0},,,,,,,
4174621,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;lifeRound=999;value=<0;self:hpMax();0;15;1>;cfgId=4174622;holder=1}>>;triggerPoint=1}>,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4174622,,,,,reborn,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;funcArgs=<<{caster=2;value=0;holder=1;cfgId=4171623;lifeRound=999}>;<{caster=2;value=0;holder=1;cfgId=4171624;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=28};{nodeId=2;funcArgs=<<{caster=2;value=4178;holder=1;cfgId=4171625;lifeRound=99}>;<{caster=2;lifeRound=1;value=<1>;cfgId=4171626;holder=2}>;<{prob=self:flagZ4() and 1 or 0;caster=2;value=0;holder=2;cfgId=4171641;lifeRound=5}>;<{prob=1;caster=2;value=0;holder=2;cfgId=4172624;lifeRound=1}>>;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=26};{nodeId=0;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=12}>,,,,,,,,1,,,,,,,,<1;10>,{wave=0;gameEnd=0},,,,,,,
4175621,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;lifeRound=999;value=<0;self:hpMax();0;15;1>;cfgId=4175622;holder=1}>>;triggerPoint=1}>,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4175622,,,,,reborn,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;funcArgs=<<{caster=2;value=0;holder=1;cfgId=4171623;lifeRound=999}>;<{caster=2;value=0;holder=1;cfgId=4171624;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=28};{nodeId=2;funcArgs=<<{caster=2;value=4185;holder=1;cfgId=4171625;lifeRound=99}>;<{caster=2;lifeRound=1;value=<1>;cfgId=4171626;holder=2}>;<{prob=self:flagZ4() and 1 or 0;caster=2;value=0;holder=2;cfgId=4171641;lifeRound=5}>;<{prob=1;caster=2;value=0;holder=2;cfgId=4172624;lifeRound=1}>>;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=26};{nodeId=0;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=12}>,,,,,,,,1,,,,,,,,<1;10>,{wave=0;gameEnd=0},,,,,,,
4176621,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;lifeRound=999;value=<0;self:hpMax();0;15;1>;cfgId=4176622;holder=1}>>;triggerPoint=1}>,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4176622,,,,,reborn,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;funcArgs=<<{caster=2;value=0;holder=1;cfgId=4171623;lifeRound=999}>;<{caster=2;value=0;holder=1;cfgId=4171624;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=28};{nodeId=2;funcArgs=<<{caster=2;value=4186;holder=1;cfgId=4171625;lifeRound=99}>;<{caster=2;lifeRound=1;value=<1>;cfgId=4171626;holder=2}>;<{prob=self:flagZ4() and 1 or 0;caster=2;value=0;holder=2;cfgId=4171641;lifeRound=5}>;<{prob=1;caster=2;value=0;holder=2;cfgId=4172624;lifeRound=1}>>;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=26};{nodeId=0;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=12}>,,,,,,,,1,,,,,,,,<1;10>,{wave=0;gameEnd=0},,,,,,,
4177621,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;lifeRound=999;value=<0;self:hpMax();0;15;1>;cfgId=4177622;holder=1}>>;triggerPoint=1}>,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4177622,,,,,reborn,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;funcArgs=<<{caster=2;value=0;holder=1;cfgId=4171623;lifeRound=999}>;<{caster=2;value=0;holder=1;cfgId=4171624;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=28};{nodeId=2;funcArgs=<<{caster=2;value=4187;holder=1;cfgId=4171625;lifeRound=99}>;<{caster=2;lifeRound=1;value=<1>;cfgId=4171626;holder=2}>;<{prob=self:flagZ4() and 1 or 0;caster=2;value=0;holder=2;cfgId=4171641;lifeRound=5}>;<{prob=1;caster=2;value=0;holder=2;cfgId=4172624;lifeRound=1}>>;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=26};{nodeId=0;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=12}>,,,,,,,,1,,,,,,,,<1;10>,{wave=0;gameEnd=0},,,,,,,
4178621,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;lifeRound=999;value=<0;self:hpMax();0;15;1>;cfgId=4178622;holder=1}>>;triggerPoint=1}>,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4178622,,,,,reborn,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;funcArgs=<<{caster=2;value=0;holder=1;cfgId=4171623;lifeRound=999}>;<{caster=2;value=0;holder=1;cfgId=4171624;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=28};{nodeId=2;funcArgs=<<{caster=2;value=4188;holder=1;cfgId=4171625;lifeRound=99}>;<{caster=2;lifeRound=1;value=<1>;cfgId=4171626;holder=2}>;<{prob=self:flagZ4() and 1 or 0;caster=2;value=0;holder=2;cfgId=4171641;lifeRound=5}>;<{prob=1;caster=2;value=0;holder=2;cfgId=4172624;lifeRound=1}>>;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=26};{nodeId=0;onSomeFlag=<self:hasBuff(4171812) or self:hasBuff(4172623)>;triggerPoint=12}>,,,,,,,,1,,,,,,,,<1;10>,{wave=0;gameEnd=0},,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
