变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
7081651,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{bond=1;caster=2;value=<{input=curHeroMainTarget;process=exclude(list(csvSelf:id()))|buffDiffer('id',{7081660})|random(1)};1;1;less(self:getBuffOverlayCount(7081653),3) and  1  or 0;1;99;999;2;10>;lifeRound=999;prob=1;cfgId=7081652;holder=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>",,,,,,,,1,,,,,,,,,,,,,,,,
7081652,,,,,replaceTarget,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<1;1>,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{caster=2;value=1;holder=2;cfgId=7081655;lifeRound=1}>;<{caster=2;lifeRound=1;value=<0.25;{input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};19;0.5;1;0;10;1;1>;cfgId=7081654;holder=2}>;<{caster=2;lifeRound=1;value=<1;2;19;1;1;0;10;1;1;self:hpMax()*0.15;1>;cfgId=7081656;holder=2}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>",,,,,,,,1,,,,,,,<3013>,,,,,,,,,
7081653,,,,,,,,2,,,,,,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,1,,,,,,,,,,,,,,,,
7081654,,,,,damageAllocate,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;delSelfWhenTriggered=1;triggerPoint=32};{nodeId=2;delSelfWhenTriggered=1;triggerPoint=4};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
7081655,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_zlpz1.png,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=1;holder=2;cfgId=7081653;lifeRound=1}>>;triggerPoint=1};{nodeId=2;delSelfWhenTriggered=1;triggerPoint=32};{nodeId=3;delSelfWhenTriggered=1;triggerPoint=4};{nodeId=0;triggerPoint=1}>,,6,,,,,,1,,,,,,,,,,,,,,,,
7081656,,,,,damageAllocate,,,,2,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;delSelfWhenTriggered=1;triggerPoint=32};{nodeId=2;delSelfWhenTriggered=1;triggerPoint=4};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
7081660,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
7081661,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{caster=2;lifeRound=1;value=<list(list(list(),list(3010)),list(7081663),list(2,list()),1,2,2)>;cfgId=7081662;holder=2}>>;effectFuncs=<castBuff>;onSomeFlag=<trigger.beAddBuff:hasFlag(3010)>;triggerPoint=29};{nodeId=0;triggerPoint=1}>",,,,,,,,1,,,,,,,,,,,,,,,,
7081662,,,,,atOnceTransformAttrBuff,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<999>,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
7081663,,,,,shield,,,2,9007,,,,,,8,99,,,,,koudai_shinyjujinguaimega/hero_shinyjujinguaimega.skel,<buff_zlpzh_loop>,,,,,,,koudai_shinyjujinguaimega/hero_shinyjujinguaimega.skel,buff_zlpzh_chuxian,,,,,,,{res=koudai_shinyjujinguaimega/hero_shinyjujinguaimega.skel;pos=0;aniName=buff_zlpzh_xiaoshi},,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{bond=1;caster=2;lifeRound=999;value=<0>;cfgId=7081664;holder=1}>>;triggerPoint=1};{nodeId=2;funcArgs=<<{bond=1;caster=2;value=3000;holder=2;cfgId=7081666;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<exitInTab(trigger.beAddBuff:getCfgId(),{7081211})>;triggerPoint=29};{nodeId=3;effectFuncs=<castBuff>;funcArgs=<<{prob=self:flagZ2() and 1 or  0;caster=2;value=1;holder=7;cfgId=7081668;lifeRound=1}>>;triggerPoint=2};{nodeId=0;triggerPoint=1}>",,,,,,,,1,,,,,,,<3011>,,,,,,,,,
7081664,,,,,aura,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{input=selfForce;process=buffDiffer('id',{7081660})|rowback|selfColumn|exclude(list(csvSelf:id()))}>",,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{bond=1;caster=2;lifeRound=999;value=<0.25;2;19;5;1;0;10;1;2>;cfgId=7081665;holder=20}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
7081665,,,,,damageAllocate,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
7081666,,,,,damageSub,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
7081667,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=2}>,,,,,,,,,,,,,,,,,,,<4021>,<1;10>,,,,,,,,
7081668,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;funcArgs=<<{prob=self:flagZ2() and 1 or  0;caster=2;value=(self:defence()+self:specialDefence())*0.8;holder=1;cfgId=7081667;lifeRound=1}>>;effectFuncs=<castBuff>;delSelfWhenTriggered=1;triggerPoint=42};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
7081671,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{prob=(not target2:hasBuff(7081673) ) and 1 or 0;caster=2;lifeRound=1;value=<list(list(list(c.debuff1_debuff2_oc()),list()),list(7081624),list(2,list()),1,2,2)>;cfgId=7081672;holder=2}>>;effectFuncs=<castBuff>;onSomeFlag=<exitInTab(trigger.beAddBuff:getGroup(),list(c.debuff1_debuff2_oc()))>;triggerPoint=29};{nodeId=0;triggerPoint=1}>",,2,,,,,,1,,,,,,,,,,,,,,,,
7081672,,,,,atOnceTransformAttrBuff,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<999>,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=1;holder=2;cfgId=7081673;lifeRound=1}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
7081673,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,1,,,,,,,,,,,,,,,,
7081681,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=(target2:force()~=self:force()) and 1 or 0;caster=2;value=1;holder=7;cfgId=7081682;lifeRound=1}>>;triggerPoint=13};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
7081682,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;value=1;holder=1;cfgId=7081683;lifeRound=1}>;<{prob=1;caster=2;value=1*(self:specialDefence()+self:defence())*(4+0.15*self:getBuffOverlayCount(7081624));holder={input=enemyForce|nodead;process=near};cfgId=7081685;lifeRound=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,<9998>,,,,,,,,,
7081683,,,,,stun,,,2,605,,,,,,1,1,,,,,koudai_shinyjujinguaimega/hero_shinyjujinguaimega.skel,<buff_zlfs_loop>,,,,,,,koudai_shinyjujinguaimega/hero_shinyjujinguaimega.skel,buff_zlfs_chuxian,,,,,,,{res=koudai_shinyjujinguaimega/hero_shinyjujinguaimega.skel;pos=0;aniName=buff_zlfs_xiaoshi},,battle/txt/txt_zlfs.png,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{bond=1;caster=2;value=<target:hp()*0.7>;lifeRound=999;prob=1;cfgId=7081684;holder=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
7081684,,,,,forceMaxHpLimit,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7081685,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=31}>,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=target2:hasBuff(4103675) and 0 or 1;caster=2;value=buff:getValue();holder={input=selfForce|nodead;process=buffDiffer('id',{4103650})};cfgId=4103675;lifeRound=999}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,<4021>,<1;10>,,,,,,,,
7081691,,,,,,,,2,,,,,,,1,1,,,,,koudai_shinyjujinguaimega/hero_shinyjujinguaimega.skel,<buff_duiyouzibao_loop>,,,1,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=(target2:force()~=self:force()) and 1 or 0;caster=2;value=1;holder=7;cfgId=7081692;lifeRound=1}>>;triggerPoint=13};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
7081692,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=1*(self:specialDefence()+self:defence())*(3.5+0.1*self:getBuffOverlayCount(7081624))*0.8;holder={input=enemyForce|nodead;process=near};cfgId=7081693;lifeRound=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,<9998>,,,,,,,,,
7081693,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=31}>,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=target2:hasBuff(4103673) and 0 or 1;caster=2;value=buff:getValue();holder={input=selfForce|nodead;process=buffDiffer('id',{4103650})};cfgId=4103673;lifeRound=999}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,<4021>,<1;10>,,,,,,,,
7081695,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;value=(self:defence()+self:specialDefence())*0.5;holder=2;cfgId=7081663;lifeRound=999}>;<{prob=1;caster=2;value=1;holder=2;cfgId=7081624;lifeRound=999}>;<{prob=1;caster=2;value=1;holder=2;cfgId=7081624;lifeRound=999}>>;triggerPoint=1};{nodeId=2;funcArgs=<<{prob=1;caster=2;value=1;holder=2;cfgId=7081696;lifeRound=1}>;<{prob=1;caster=2;value=1;holder={input=selfForce|nodead;process=battleFlagDiffer('battleFlag', {1991})};cfgId=7081697;lifeRound=1}>;<{prob=1;caster=2;value=1;holder={input=selfForce|nodead;process=battleFlagDiffer('battleFlag', {2351})};cfgId=7081698;lifeRound=1}>;<{prob=1;caster=2;value=1;holder={input=selfForce|nodead;process=battleFlagDiffer('battleFlag', {3271})};cfgId=7081699;lifeRound=1}>;<{prob=1;caster=2;value=1;holder={input=selfForce|nodead;process=battleFlagDiffer('battleFlag', {4023})};cfgId=7081700;lifeRound=1}>;<{prob=1;caster=2;value=1;holder={input=selfForce|nodead;process=battleFlagDiffer('battleFlag', {4111})};cfgId=7081702;lifeRound=1}>;<{prob=1;caster=2;value=1;holder={input=selfForce|nodead;process=battleFlagDiffer('battleFlag', {4171})};cfgId=7081703;lifeRound=1}>>;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff;castBuff;castBuff>;onSomeFlag=<getNowRound()==3 or getNowRound()==6>;triggerPoint=4};{nodeId=0;triggerPoint=1}>",,,,,,,,1,,,,,,,,,,,,,,,,
7081696,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=(more(math.floor(self:getBuffOverlayCount(7081629)*0.1),0) ) and 1 or 0;caster=2;value=math.floor(max(self:getBuffOverlayCount(7081629)*0.1,3));holder=1;cfgId=7081624;lifeRound=999}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
7081697,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=(target2:hasBuff(1992670)) and 1 or 0;caster=2;value=target2:getBuff(1992670):getValue();holder=1;cfgId=1992671;lifeRound=2}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
7081698,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=(target2:hasBuff(2351671)) and 1 or 0;caster=2;value=target2:getBuff(2351671):getValue();holder=1;cfgId=2351672;lifeRound=2}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
7081699,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=target2:hasBuff(3271634) and 1 or 0;caster=2;value=min(target2:hasBuff(3271634) and target2:getBuff(3271634):getValue() or 0,target2:damage()*0.2);holder=1;cfgId=3271633;lifeRound=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
7081700,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=target2:getBuff(4023645) and 1 or 0;caster=2;value=min(target2:getBuff(4023645):getValue(),self:defence());holder=1;cfgId=4023646;lifeRound=999}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
7081702,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=moreE(target2:getBuff(4112674):getValue(),1) and 1 or 0;caster=2;value=min(target2:getBuff(4112674):getValue(),3000);holder=1;cfgId=4112675;lifeRound=2}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
7081703,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=target2:getBuff(4171312) and 1 or 0;caster=2;value=min(target2:getBuff(4171312):getValue(),6000+((target2:skillLv(41723) or 0)-1)*20);holder=1;cfgId=4171311;lifeRound=2}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4103670,大吾超级巨金怪补充,,,,,,,,,,,,,,2,99,,,battle/buff_icon/logo_tysk.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tysk.png,,,,,1,<1>,,,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4103671,大吾超级巨金怪补充,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=1;value=0;holder=1;cfgId=4103670;lifeRound=999}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=buff:getValue()*0.35;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=4103672;lifeRound=1}>>;triggerPoint=13}>",,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4103672,大吾超级巨金怪补充,,,,buffDamage,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=3;damageType=1}>,"<{input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})}>",1,<1>,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
4103673,大吾超级巨金怪补充,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=1;value=0;holder=1;cfgId=4103670;lifeRound=999}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=buff:getValue()*0.35;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=4103674;lifeRound=1}>>;triggerPoint=13}>",,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4103674,大吾超级巨金怪补充,,,,buffDamage,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=31}>,"<{input=enemyForce|nodead;process=near|buffDifferExclude('group',{c.fly_notbuff_oc()})}>",1,<1>,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
4103675,大吾超级巨金怪补充,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=1;value=0;holder=1;cfgId=4103670;lifeRound=999}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=buff:getValue()*0.35;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=4103676;lifeRound=1}>>;triggerPoint=13}>",,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4103676,大吾超级巨金怪补充,,,,buffDamage,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=31}>,"<{input=enemyForce|nodead;process=near|buffDifferExclude('group',{c.fly_notbuff_oc()})}>",1,<1>,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
4103677,大吾超级巨金怪补充,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=1;value=0;holder=1;cfgId=4103670;lifeRound=999}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=buff:getValue()*0.35;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=4103678;lifeRound=1}>>;triggerPoint=13}>",,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4103678,大吾超级巨金怪补充,,,,buffDamage,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=3;damageType=0}>,"<{input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})}>",1,<1>,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
4103679,大吾超级巨金怪补充,,,,,,,,,,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=1;value=0;holder=1;cfgId=4103670;lifeRound=999}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=buff:getValue()*0.35;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=4103680;lifeRound=1}>>;triggerPoint=13}>",,,,,,,,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4103680,大吾超级巨金怪补充,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{damageType=0;processId=32713;showNumber=True}>,"<{input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(12)}>",1,<1>,,,,,,,,,,,,,,,,<4021>,<1;10>,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7091011,竹篮超级烈咬陆鲨,,,,,,,2,,,,,,,,1,,,battle/buff_icon/logo_bzzt.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bzzt.png,,,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;prob=1;value=5000;holder=1;cfgId=7091012;lifeRound=999}>;<{bond=1;caster=2;value=2000;holder=1;cfgId=7091013;lifeRound=999}>;<{prob=1;caster=2;value=target2:mp1Max();holder=1;cfgId=7091014;lifeRound=1}>;<{prob=1;caster=2;value=target2:mp1Max();holder=1;cfgId=7091015;lifeRound=1}>;<{prob=1;caster=2;value=0;holder=2;cfgId=7091310;lifeRound=5}>;<{bond=1;caster=2;prob=(target2:natureIntersection(list(9,15))) and 1 or 0;value=0;holder=5;cfgId=7091016;lifeRound=999}>>;triggerPoint=1};{nodeId=2;funcArgs=<<{prob=1;caster=2;value=0;holder=1;cfgId=7091061;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<self:flagZ4()>;triggerPoint=19};{nodeId=0;triggerPoint=1}>",,,,,,,<{type=1;limit=1}>,1,,,,,,,<1044>,<1;10>,,{action={standby=standby2_loop};unitRes=<koudai_baozoumegalieyaolusha/hero_baozoumegalieyaolusha.skel>},,,,,,
7091012,,,,,strike,,,,1006,102,,,,,1,1,,FALSE,battle/buff_icon/logo_bjl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjltg.png,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
7091013,,,,,strikeDamage,,,,,,,,,,1,1,,FALSE,battle/buff_icon/logo_bjsh_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjshtg.png,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
7091014,,,,,addMp1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqtg.png,,,<{ignoreMp1Recover=True;ignoreLockMp1Add=True}>,,1,<1>,,,4,,,,,,,,,,,,,,,,,,,,,,
7091015,,,,,qusan1,,,,60008,,,,<2;0;0;10>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=1;holder=1;cfgId=3300001;lifeRound=1}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,4,,,,,,,,,,,,,,,,,,,,,,
7091016,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=self:damage()*2*(lessE(random(1,10),5) and 1.2 or 1);holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=7091017;lifeRound=1}>;<{bond=1;caster=2;prob=1;value=0;holder=2;cfgId=7091018;lifeRound=999}>>;effectFuncs=<castBuff;castBuff>;triggerTimes=<1;12>;onSomeFlag=<less(self:getBuffOverlayCount(7091018),(self:hasBuff(7091011) and 5 or 2)) and (not self:hasBuff(7091320))>;extraAttackTrigger=2;triggerPoint=10};{nodeId=0;triggerPoint=1}>",,,,,,,,1,,,,,,,,,,,,,,,,
7091017,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,TRUE,,,{list=<{playType=1;typ=onceEffect;args={onceEffectOffsetPos={flip=True;y=150;x=0};onceEffectPos=4;onceEffectResPath=koudai_baozoumegalieyaolusha/hero_baozoumegalieyaolusha.skel;onceEffectAniName=dd_attack}};{playType=1;typ=wait;args={lifetime=900}};{playType=1;typ=playDeferList;args={key=id}}>},,,,<{damageType=0;natureType=9;processId=3}>,,,<1;2>,,,4,,,,,,,,,,,,,<4021;9998>,,,,,,,{deferKey=id},,
7091018,,,,,,,,,,,,,,,2,10,,FALSE,battle/buff_icon/logo_qyzs.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
7091061,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,koudai_baozoumegalieyaolusha/hero_baozoumegalieyaolusha.skel,lssy_attack,,6,,{'y'=130;'x'=-600},TRUE,,,,battle/txt/txt_smdz.png,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;value=0;holder=2;cfgId=7091062;lifeRound=1}>;<{prob=target2:natureIntersection(list(10)) and 0 or 1;caster=2;value=0;holder={input=enemyForce|nodead;process=random(3)};cfgId=7091063;lifeRound=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
7091062,,,,,buffDamage,,,,123456,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{damageType=0;natureType=9;processId=38};self:damage()*(self:flagZ4() and 1.1 or 0.9)>,"<{input=enemyForce|nodead;process=attrDifferExclude(""natureType"", {10})}>",,,,,,,,,,,,,,,,,,<4021;4023>,,,,,,,,,
7091063,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;value=-1000;holder=1;cfgId=7091064;lifeRound=1}>;<{prob=1;caster=2;value=-target2:Bspeed()*0.03;holder=1;cfgId=7091065;lifeRound=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,4,,,,,,,,,,,,,,,,,,,,,,
7091064,,,,,damageHit,,,,10084,,,,,,1,1,,,battle/buff_icon/logo_zm.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_zm1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
