变量名,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs
384335,,0,14,,,{},,99,,<3841302;3841304>,<1;1>,<1;1>,<>,<99;self:speed()*(self:flagZ3() and 0.5 or 0.3)>,,
384351,,1,11,,,{},,99,,<3841351;3841352>,<99;99>,<1;self:flagZ4() and 1 or 0>,<>,"<-target:damage()*(15+(skillLv(38415,38425,38435) or 0)*0.1-0.1)*0.01;-target:defence()*0.1>",,
384361,,0,14,,,{},,99,,<3841361;3841362;3841611>,<99;99;99>,"<to10(moreE(self:star(),8));to10(moreE(self:star(),8));1>",<>,"<countObjByNatureExit(self:force(),4)*1000;countObjByNatureExit(self:force(),4)*1000;0>",,
396111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,396111,
396121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,396121,
396131,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,396131,
396161,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,396161,
402311,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402311,
402312,,0,14,,,{},,99,,<4023111;4023112;4023113>,<2;2;2>,<1;1;1>,<>,"<self:defence()*0.4;self:specialDefence()*0.4;min(self:hpMax()*0.1,self:damage()*3)>",,
402321,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402321,
402322,,0,14,,,{},,99,,<4023211>,<2>,<1>,<>,<4000>,,
402323,,1,1,selfForce | nodead,exclude(list(csvSelf:id()))|random(1),{},,99,,<4023231>,<2>,<1>,<>,<1>,,
402324,,0,14,,,{},,99,,<4023231>,<2>,<1>,<>,<1>,,
402331,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,402331,
402332,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,402332,
402333,,0,14,,,{},,99,,<4023331>,<2>,<1>,<>,<1>,,
402334,,1,11,,,{},,99,,<4023341>,<2>,<1>,<>,<0>,,
402335,,1,1,enemyForce|nodead,"setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",2)",{},,99,,<4023351>,<2>,<1>,<>,<0>,,
402361,,0,11,,,{},,99,,<4023611;4023612>,<99;99>,<(target:nature(1)==17 or target:nature(2)==17) and 1 or 0;(target:nature(1)==17 or target:nature(2)==17) and 1 or 0>,<>,<self:defence()*0.5;self:specialDefence()*0.5>,,
402362,,0,14,,,{},,99,,<4023234>,<99>,<1>,<>,"<<list(1,0,0);1;0>>",,
402363,,0,14,,,{},,99,,<4023631>,<99>,<1>,<>,<1>,,
402364,,0,14,,,{},,99,,<4023641>,<99>,<1>,<>,<1>,,
402365,,1,1,,,{},,99,,<4023651>,<1>,<1>,<>,<self:defence()*1+self:specialDefence()*1>,,
402411,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402411,
402412,,1,14,,,{},,99,,<4024111;4024112>,<2;2>,<1;1>,<>,<self:hpMax()*0.2;2000>,,
402421,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402421,
402422,,0,14,,,{},,99,,<4024221>,<2>,<1>,<>,<<0;0;0>>,,
402423,,1,1,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"",{14})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",{},,99,,<4024221>,<2>,<1>,<>,<<0;0;0>>,,
402431,,1,1,enemyForce|nodead,random(2),{},,99,,<>,<>,<1>,<>,<>,402431,
402432,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402332,
402433,,0,14,,,{},,99,,<4024331>,<2>,<1>,<>,<5000>,,
402434,,1,1,enemyForce|nodead,random(2),{},,99,,<4024341>,<2>,<1>,<>,<3>,,
402461,,1,14,,,{},,99,,<4024611>,<99>,<1>,<>,<0>,,
402462,,0,14,,,{},,99,,<4024620>,<4>,<1>,<>,<0>,,
402511,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402511,
402512,,0,14,,,{},,99,,<260003411>,<99>,<1>,<>,<1>,,
402513,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402513,
402514,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402514,
402521,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402521,
402522,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402522,
402523,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402523,
402524,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402524,
402531,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402531,
402532,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402532,
402533,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402533,
402534,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402534,
402561,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402561,
402562,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402562,
402563,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402563,
402564,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402564,
402611,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402611,
402621,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402621,
402623,,1,1,selfForce | nodead,exclude(list(csvSelf:id()))|random(1),{},,99,,<4026231>,<3>,<1>,<>,<1>,,
402624,,0,14,,,{},,99,,<4026231>,<3>,<1>,<>,<1>,,
402631,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,402631,
402632,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,402632,
402663,,0,14,,,{},,99,,<4026631>,<99>,<1>,<>,<1>,,
402711,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402711,
402721,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402721,
402731,,1,1,enemyForce|nodead,random(2),{},,99,,<>,<>,<1>,<>,<>,402731,
402732,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,402732,
402733,,0,14,,,{},,99,,<4027331>,<2>,<1>,<>,<5000>,,
402734,,1,1,enemyForce|nodead,random(2),{},,99,,<4027341>,<2>,<1>,<>,<3>,,
402761,,1,14,,,{},,99,,<4027611>,<99>,<1>,<>,<0>,,
402762,,0,14,,,{},,99,,<4027621>,<4>,<1>,<>,<0>,,
403111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,403111,
403121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,403121,
403131,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,403131,
403161,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
403162,,0,14,,,{},,99,,<4031993>,<99>,<1>,<>,<<1;1;0>>,,
403163,,0,14,,,{},,99,,<4031621;4031622>,<99;99>,<1;1>,<>,<5000;5000>,,
403164,,0,14,,,{},,99,,<4031642>,<99>,<1>,<>,<1>,,
405111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,405111,
405121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,405121,
405131,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,405131,
405132,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,405132,
405133,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
405134,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
405161,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
406111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,406111,
406121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,406121,
406131,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,406131,
406161,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,406161,
407111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,407111,
407121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,407121,
407131,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,407131,
407161,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
407211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,407211,
407221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,407221,
407231,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,407331,
407261,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
408111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,408111,
408121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,408121,
408131,,1,3,,,{},,99,,<>,<>,<1>,<>,<>,408131,
408132,,1,3,,,{},,99,,<>,<>,<1>,<>,<>,408132,
408211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,408211,
408221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,408221,
408231,,1,3,,,{},,99,,<>,<>,<1>,<>,<>,408231,
408232,,1,3,,,{},,99,,<>,<>,<1>,<>,<>,408232,
410111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,410111,
410112,,1,14,,,{},,99,,<4031121;4031122;4031612;4031611>,<2;2;2;99>,<1;1;1;1>,<>,<self:specialDamage()*0.1;2000;1;1>,,
410113,,1,1,enemyForce | nodead,targetColumn,{},,99,,<4031613>,<1>,<1>,<>,<self:specialDamage()*1.5>,,
410114,,0,11,,,{},,99,,<4101113>,<99>,<1>,<>,<2500>,,
410121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,410121,
410122,,1,1,enemyForce | nodead,targetColumn,{},,99,,<4031613>,<1>,<1>,<>,<self:specialDamage()*1.5>,,
410123,,1,1,,,{},,99,,<4031212;4031213>,<3;1>,<1;1>,<>,<1;1>,,
410124,,0,11,,,{},,99,,<4101122>,<99>,<1>,<>,<2500>,,
410125,,0,14,,,{},,99,,<7111112>,<99>,<1>,<>,<<list(2;0;1);1;0>>,,
410131,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,410131,
410132,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,410132,
410133,,1,14,,,{},,99,,<4101331>,<1>,<1>,<>,<1>,,
410134,,1,11,,,{},,99,,<4031215>,<99>,<1>,<>,<1>,,
410135,,1,14,,,{},,99,,<4031991;4031992>,<1;2>,<1;1>,<>,<4032;1>,,
410211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,410211,
410221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,410221,
410231,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,410231,
410232,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,410232,
411111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,411111,
411112,,0,14,,,{},,99,,<4111111;4111112>,<2;2>,<1;1>,<>,<self:specialDamage()*0.1;self:hpMax()*0.1>,,
411113,,1,4,,,{},,99,,<4111113>,<2>,<1>,<>,<1>,,
411114,,0,14,,,{},,99,,<4111116>,<2>,<1>,<>,<2000>,,
411121,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,411121,
411122,,0,14,,,{},,99,,<4111221;4111222>,<2;2>,<1;1>,<>,<5000;10000>,,
411123,,1,1,selfForce | nodead,exclude(list(csvSelf:id()))|random(1),{},,99,,<4111221;4111222>,<2;2>,<(target:nature(1)==17 or target:nature(1)==18 or target:nature(2)==17 or target:nature(2)==18 ) and 1 or 0;(target:nature(1)==17 or target:nature(1)==18 or target:nature(2)==17 or target:nature(2)==18 ) and 1 or 0>,<>,<5000;10000>,,
411124,,0,14,,,{},,99,,<4111241;4111242>,<1;2>,<1;1>,<>,<5000;10000>,,
411131,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,411131,
411132,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,411132,
411133,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
411134,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
411135,,1,1,,,{},,99,,<4111351>,<2>,<1>,<>,<0>,,
411136,,1,1,selfForce,selfColumn,{},,99,,<4111361>,<2>,<1>,<>,<self:hpMax()*0.1>,,
411137,,0,14,,,{},,99,,<4111371>,<2>,<1>,<>,<1>,,
411161,,0,14,,,{},,99,,<4111611>,<99>,<1>,<>,<1>,,
411162,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
411163,,0,14,,,{},,99,,<4111631>,<99>,<1>,<>,<1>,,
411211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,411211,
411212,,0,11,,,{},,99,,<4111111;4111112;4111113>,<99;99;99>,<1;1;1>,<>,<1;1;1>,,
411213,,1,11,,,{},,99,,<4111114;4111115;4111116;4111117;4111118;4111119;4111120;4111121>,<99;99;99;99;99;99;99;99>,<1;1;1;1;1;1;1;1>,<>,<1;1;1;1;1;1;1;1>,,
411221,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,411221,
411222,,0,11,,,{},,99,,<4111122;4111123;4111124;4111125>,<99;99;99;99>,<1;1;1;1>,<>,<1;1;1;1>,,
411231,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,411231,
411232,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,411232,
411233,,0,11,,,{},,99,,<4111126;4111127;4111128;4111129;4111130>,<99;99;99;99;99>,<1;1;1;1;1>,<>,<1;1;1;1;1>,,
411261,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
411262,,0,11,,,{},,99,,<4111139;4111140;4111141>,<99;99;99;99;99;99;99;99;99;99>,<1;1;1;1;1;1;1;1;1;1>,<>,<1;1;1;1;1;1;1;1;1;1>,,
412111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412111,
412112,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412112,{needUpdateTarget=true}
412113,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412113,{needUpdateTarget=true;prob=(self:hasBuff(4121360) and 1 or 0)}
412114,,0,14,,,{},,99,,<4121111;4121112>,<2;2>,<1;1>,<>,<1000;self:speed()*0.1>,,
412115,,0,14,,,{},,99,,<4121113>,<2>,<self:flagZ1() and 1 or 0>,<>,<1500>,,
412121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412121,
412122,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412122,{needUpdateTarget=true;prob=1}
412123,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412123,{needUpdateTarget=true;prob=1}
412124,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412124,{needUpdateTarget=true;prob=(self:hasBuff(4121360) and 1 or 0)}
412125,,0,14,,,{},,99,,<4121211;4121221>,<1;1>,<1;1>,<>,<5000;0>,,
412131,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412131,
412132,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412132,
412133,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412133,
412134,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412134,
412135,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412135,
412136,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412136,
412137,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,412137,
412138,,0,14,,,{},,99,,<4121360>,<2>,"<moreE(self:star(),11) and 1 or 0>",<>,<0>,,
412139,,1,1,selfForce,exclude(list(csvSelf:id())),{},,99,,<4121351>,<1>,"<(target:nature(1)==14 or target:nature(2)==14 or target:nature(1)==7 or target:nature(2)==7) and (moreE(self:star(),11) and 1 or 0) or 0>",<>,<0>,,
412140,,1,1,,,{},,99,,<4121410>,<1>,"<self:hasBuff(4121385) and (moreE(self:star(),11) and 0 or 1) or 0>",<>,<0>,,
412141,,0,14,,,{},,99,,<4121666;4121668>,<99;1>,"<1;moreE(self:getBuffOverlayCount(4121666),2) and 1 or 0>",<>,<0;2000>,,
412142,,0,14,,,{},,99,,<4121481;4121389;4121387>,<1;1;1>,"<moreE(self:star(),11) and 1 or 0;(self:hasBuff(4121380) and (moreE(self:star(),11) and ((self:hasBuffGroup(c.groupstun_nbstun_oc()) or self:hasBuff(4121388) ) and 1 or 0) or 1 ) or 0);1>",<>,<0;0;0>,,
412143,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
412144,,0,14,,,{},,99,,<4121441>,<1>,<1>,<>,<<4161628>>,,
412145,,1,1,,,{},,99,,<4121311>,<2>,<self:hasBuff(4121385) and 0 or 1>,<>,<0>,,
412148,,1,1,,,{},,99,,<4121353;4121410>,<1;1>,"<1;self:hasBuff(4121385) and (moreE(self:star(),11) and 1 or 0) or 0>",<>,<0;0>,412148,
412149,,0,14,,,{},,99,,<4121484;4121389>,<1;1>,"<1;moreE(self:star(),11) and (self:hasBuff(4121380) and 1 or 0) or 0>",<>,<0;0>,,
412151,,0,11,,,{},,99,,<4121521>,<99>,<(target:nature(1)==14 or target:nature(2)==14 )and 1 or 0>,<>,<0>,,
412152,,0,2,,,{},,99,,<4121511;4121513>,<99;99>,<(target:nature(1)==7 or target:nature(2)==7 or target:cardID()==4172 or target:cardID()==4171)and 1 or 0;(target:nature(1)==7 or target:nature(2)==7 or target:cardID()==4172 or target:cardID()==4171)and 1 or 0>,<>,<3500;2000>,,
412153,,0,3,,,{},,99,,<4121512;4121514>,<99;99>,<(target:nature(1)==7 or target:nature(2)==7 )and 1 or 0;(target:nature(1)==7 or target:nature(2)==7 )and 1 or 0>,<>,<3500;0>,,
412161,,0,14,,,{},,99,,<4121225;4121661;4121381>,<99;99;99>,<1;1;1>,<>,<0;2000;<1;1;0>>,,
412162,,0,14,,,{},,99,,<4121641;4121651;4121671>,<99;99;99>,"<moreE(self:star(),8) and 1 or 0;1;(self:flagZ4() and 1 or 0)>",<>,<0;0;0>,,
412163,,0,11,,,{},,99,,<4121661>,<99>,<(target:nature(1)==14 or target:nature(2)==14 )and (self:flagZ4() and 1 or 0) or 0>,<>,<0>,,
412211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412211,
412212,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412212,{needUpdateTarget=true}
412213,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412213,{needUpdateTarget=true;prob=(self:hasBuff(4122360) and 1 or 0)}
412214,,0,14,,,{},,99,,<4122111;4122112>,<2;2>,<1;1>,<>,<1000;self:speed()*0.1>,,
412215,,0,14,,,{},,99,,<4122113>,<2>,<self:flagZ1() and 1 or 0>,<>,<1500>,,
412221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412221,
412222,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412222,{needUpdateTarget=true;prob=1}
412223,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412223,{needUpdateTarget=true;prob=1}
412224,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412224,{needUpdateTarget=true;prob=(self:hasBuff(4122360) and 1 or 0)}
412225,,0,14,,,{},,99,,<4122211;4122221>,<1;1>,<1;1>,<>,<5000;0>,,
412231,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412231,
412232,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412232,
412233,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412233,
412234,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412234,
412235,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412235,
412236,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,412236,
412237,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,412237,
412238,,0,14,,,{},,99,,<4122360>,<2>,"<moreE(self:star(),11) and 1 or 0>",<>,<0>,,
412239,,1,1,selfForce,exclude(list(csvSelf:id())),{},,99,,<4122351>,<1>,"<(target:nature(1)==14 or target:nature(2)==14 or target:nature(1)==7 or target:nature(2)==7) and (moreE(self:star(),11) and 1 or 0) or 0>",<>,<0>,,
412240,,1,1,,,{},,99,,<4122410>,<1>,"<self:hasBuff(4122385) and (moreE(self:star(),11) and 0 or 1) or 0>",<>,<0>,,
412241,,0,14,,,{},,99,,<4122666;4122668>,<99;1>,"<1;moreE(self:getBuffOverlayCount(4122666),2) and 1 or 0>",<>,<0;2000>,,
412242,,0,14,,,{},,99,,<4122481;4122389;4122387>,<1;1;1>,"<moreE(self:star(),11) and 1 or 0;(self:hasBuff(4122380) and (moreE(self:star(),11) and ((self:hasBuffGroup(c.groupstun_nbstun_oc()) or self:hasBuff(4122388) ) and 1 or 0) or 1 ) or 0);1>",<>,<0;0;0>,,
412243,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
412244,,0,14,,,{},,99,,<4122441>,<1>,<1>,<>,<<4161628>>,,
412245,,1,1,,,{},,99,,<4122311>,<2>,<self:hasBuff(4122385) and 0 or 1>,<>,<0>,,
412248,,1,1,,,{},,99,,<4122353;4122410>,<1;1>,"<1;self:hasBuff(4122385) and (moreE(self:star(),11) and 1 or 0) or 0>",<>,<0;0>,412248,
412249,,0,14,,,{},,99,,<4122484;4122389>,<1;1>,"<1;moreE(self:star(),11) and (self:hasBuff(4122380) and 1 or 0) or 0>",<>,<0;0>,,
412251,,0,11,,,{},,99,,<4122521>,<99>,<(target:nature(1)==14 or target:nature(2)==14 )and 1 or 0>,<>,<0>,,
412252,,0,2,,,{},,99,,<4122511;4122513>,<99;99>,<(target:nature(1)==7 or target:nature(2)==7 or target:cardID()==4172 or target:cardID()==4171)and 1 or 0;(target:nature(1)==7 or target:nature(2)==7 or target:cardID()==4172 or target:cardID()==4171)and 1 or 0>,<>,<3500;2000>,,
412253,,0,3,,,{},,99,,<4122512;4122514>,<99;99>,<(target:nature(1)==7 or target:nature(2)==7 )and 1 or 0;(target:nature(1)==7 or target:nature(2)==7 )and 1 or 0>,<>,<3500;0>,,
412261,,0,14,,,{},,99,,<4122225;4122661;4122381>,<99;99;99>,<1;1;1>,<>,<0;2000;<1;1;0>>,,
412262,,0,14,,,{},,99,,<4122641;4122651;4122671>,<99;99;99>,"<moreE(self:star(),8) and 1 or 0;1;(self:flagZ4() and 1 or 0)>",<>,<0;0;0>,,
412263,,0,11,,,{},,99,,<4122661>,<99>,<(target:nature(1)==14 or target:nature(2)==14 )and (self:flagZ4() and 1 or 0) or 0>,<>,<0>,,
413111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,413111,
413112,,1,1,,,{},,99,,<4131111>,<3>,<self:flagZ1() and 0.45 or 0.4>,<>,<self:specialDamage()*0.4>,,
413121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,413121,
413122,,1,1,,,{},,99,,<4131111>,<3>,<self:flagZ2() and 0.7 or 0.6>,<>,<self:specialDamage()*0.4>,,
413123,,0,14,,,{},,99,,<4131121>,<2>,<1>,<>,<3000>,,
413131,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,413131,
413132,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,413132,
413133,,1,4,,,{},,99,,<4131111;4131111;4131112>,<3;3;1>,"<1;moreE(self:star(),11) and 1 or 0;self:flagZ3() and lessE((target:hp()/target:hpMax()),0.3) and 1 or 0>",<>,<self:specialDamage()*0.4;self:specialDamage()*0.4;3000>,,
413134,,0,14,,,{},,99,,<4131122;4131123>,<1;1>,"<moreE(self:star(),11) and 1 or 0;moreE(self:star(),11) and 1 or 0>",<>,<1000;3000>,,
413135,,1,4,,,{},,99,,<4131115>,<1>,<1>,<>,<self:specialDamage()*0.4*target:getBuffOverlayCount(4131111)>,,
413161,,0,14,,,{},,99,,<4131116>,<99>,<1>,<>,<0>,,
413162,,0,14,,,{},,99,,<4131120>,<99>,"<moreE(self:star(),8) and 1 or 0>",<>,<0>,,
413163,,0,14,,,{},,99,,<4131124>,<99>,<self:flagZ4() and 1 or 0>,<>,<0>,,
413211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,413211,
413212,,1,1,,,{},,99,,<4131111>,<3>,<self:flagZ1() and 0.45 or 0.4>,<>,<self:specialDamage()*0.4>,,
413221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,413221,
413222,,1,1,,,{},,99,,<4131111>,<3>,<self:flagZ2() and 0.7 or 0.6>,<>,<self:specialDamage()*0.4>,,
413223,,0,14,,,{},,99,,<4131121>,<2>,<1>,<>,<5000>,,
413231,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,413231,
413232,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,413232,
413233,,1,4,,,{},,99,,<4131111;4131111;4131112>,<3;3;1>,"<1;moreE(self:star(),11) and 1 or 0;self:flagZ3() and lessE((target:hp()/target:hpMax()),0.3) and 1 or 0>",<>,<self:specialDamage()*0.4;self:specialDamage()*0.4;3000>,,
413234,,0,14,,,{},,99,,<4131122;4131123>,<1;1>,"<moreE(self:star(),11) and 1 or 0;moreE(self:star(),11) and 1 or 0>",<>,<1000;3000>,,
413235,,1,4,,,{},,99,,<4131115>,<1>,<1>,<>,<self:specialDamage()*0.4*target:getBuffOverlayCount(4131111)>,,
413261,,0,14,,,{},,99,,<4131116>,<99>,<1>,<>,<0>,,
413262,,0,14,,,{},,99,,<4131120>,<99>,"<moreE(self:star(),8) and 1 or 0>",<>,<0>,,
413263,,0,14,,,{},,99,,<4131124>,<99>,<self:flagZ4() and 1 or 0>,<>,<0>,,
413264,,0,14,,,{},,99,,<>,<>,<1>,<>,<>,,
414111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,414111,
414121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,414121,
414131,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,414131,
414132,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,414132,
414211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,414211,
414221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,414221,
414231,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,414231,
414232,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,414232,
415111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,415111,
415121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,415121,
415131,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,415131,
415161,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,415161,
416101,,1,1,selfForce | nodead,"buffDiffer('id',{4161600})",{},,99,,<>,<>,<1>,<>,<>,,
416102,,1,24,,,{},,99,,<4161516>,<99>,<1>,<>,<0>,,
416111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,416111,
416112,,0,14,,,{},,99,,<4161111;4161112>,<2;2>,<1;1>,<>,<self:damage()*0.1;500>,,
416113,,1,1,,,{},,99,,<4161113>,<2>,<self:hasBuff(4161683) and 1 or 0>,<>,<0>,,
416121,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,416121,
416122,,1,4,,,{},,99,,<4161031>,<2>,<1>,<>,<0>,,
416123,,0,14,,,{},,99,,<4161211>,<1>,<1>,<>,<target:id()>,,
416131,,0,14,,,{},,99,,<4161310;4161330>,<1;2>,"<1;self:hasBuff(4161330) and 0 or (moreE(self:star(),11) and (self:hasBuff(4161623) and 1 or 0) or 0)>",<>,<0;0>,,
416132,,1,1,enemyForce | nodead,random(1),{},,99,,<>,<>,<1>,<>,<>,416131,{needUpdateTarget=true;prob=self:hasBuff(4161330) and 0 or 1}
416133,,1,1,enemyForce | nodead,random(1),{},,99,,<>,<>,<1>,<>,<>,416132,{needUpdateTarget=true;prob=self:hasBuff(4161330) and 0 or 1}
416134,,1,1,enemyForce | nodead,random(1),{},,99,,<>,<>,<1>,<>,<>,416133,{needUpdateTarget=true;prob=self:hasBuff(4161330) and 0 or 1}
416135,,1,1,enemyForce | nodead,random(1),{},,99,,<>,<>,<1>,<>,<>,416143,{needUpdateTarget=true;prob=self:hasBuff(4161330) and 0 or 1}
416136,,1,1,enemyForce | nodead,random(1),{},,99,,<>,<>,<1>,<>,<>,416144,{needUpdateTarget=true;prob=self:hasBuff(4161330) and 0 or 1}
416137,,1,1,enemyForce | nodead,random(1),{},,99,,<>,<>,<1>,<>,<>,416134,{needUpdateTarget=true;prob=self:hasBuff(4161330) and 1 or 0}
