变量名,seq,level,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3
1489,15,89,9,2938,10,2938,0,
1490,15,90,9,2963,10,2963,0,
1491,15,91,9,3126,10,3126,0,
1492,15,92,9,3152,10,3152,0,
1493,15,93,9,3179,10,3179,0,
1494,15,94,9,3205,10,3205,0,
1495,15,95,9,3231,10,3231,0,
1496,15,96,9,3257,10,3257,0,
1497,15,97,9,3283,10,3283,0,
1498,15,98,9,3309,10,3309,0,
1499,15,99,9,3336,10,3336,0,
1500,15,100,9,3362,10,3362,0,
1501,16,1,1,2773,7,550,8,550
1502,16,2,1,2817,7,559,8,559
1503,16,3,1,2861,7,568,8,568
1504,16,4,1,2906,7,577,8,577
1505,16,5,1,2950,7,585,8,585
1506,16,6,1,2995,7,594,8,594
1507,16,7,1,3039,7,603,8,603
1508,16,8,1,3083,7,612,8,612
1509,16,9,1,3128,7,621,8,621
1510,16,10,1,3172,7,629,8,629
1511,16,11,1,3272,7,649,8,649
1512,16,12,1,3322,7,659,8,659
1513,16,13,1,3372,7,669,8,669
1514,16,14,1,3422,7,679,8,679
1515,16,15,1,3471,7,689,8,689
1516,16,16,1,3521,7,699,8,699
1517,16,17,1,3571,7,709,8,709
1518,16,18,1,3621,7,719,8,719
1519,16,19,1,3671,7,728,8,728
1520,16,20,1,3721,7,738,8,738
1521,16,21,1,3882,7,770,8,770
1522,16,22,1,3937,7,781,8,781
1523,16,23,1,3993,7,792,8,792
1524,16,24,1,4048,7,803,8,803
1525,16,25,1,4104,7,814,8,814
1526,16,26,1,4159,7,825,8,825
1527,16,27,1,4214,7,836,8,836
1528,16,28,1,4270,7,847,8,847
1529,16,29,1,4325,7,858,8,858
1530,16,30,1,4381,7,869,8,869
1531,16,31,1,4603,7,913,8,913
1532,16,32,1,4664,7,925,8,925
1533,16,33,1,4725,7,937,8,937
1534,16,34,1,4786,7,950,8,950
1535,16,35,1,4847,7,962,8,962
1536,16,36,1,4908,7,974,8,974
1537,16,37,1,4969,7,986,8,986
1538,16,38,1,5030,7,998,8,998
1539,16,39,1,5091,7,1010,8,1010
1540,16,40,1,5152,7,1022,8,1022
1541,16,41,1,5434,7,1078,8,1078
1542,16,42,1,5501,7,1091,8,1091
1543,16,43,1,5567,7,1105,8,1105
1544,16,44,1,5634,7,1118,8,1118
1545,16,45,1,5701,7,1131,8,1131
1546,16,46,1,5767,7,1144,8,1144
1547,16,47,1,5834,7,1157,8,1157
1548,16,48,1,5900,7,1171,8,1171
1549,16,49,1,5967,7,1184,8,1184
1550,16,50,1,6033,7,1197,8,1197
1551,16,51,1,6377,7,1265,8,1265
1552,16,52,1,6449,7,1280,8,1280
1553,16,53,1,6521,7,1294,8,1294
1554,16,54,1,6593,7,1308,8,1308
1555,16,55,1,6665,7,1322,8,1322
1556,16,56,1,6737,7,1337,8,1337
1557,16,57,1,6810,7,1351,8,1351
1558,16,58,1,6882,7,1365,8,1365
1559,16,59,1,6954,7,1380,8,1380
1560,16,60,1,7026,7,1394,8,1394
1561,16,61,1,7431,7,1474,8,1474
1562,16,62,1,7508,7,1490,8,1490
1563,16,63,1,7586,7,1505,8,1505
1564,16,64,1,7663,7,1520,8,1520
1565,16,65,1,7741,7,1536,8,1536
1566,16,66,1,7819,7,1551,8,1551
1567,16,67,1,7896,7,1567,8,1567
1568,16,68,1,7974,7,1582,8,1582
1569,16,69,1,8052,7,1597,8,1597
1570,16,70,1,8129,7,1613,8,1613
1571,16,71,1,8595,7,1705,8,1705
1572,16,72,1,8678,7,1722,8,1722
1573,16,73,1,8761,7,1738,8,1738
1574,16,74,1,8845,7,1755,8,1755
1575,16,75,1,8928,7,1771,8,1771
1576,16,76,1,9011,7,1788,8,1788
1577,16,77,1,9094,7,1804,8,1804
1578,16,78,1,9177,7,1821,8,1821
1579,16,79,1,9260,7,1837,8,1837
1580,16,80,1,9344,7,1854,8,1854
1581,16,81,1,9870,7,1958,8,1958
1582,16,82,1,9959,7,1976,8,1976
1583,16,83,1,10048,7,1993,8,1993
1584,16,84,1,10137,7,2011,8,2011
1585,16,85,1,10225,7,2029,8,2029
1586,16,86,1,10314,7,2046,8,2046
1587,16,87,1,10403,7,2064,8,2064
1588,16,88,1,10491,7,2081,8,2081
1589,16,89,1,10580,7,2099,8,2099
1590,16,90,1,10669,7,2117,8,2117
1591,16,91,1,11257,7,2233,8,2233
1592,16,92,1,11351,7,2252,8,2252
1593,16,93,1,11445,7,2271,8,2271
1594,16,94,1,11539,7,2289,8,2289
1595,16,95,1,11634,7,2308,8,2308
1596,16,96,1,11728,7,2327,8,2327
1597,16,97,1,11822,7,2345,8,2345
1598,16,98,1,11916,7,2364,8,2364
1599,16,99,1,12011,7,2383,8,2383
1600,16,100,1,12105,7,2402,8,2402
1601,17,1,9,770,10,770,0,
1602,17,2,9,782,10,782,0,
1603,17,3,9,795,10,795,0,
1604,17,4,9,807,10,807,0,
1605,17,5,9,819,10,819,0,
1606,17,6,9,832,10,832,0,
1607,17,7,9,844,10,844,0,
1608,17,8,9,856,10,856,0,
1609,17,9,9,869,10,869,0,
1610,17,10,9,881,10,881,0,
1611,17,11,9,909,10,909,0,
1612,17,12,9,922,10,922,0,
1613,17,13,9,936,10,936,0,
1614,17,14,9,950,10,950,0,
1615,17,15,9,964,10,964,0,
1616,17,16,9,978,10,978,0,
1617,17,17,9,992,10,992,0,
1618,17,18,9,1006,10,1006,0,
1619,17,19,9,1019,10,1019,0,
1620,17,20,9,1033,10,1033,0,
1621,17,21,9,1078,10,1078,0,
1622,17,22,9,1093,10,1093,0,
1623,17,23,9,1109,10,1109,0,
1624,17,24,9,1124,10,1124,0,
1625,17,25,9,1140,10,1140,0,
1626,17,26,9,1155,10,1155,0,
1627,17,27,9,1170,10,1170,0,
1628,17,28,9,1186,10,1186,0,
1629,17,29,9,1201,10,1201,0,
1630,17,30,9,1217,10,1217,0,
1631,17,31,9,1278,10,1278,0,
1632,17,32,9,1295,10,1295,0,
1633,17,33,9,1312,10,1312,0,
1634,17,34,9,1329,10,1329,0,
1635,17,35,9,1346,10,1346,0,
1636,17,36,9,1363,10,1363,0,
1637,17,37,9,1380,10,1380,0,
1638,17,38,9,1397,10,1397,0,
1639,17,39,9,1414,10,1414,0,
1640,17,40,9,1431,10,1431,0,
1641,17,41,9,1509,10,1509,0,
1642,17,42,9,1528,10,1528,0,
1643,17,43,9,1546,10,1546,0,
1644,17,44,9,1565,10,1565,0,
1645,17,45,9,1583,10,1583,0,
1646,17,46,9,1602,10,1602,0,
1647,17,47,9,1620,10,1620,0,
1648,17,48,9,1639,10,1639,0,
1649,17,49,9,1657,10,1657,0,
1650,17,50,9,1676,10,1676,0,
1651,17,51,9,1771,10,1771,0,
1652,17,52,9,1791,10,1791,0,
1653,17,53,9,1811,10,1811,0,
1654,17,54,9,1831,10,1831,0,
1655,17,55,9,1851,10,1851,0,
1656,17,56,9,1871,10,1871,0,
1657,17,57,9,1891,10,1891,0,
1658,17,58,9,1911,10,1911,0,
1659,17,59,9,1931,10,1931,0,
1660,17,60,9,1951,10,1951,0,
1661,17,61,9,2064,10,2064,0,
1662,17,62,9,2085,10,2085,0,
1663,17,63,9,2107,10,2107,0,
1664,17,64,9,2128,10,2128,0,
1665,17,65,9,2150,10,2150,0,
1666,17,66,9,2171,10,2171,0,
1667,17,67,9,2193,10,2193,0,
1668,17,68,9,2215,10,2215,0,
1669,17,69,9,2236,10,2236,0,
1670,17,70,9,2258,10,2258,0,
1671,17,71,9,2387,10,2387,0,
1672,17,72,9,2410,10,2410,0,
1673,17,73,9,2433,10,2433,0,
1674,17,74,9,2456,10,2456,0,
1675,17,75,9,2479,10,2479,0,
1676,17,76,9,2503,10,2503,0,
1677,17,77,9,2526,10,2526,0,
1678,17,78,9,2549,10,2549,0,
1679,17,79,9,2572,10,2572,0,
1680,17,80,9,2595,10,2595,0,
1681,17,81,9,2741,10,2741,0,
1682,17,82,9,2766,10,2766,0,
1683,17,83,9,2790,10,2790,0,
1684,17,84,9,2815,10,2815,0,
1685,17,85,9,2840,10,2840,0,
1686,17,86,9,2864,10,2864,0,
1687,17,87,9,2889,10,2889,0,
1688,17,88,9,2914,10,2914,0,
1689,17,89,9,2938,10,2938,0,
1690,17,90,9,2963,10,2963,0,
1691,17,91,9,3126,10,3126,0,
1692,17,92,9,3152,10,3152,0,
1693,17,93,9,3179,10,3179,0,
1694,17,94,9,3205,10,3205,0,
1695,17,95,9,3231,10,3231,0,
1696,17,96,9,3257,10,3257,0,
1697,17,97,9,3283,10,3283,0,
1698,17,98,9,3309,10,3309,0,
1699,17,99,9,3336,10,3336,0,
1700,17,100,9,3362,10,3362,0,
1701,18,1,1,2773,7,550,8,550
1702,18,2,1,2817,7,559,8,559
1703,18,3,1,2861,7,568,8,568
1704,18,4,1,2906,7,577,8,577
1705,18,5,1,2950,7,585,8,585
1706,18,6,1,2995,7,594,8,594
1707,18,7,1,3039,7,603,8,603
1708,18,8,1,3083,7,612,8,612
1709,18,9,1,3128,7,621,8,621
1710,18,10,1,3172,7,629,8,629
1711,18,11,1,3272,7,649,8,649
1712,18,12,1,3322,7,659,8,659
1713,18,13,1,3372,7,669,8,669
1714,18,14,1,3422,7,679,8,679
1715,18,15,1,3471,7,689,8,689
1716,18,16,1,3521,7,699,8,699
1717,18,17,1,3571,7,709,8,709
1718,18,18,1,3621,7,719,8,719
1719,18,19,1,3671,7,728,8,728
1720,18,20,1,3721,7,738,8,738
1721,18,21,1,3882,7,770,8,770
1722,18,22,1,3937,7,781,8,781
1723,18,23,1,3993,7,792,8,792
1724,18,24,1,4048,7,803,8,803
1725,18,25,1,4104,7,814,8,814
1726,18,26,1,4159,7,825,8,825
1727,18,27,1,4214,7,836,8,836
1728,18,28,1,4270,7,847,8,847
1729,18,29,1,4325,7,858,8,858
1730,18,30,1,4381,7,869,8,869
1731,18,31,1,4603,7,913,8,913
1732,18,32,1,4664,7,925,8,925
1733,18,33,1,4725,7,937,8,937
1734,18,34,1,4786,7,950,8,950
1735,18,35,1,4847,7,962,8,962
1736,18,36,1,4908,7,974,8,974
1737,18,37,1,4969,7,986,8,986
1738,18,38,1,5030,7,998,8,998
1739,18,39,1,5091,7,1010,8,1010
1740,18,40,1,5152,7,1022,8,1022
1741,18,41,1,5434,7,1078,8,1078
1742,18,42,1,5501,7,1091,8,1091
1743,18,43,1,5567,7,1105,8,1105
1744,18,44,1,5634,7,1118,8,1118
1745,18,45,1,5701,7,1131,8,1131
1746,18,46,1,5767,7,1144,8,1144
1747,18,47,1,5834,7,1157,8,1157
1748,18,48,1,5900,7,1171,8,1171
1749,18,49,1,5967,7,1184,8,1184
1750,18,50,1,6033,7,1197,8,1197
1751,18,51,1,6377,7,1265,8,1265
1752,18,52,1,6449,7,1280,8,1280
1753,18,53,1,6521,7,1294,8,1294
1754,18,54,1,6593,7,1308,8,1308
1755,18,55,1,6665,7,1322,8,1322
1756,18,56,1,6737,7,1337,8,1337
1757,18,57,1,6810,7,1351,8,1351
1758,18,58,1,6882,7,1365,8,1365
1759,18,59,1,6954,7,1380,8,1380
1760,18,60,1,7026,7,1394,8,1394
1761,18,61,1,7431,7,1474,8,1474
1762,18,62,1,7508,7,1490,8,1490
1763,18,63,1,7586,7,1505,8,1505
1764,18,64,1,7663,7,1520,8,1520
1765,18,65,1,7741,7,1536,8,1536
1766,18,66,1,7819,7,1551,8,1551
1767,18,67,1,7896,7,1567,8,1567
1768,18,68,1,7974,7,1582,8,1582
1769,18,69,1,8052,7,1597,8,1597
1770,18,70,1,8129,7,1613,8,1613
1771,18,71,1,8595,7,1705,8,1705
1772,18,72,1,8678,7,1722,8,1722
1773,18,73,1,8761,7,1738,8,1738
1774,18,74,1,8845,7,1755,8,1755
1775,18,75,1,8928,7,1771,8,1771
1776,18,76,1,9011,7,1788,8,1788
1777,18,77,1,9094,7,1804,8,1804
1778,18,78,1,9177,7,1821,8,1821
1779,18,79,1,9260,7,1837,8,1837
1780,18,80,1,9344,7,1854,8,1854
1781,18,81,1,9870,7,1958,8,1958
1782,18,82,1,9959,7,1976,8,1976
1783,18,83,1,10048,7,1993,8,1993
1784,18,84,1,10137,7,2011,8,2011
1785,18,85,1,10225,7,2029,8,2029
1786,18,86,1,10314,7,2046,8,2046
1787,18,87,1,10403,7,2064,8,2064
1788,18,88,1,10491,7,2081,8,2081
1789,18,89,1,10580,7,2099,8,2099
1790,18,90,1,10669,7,2117,8,2117
1791,18,91,1,11257,7,2233,8,2233
1792,18,92,1,11351,7,2252,8,2252
1793,18,93,1,11445,7,2271,8,2271
1794,18,94,1,11539,7,2289,8,2289
1795,18,95,1,11634,7,2308,8,2308
1796,18,96,1,11728,7,2327,8,2327
1797,18,97,1,11822,7,2345,8,2345
1798,18,98,1,11916,7,2364,8,2364
1799,18,99,1,12011,7,2383,8,2383
1800,18,100,1,12105,7,2402,8,2402
1801,19,1,1,8568,0,,0,
1802,19,2,1,8705,0,,0,
1803,19,3,1,8842,0,,0,
1804,19,4,1,8979,0,,0,
1805,19,5,1,9116,0,,0,
1806,19,6,1,9253,0,,0,
1807,19,7,1,9390,0,,0,
1808,19,8,1,9527,0,,0,
1809,19,9,1,9664,0,,0,
1810,19,10,1,9801,0,,0,
1811,19,11,1,10110,0,,0,
1812,19,12,1,10264,0,,0,
1813,19,13,1,10418,0,,0,
1814,19,14,1,10572,0,,0,
1815,19,15,1,10727,0,,0,
1816,19,16,1,10881,0,,0,
1817,19,17,1,11035,0,,0,
1818,19,18,1,11189,0,,0,
1819,19,19,1,11343,0,,0,
1820,19,20,1,11498,0,,0,
1821,19,21,1,11995,0,,0,
1822,19,22,1,12166,0,,0,
1823,19,23,1,12337,0,,0,
1824,19,24,1,12509,0,,0,
1825,19,25,1,12680,0,,0,
1826,19,26,1,12851,0,,0,
1827,19,27,1,13023,0,,0,
1828,19,28,1,13194,0,,0,
1829,19,29,1,13365,0,,0,
1830,19,30,1,13537,0,,0,
1831,19,31,1,14222,0,,0,
1832,19,32,1,14411,0,,0,
1833,19,33,1,14599,0,,0,
1834,19,34,1,14788,0,,0,
1835,19,35,1,14976,0,,0,
1836,19,36,1,15164,0,,0,
1837,19,37,1,15353,0,,0,
1838,19,38,1,15541,0,,0,
1839,19,39,1,15730,0,,0,
1840,19,40,1,15918,0,,0,
1841,19,41,1,16792,0,,0,
1842,19,42,1,16998,0,,0,
1843,19,43,1,17204,0,,0,
1844,19,44,1,17409,0,,0,
1845,19,45,1,17615,0,,0,
1846,19,46,1,17820,0,,0,
1847,19,47,1,18026,0,,0,
1848,19,48,1,18232,0,,0,
1849,19,49,1,18437,0,,0,
1850,19,50,1,18643,0,,0,
1851,19,51,1,19705,0,,0,
1852,19,52,1,19928,0,,0,
1853,19,53,1,20151,0,,0,
1854,19,54,1,20374,0,,0,
1855,19,55,1,20596,0,,0,
1856,19,56,1,20819,0,,0,
1857,19,57,1,21042,0,,0,
1858,19,58,1,21265,0,,0,
1859,19,59,1,21487,0,,0,
1860,19,60,1,21710,0,,0,
1861,19,61,1,22961,0,,0,
1862,19,62,1,23201,0,,0,
1863,19,63,1,23441,0,,0,
1864,19,64,1,23681,0,,0,
1865,19,65,1,23920,0,,0,
1866,19,66,1,24160,0,,0,
1867,19,67,1,24400,0,,0,
1868,19,68,1,24640,0,,0,
1869,19,69,1,24880,0,,0,
1870,19,70,1,25120,0,,0,
1871,19,71,1,26559,0,,0,
1872,19,72,1,26816,0,,0,
1873,19,73,1,27073,0,,0,
1874,19,74,1,27330,0,,0,
1875,19,75,1,27587,0,,0,
1876,19,76,1,27844,0,,0,
1877,19,77,1,28101,0,,0,
1878,19,78,1,28358,0,,0,
1879,19,79,1,28615,0,,0,
1880,19,80,1,28872,0,,0,
1881,19,81,1,30500,0,,0,
1882,19,82,1,30774,0,,0,
1883,19,83,1,31049,0,,0,
1884,19,84,1,31323,0,,0,
1885,19,85,1,31597,0,,0,
1886,19,86,1,31871,0,,0,
1887,19,87,1,32145,0,,0,
1888,19,88,1,32419,0,,0,
1889,19,89,1,32694,0,,0,
1890,19,90,1,32968,0,,0,
1891,19,91,1,34784,0,,0,
1892,19,92,1,35075,0,,0,
1893,19,93,1,35367,0,,0,
1894,19,94,1,35658,0,,0,
1895,19,95,1,35949,0,,0,
1896,19,96,1,36241,0,,0,
1897,19,97,1,36532,0,,0,
1898,19,98,1,36823,0,,0,
1899,19,99,1,37114,0,,0,
1900,19,100,1,37406,0,,0,
1901,20,1,7,1700,8,1700,0,
1902,20,2,7,1727,8,1727,0,
1903,20,3,7,1754,8,1754,0,
1904,20,4,7,1782,8,1782,0,
1905,20,5,7,1809,8,1809,0,
1906,20,6,7,1836,8,1836,0,
1907,20,7,7,1863,8,1863,0,
1908,20,8,7,1890,8,1890,0,
1909,20,9,7,1918,8,1918,0,
1910,20,10,7,1945,8,1945,0,
1911,20,11,7,2006,8,2006,0,
1912,20,12,7,2037,8,2037,0,
1913,20,13,7,2067,8,2067,0,
1914,20,14,7,2098,8,2098,0,
1915,20,15,7,2128,8,2128,0,
1916,20,16,7,2159,8,2159,0,
1917,20,17,7,2190,8,2190,0,
1918,20,18,7,2220,8,2220,0,
1919,20,19,7,2251,8,2251,0,
1920,20,20,7,2281,8,2281,0,
1921,20,21,7,2380,8,2380,0,
1922,20,22,7,2414,8,2414,0,
1923,20,23,7,2448,8,2448,0,
1924,20,24,7,2482,8,2482,0,
1925,20,25,7,2516,8,2516,0,
1926,20,26,7,2550,8,2550,0,
1927,20,27,7,2584,8,2584,0,
1928,20,28,7,2618,8,2618,0,
1929,20,29,7,2652,8,2652,0,
1930,20,30,7,2686,8,2686,0,
1931,20,31,7,2822,8,2822,0,
1932,20,32,7,2859,8,2859,0,
1933,20,33,7,2897,8,2897,0,
1934,20,34,7,2934,8,2934,0,
1935,20,35,7,2972,8,2972,0,
1936,20,36,7,3009,8,3009,0,
1937,20,37,7,3046,8,3046,0,
1938,20,38,7,3084,8,3084,0,
1939,20,39,7,3121,8,3121,0,
1940,20,40,7,3159,8,3159,0,
1941,20,41,7,3332,8,3332,0,
1942,20,42,7,3373,8,3373,0,
1943,20,43,7,3414,8,3414,0,
1944,20,44,7,3454,8,3454,0,
1945,20,45,7,3495,8,3495,0,
1946,20,46,7,3536,8,3536,0,
1947,20,47,7,3577,8,3577,0,
1948,20,48,7,3618,8,3618,0,
1949,20,49,7,3658,8,3658,0,
1950,20,50,7,3699,8,3699,0,
1951,20,51,7,3910,8,3910,0,
1952,20,52,7,3954,8,3954,0,
1953,20,53,7,3998,8,3998,0,
1954,20,54,7,4043,8,4043,0,
1955,20,55,7,4087,8,4087,0,
1956,20,56,7,4131,8,4131,0,
1957,20,57,7,4175,8,4175,0,
1958,20,58,7,4219,8,4219,0,
1959,20,59,7,4264,8,4264,0,
1960,20,60,7,4308,8,4308,0,
1961,20,61,7,4556,8,4556,0,
1962,20,62,7,4604,8,4604,0,
1963,20,63,7,4651,8,4651,0,
1964,20,64,7,4699,8,4699,0,
1965,20,65,7,4746,8,4746,0,
1966,20,66,7,4794,8,4794,0,
1967,20,67,7,4842,8,4842,0,
1968,20,68,7,4889,8,4889,0,
1969,20,69,7,4937,8,4937,0,
1970,20,70,7,4984,8,4984,0,
1971,20,71,7,5270,8,5270,0,
1972,20,72,7,5321,8,5321,0,
1973,20,73,7,5372,8,5372,0,
1974,20,74,7,5423,8,5423,0,
1975,20,75,7,5474,8,5474,0,
1976,20,76,7,5525,8,5525,0,
1977,20,77,7,5576,8,5576,0,
1978,20,78,7,5627,8,5627,0,
1979,20,79,7,5678,8,5678,0,
1980,20,80,7,5729,8,5729,0,
1981,20,81,7,6052,8,6052,0,
1982,20,82,7,6106,8,6106,0,
1983,20,83,7,6161,8,6161,0,
1984,20,84,7,6215,8,6215,0,
1985,20,85,7,6270,8,6270,0,
1986,20,86,7,6324,8,6324,0,
1987,20,87,7,6378,8,6378,0,
1988,20,88,7,6433,8,6433,0,
1989,20,89,7,6487,8,6487,0,
1990,20,90,7,6542,8,6542,0,
1991,20,91,7,6902,8,6902,0,
1992,20,92,7,6960,8,6960,0,
1993,20,93,7,7018,8,7018,0,
1994,20,94,7,7075,8,7075,0,
1995,20,95,7,7133,8,7133,0,
1996,20,96,7,7191,8,7191,0,
1997,20,97,7,7249,8,7249,0,
1998,20,98,7,7307,8,7307,0,
1999,20,99,7,7364,8,7364,0,
2000,20,100,7,7422,8,7422,0,
2001,21,1,9,1190,10,1190,0,
2002,21,2,9,1209,10,1209,0,
2003,21,3,9,1228,10,1228,0,
2004,21,4,9,1247,10,1247,0,
2005,21,5,9,1266,10,1266,0,
2006,21,6,9,1285,10,1285,0,
2007,21,7,9,1304,10,1304,0,
2008,21,8,9,1323,10,1323,0,
2009,21,9,9,1342,10,1342,0,
2010,21,10,9,1361,10,1361,0,
2011,21,11,9,1404,10,1404,0,
2012,21,12,9,1426,10,1426,0,
2013,21,13,9,1447,10,1447,0,
2014,21,14,9,1468,10,1468,0,
2015,21,15,9,1490,10,1490,0,
2016,21,16,9,1511,10,1511,0,
2017,21,17,9,1533,10,1533,0,
2018,21,18,9,1554,10,1554,0,
2019,21,19,9,1576,10,1576,0,
2020,21,20,9,1597,10,1597,0,
2021,21,21,9,1666,10,1666,0,
2022,21,22,9,1690,10,1690,0,
2023,21,23,9,1714,10,1714,0,
2024,21,24,9,1737,10,1737,0,
2025,21,25,9,1761,10,1761,0,
2026,21,26,9,1785,10,1785,0,
2027,21,27,9,1809,10,1809,0,
2028,21,28,9,1833,10,1833,0,
2029,21,29,9,1856,10,1856,0,
2030,21,30,9,1880,10,1880,0,
2031,21,31,9,1975,10,1975,0,
2032,21,32,9,2002,10,2002,0,
2033,21,33,9,2028,10,2028,0,
2034,21,34,9,2054,10,2054,0,
2035,21,35,9,2080,10,2080,0,
2036,21,36,9,2106,10,2106,0,
2037,21,37,9,2132,10,2132,0,
2038,21,38,9,2159,10,2159,0,
2039,21,39,9,2185,10,2185,0,
2040,21,40,9,2211,10,2211,0,
2041,21,41,9,2332,10,2332,0,
2042,21,42,9,2361,10,2361,0,
2043,21,43,9,2390,10,2390,0,
2044,21,44,9,2418,10,2418,0,
2045,21,45,9,2447,10,2447,0,
2046,21,46,9,2475,10,2475,0,
2047,21,47,9,2504,10,2504,0,
2048,21,48,9,2532,10,2532,0,
2049,21,49,9,2561,10,2561,0,
2050,21,50,9,2589,10,2589,0,
2051,21,51,9,2737,10,2737,0,
2052,21,52,9,2768,10,2768,0,
2053,21,53,9,2799,10,2799,0,
2054,21,54,9,2830,10,2830,0,
2055,21,55,9,2861,10,2861,0,
2056,21,56,9,2892,10,2892,0,
2057,21,57,9,2923,10,2923,0,
2058,21,58,9,2954,10,2954,0,
2059,21,59,9,2985,10,2985,0,
2060,21,60,9,3015,10,3015,0,
2061,21,61,9,3189,10,3189,0,
2062,21,62,9,3223,10,3223,0,
2063,21,63,9,3256,10,3256,0,
2064,21,64,9,3289,10,3289,0,
2065,21,65,9,3322,10,3322,0,
2066,21,66,9,3356,10,3356,0,
2067,21,67,9,3389,10,3389,0,
2068,21,68,9,3422,10,3422,0,
2069,21,69,9,3456,10,3456,0,
2070,21,70,9,3489,10,3489,0,
2071,21,71,9,3689,10,3689,0,
2072,21,72,9,3725,10,3725,0,
2073,21,73,9,3760,10,3760,0,
2074,21,74,9,3796,10,3796,0,
2075,21,75,9,3832,10,3832,0,
2076,21,76,9,3868,10,3868,0,
2077,21,77,9,3903,10,3903,0,
2078,21,78,9,3939,10,3939,0,
2079,21,79,9,3975,10,3975,0,
2080,21,80,9,4010,10,4010,0,
2081,21,81,9,4236,10,4236,0,
2082,21,82,9,4274,10,4274,0,
2083,21,83,9,4313,10,4313,0,
2084,21,84,9,4351,10,4351,0,
2085,21,85,9,4389,10,4389,0,
2086,21,86,9,4427,10,4427,0,
2087,21,87,9,4465,10,4465,0,
2088,21,88,9,4503,10,4503,0,
2089,21,89,9,4541,10,4541,0,
2090,21,90,9,4579,10,4579,0,
2091,21,91,9,4831,10,4831,0,
2092,21,92,9,4872,10,4872,0,
2093,21,93,9,4912,10,4912,0,
2094,21,94,9,4953,10,4953,0,
2095,21,95,9,4993,10,4993,0,
2096,21,96,9,5034,10,5034,0,
2097,21,97,9,5074,10,5074,0,
2098,21,98,9,5115,10,5115,0,
2099,21,99,9,5155,10,5155,0,
2100,21,100,9,5196,10,5196,0,
2101,22,1,1,4284,7,850,8,850
2102,22,2,1,4353,7,864,8,864
2103,22,3,1,4421,7,877,8,877
2104,22,4,1,4490,7,891,8,891
2105,22,5,1,4558,7,905,8,905
2106,22,6,1,4627,7,918,8,918
2107,22,7,1,4695,7,932,8,932
2108,22,8,1,4764,7,945,8,945
2109,22,9,1,4832,7,959,8,959
2110,22,10,1,4901,7,973,8,973
2111,22,11,1,5055,7,1003,8,1003
2112,22,12,1,5132,7,1019,8,1019
2113,22,13,1,5209,7,1034,8,1034
2114,22,14,1,5286,7,1049,8,1049
2115,22,15,1,5364,7,1064,8,1064
2116,22,16,1,5441,7,1080,8,1080
2117,22,17,1,5518,7,1095,8,1095
2118,22,18,1,5595,7,1110,8,1110
2119,22,19,1,5672,7,1126,8,1126
2120,22,20,1,5749,7,1141,8,1141
2121,22,21,1,5998,7,1190,8,1190
2122,22,22,1,6083,7,1207,8,1207
2123,22,23,1,6169,7,1224,8,1224
2124,22,24,1,6255,7,1241,8,1241
2125,22,25,1,6340,7,1258,8,1258
2126,22,26,1,6426,7,1275,8,1275
2127,22,27,1,6512,7,1292,8,1292
2128,22,28,1,6597,7,1309,8,1309
2129,22,29,1,6683,7,1326,8,1326
2130,22,30,1,6769,7,1343,8,1343
2131,22,31,1,7111,7,1411,8,1411
2132,22,32,1,7206,7,1430,8,1430
2133,22,33,1,7300,7,1449,8,1449
2134,22,34,1,7394,7,1467,8,1467
2135,22,35,1,7488,7,1486,8,1486
2136,22,36,1,7582,7,1505,8,1505
2137,22,37,1,7677,7,1523,8,1523
2138,22,38,1,7771,7,1542,8,1542
2139,22,39,1,7865,7,1561,8,1561
2140,22,40,1,7959,7,1580,8,1580
2141,22,41,1,8396,7,1666,8,1666
2142,22,42,1,8499,7,1687,8,1687
2143,22,43,1,8602,7,1707,8,1707
2144,22,44,1,8705,7,1727,8,1727
2145,22,45,1,8808,7,1748,8,1748
2146,22,46,1,8910,7,1768,8,1768
2147,22,47,1,9013,7,1789,8,1789
2148,22,48,1,9116,7,1809,8,1809
2149,22,49,1,9219,7,1829,8,1829
2150,22,50,1,9322,7,1850,8,1850
2151,22,51,1,9853,7,1955,8,1955
2152,22,52,1,9964,7,1977,8,1977
2153,22,53,1,10076,7,1999,8,1999
2154,22,54,1,10187,7,2022,8,2022
2155,22,55,1,10298,7,2044,8,2044
2156,22,56,1,10410,7,2066,8,2066
2157,22,57,1,10521,7,2088,8,2088
2158,22,58,1,10633,7,2110,8,2110
2159,22,59,1,10744,7,2132,8,2132
2160,22,60,1,10855,7,2154,8,2154
2161,22,61,1,11481,7,2278,8,2278
2162,22,62,1,11601,7,2302,8,2302
2163,22,63,1,11721,7,2326,8,2326
2164,22,64,1,11841,7,2350,8,2350
2165,22,65,1,11960,7,2373,8,2373
2166,22,66,1,12080,7,2397,8,2397
2167,22,67,1,12200,7,2421,8,2421
2168,22,68,1,12320,7,2445,8,2445
2169,22,69,1,12440,7,2469,8,2469
2170,22,70,1,12560,7,2492,8,2492
2171,22,71,1,13280,7,2635,8,2635
2172,22,72,1,13408,7,2661,8,2661
2173,22,73,1,13537,7,2686,8,2686
2174,22,74,1,13665,7,2712,8,2712
2175,22,75,1,13794,7,2737,8,2737
2176,22,76,1,13922,7,2763,8,2763
2177,22,77,1,14051,7,2788,8,2788
2178,22,78,1,14179,7,2814,8,2814
