变量名,name,languages,drawlanguages,name_tw,name_en,name_kr,name_vn,name_pt,name_th,icon,desc,desc_tw,desc_en,desc_vn,desc_kr,desc_pt,desc_th,desc1,desc1_tw,desc1_en,desc1_vn,desc1_kr,desc1_pt,desc1_th,quality,type,donateType,universalFragID,decomposeGain,combID,combCount,stackMax,effBtn,pageTag,sellPrice,autoComb,produceGate1,produceGate2,produceGate3,produceGate4,produceGate5,produceGate6,produceGate7,produceDesc,produceDesc_tw,produceDesc_en,produceDesc_vn,produceDesc_kr,produceDesc_pt,produceDesc_th,isFinal,rebirthRMB,effect,sortType,sortValue
28510,玫红万能石碎片,,,红色万能宝石碎片,Rose Red Omnipotent Shard,장미 빨강 전능 조각,Mảnh đá vạn năng hồng đào,Fragmento de Pedra Onisciente Rosa,เศษหินอเนกประสงค์สีชมพู,config/item/icon_sxcl4.png,集齐%d个碎片可以合成#C0xE77421#红色万能宝石#C0x55504D#,收集%d個碎片可以合成#C0xE77421#紅色万能寶石#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Red Universal Gem#C0x55504D#,Thu thập %d mảnh ghép để tổng hợp #C0xE77421#Đá quý đỏ đa năng#C0x55504D#,%d개의 조각을 모아 #C0xE77421#빨간 만능 보석#C0x55504D#을 합성하세요,Colecione %d fragmentos para sintetizar a #C0xE77421#Joia Universal Vermelha#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสร้าง #C0xE77421#อัญมณีแดงอเนกประสงค์#C0x55504D#,收藏价值颇高，可以积少成多,收藏價值頗高，可以積少成多,"Highly collectible, you can accumulate them little by little.","Có giá trị sưu tập cao, có thể tích lũy dần dần.",수집 가치가 높아 조금씩 모을 수 있습니다.,"Alto valor de colecionamento, pode ser acumulado aos poucos.",มีมูลค่าการสะสมสูง สามารถสะสมทีละน้อยได้,7,3,0,0,{coin5=5},2154,120,99999,<6;1>,<1;3>,1000,FALSE,,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=false;gain=false},0,0
29001,紫色百变怪碎片,,,紫色百變怪碎片,Purple Ditto Shard,보라색 ditto 조각,Mảnh Ditto tím,Fragmento de Ditto roxo,เศษ Ditto สีม่วง,config/portrait/jinglingtouxiang/img_132_bbg_f@.png,集齐%d个碎片可以合成#C0xE77421#紫色百变怪#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#紫色百變怪#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Purple Ditto#C0x55504D#,Thu thập %d mảnh ghép để tổng hợp #C0xE77421#Ditto tím#C0x55504D#,%d개의 조각을 모아 #C0xE77421#보라색 ditto#C0x55504D#를 합성하세요,Colecione %d fragmentos para sintetizar #C0xE77421#Ditto roxo#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสร้าง #C0xE77421# ditto สีม่วง#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,4,1,0,502,{coin5=5},9001,30,99999,<1>,<3>,1000,FALSE,,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=false;gain=false},0,0
29002,橙色百变怪碎片,,,橙色百變怪碎片,Orange  Ditto Shard,오렌지 ditto 조각,Mảnh Ditto màu cam,Fragmento de Ditto Laranja,เศษ Ditto สีส้ม,config/portrait/jinglingtouxiang/img_132_bbg_c@.png,集齐%d个碎片可以合成#C0xE77421#橙色百变怪#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#橙色百變怪#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Orange Ditto#C0x55504D#,Thu thập %d Mảnh ghép để tổng hợp #C0xE77421#Ditto Cam#C0x55504D#,%d개의 조각을 모아 #C0xE77421#오렌지 ditto#C0x55504D#를 합성하세요,Colecione %d Fragmentos para sintetizar #C0xE77421#Ditto Laranja#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสร้าง #C0xE77421# ditto สีส้ม#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,5,1,0,502,{coin5=10},9002,50,99999,<1>,<3>,1000,FALSE,,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=huang_effect_loop},0,0
29003,红色百变怪碎片,,,紅色百變怪碎片,Red Ditto Shard,빨간 ditto 조각,Mảnh Ditto đỏ,Fragmento de Ditto Vermelho,เศษ Ditto สีแดง,config/portrait/jinglingtouxiang/img_132_bbg_r@.png,集齐%d个碎片可以合成#C0xE77421#红色百变怪#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#紅色百變怪#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Red Ditto#C0x55504D#,Thu thập %d Mảnh ghép để tổng hợp #C0xE77421#Ditto đỏ#C0x55504D#,%d개의 조각을 모아 #C0xE77421#빨간 ditto#C0x55504D#를 합성하세요,Colecione %d Fragmentos para sintetizar #C0xE77421#Ditto Vermelho#C0x55504D#,รวบรวมเศษชิ้นส่วน %d ชิ้นเพื่อสังเคราะห์ #C0xE77421# ditto สีแดง#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,6,1,0,521,{coin5=30},9003,80,99999,<1>,<3>,1000,FALSE,,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=hong_effect_loop},0,0
,联动:孙悟空碎片,,,聯動：孫悟空碎片,Collaboration: Sun Wukong Shard,콜라보: 손오공 조각,Sự kiện hợp tác: Mảnh ghép Tôn Ngộ Không,Colaboração: Fragmento de Sun Wukong,กิจกรรมร่วมมือ: ชิ้นส่วนซุน悟空,config/portrait/jinglingtouxiang/c2suk.png,集齐%d个碎片可以合成#C0xE77421#超二孙悟空#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#超二孫悟空#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Super Saiyan 2 Goku#C0x55504D#,Thu thập %d mảnh ghép để hợp thành #C0xE77421#Siêu Saiyan 2 Goku#C0x55504D#,%d개의 조각을 모으면 #C0xE77421#초사이어인2 손오공#C0x55504D#을 합성할 수 있습니다.,Colecione %d fragmentos para sintetizar #C0xE77421#Super Saiyajin 2 Goku#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสร้าง #C0xE77421#โกคูซูเปอร์ไซย่า 2#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,6,1,0,521,{29011=1},9011,80,99999,<1>,<3>,1000,FALSE,,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=hong_effect_loop},0,0
,联动:孙悟空碎片,,,聯動：孫悟空碎片,Collaboration: Sun Wukong Shard,콜라보레이션: 손오공 조각,Sự kiện hợp tác: Mảnh ghép Tôn Ngộ Không,Colaboração: Fragmento de Sun Wukong,กิจกรรมร่วมมือ: ชิ้นส่วนซุน悟空,config/portrait/jinglingtouxiang/chsuk.png,集齐%d个碎片可以合成#C0xE77421#超红孙悟空#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#超紅孫悟空#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Super Red Sun Wukong#C0x55504D#,Thu thập %d mảnh ghép để tổng hợp #C0xE77421#Siêu khỉ đỏ Tôn Ngộ Không#C0x55504D#,%d개의 조각을 모아 #C0xE77421#초홍 손오공#C0x55504D#을 합성하세요,Colecione %d fragmentos para sintetizar #C0xE77421#Super Macaco Dourado Vermelho#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อรวมเป็น #C0xE77421#ซุน悟空สีแดงสุด#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,6,1,0,521,{29013=1},9013,80,99999,<1>,<3>,1000,FALSE,,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=hong_effect_loop},0,0
,联动:贝吉塔碎片,,,聯動：貝吉塔碎片,Collaboration: Vegeta Shard,콜라보: 베지터 조각,Sự kiện liên kết: Mảnh ghép Vegeta,Colaboração: Fragmento de Vegeta,กิจกรรมร่วมมือ: ชิ้นส่วนเวจิต้า,config/portrait/jinglingtouxiang/c2bjt.png,集齐%d个碎片可以合成#C0xE77421#超二贝吉塔#C0x55504D#,收集%d個碎片可以合成#C0xE77421#超二貝吉塔#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Super Saiyan 2 Vegeta#C0x55504D#,Thu thập %d Mảnh ghép để hợp thành #C0xE77421#Siêu Saiyan 2 Vegeta#C0x55504D#,%d개의 조각을 모아 #C0xE77421#초사이어인2 베지터#C0x55504D#를 합성하세요,Colecione %d Fragmentos para sintetizar #C0xE77421#Super Saiyajin 2 Vegeta#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อรวมเป็น #C0xE77421#ซูเปอร์ไซย่า 2 เวจิต้า#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,6,1,0,521,{29021=1},9021,80,99999,<1>,<3>,1000,FALSE,,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=hong_effect_loop},0,0
29071,神·超梦碎片,,,神‧超夢碎片,God-Mewtwo Shard,갓-뮤츠 조각,Mảnh vỡ Thần Mewtwo,Fragmento de Deus-Mewtwo,เศษเสี้ยวอัลตร้าดรีมเทพ,config/portrait/jinglingtouxiang/scm.png,集齐%d个碎片可以合成#C0xE77421#神超梦#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#神超夢#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Super Dream#C0x55504D#,Thu thập %d Mảnh ghép để tổng hợp #C0xE77421#Siêu Mộng#C0x55504D#,%d개의 조각을 모아 #C0xE77421#슈퍼 드림#C0x55504D#을 합성하세요,Colecione %d Fragmentos para sintetizar #C0xE77421#Super Sonho#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อรวมเป็น #C0xE77421#ซูเปอร์ดรีม#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,6,1,0,521,{coin5=15},8102,80,99999,<1>,<3>,1000,FALSE,,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=hong_effect_loop},0,0
29072,萨戮德碎片,,,薩戮德碎片,Shard of Sarcluth,살클루스 조각,Mảnh vỡ Sarcluth,Fragmento de Sarcluth,เศษซาร์คลูด,config/portrait/jinglingtouxiang/img_893_sld@.png,集齐%d个碎片可以合成#C0xE77421#萨戮德#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#薩戮德#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Sarute#C0x55504D#,Thu thập %d Mảnh ghép để tổng hợp #C0xE77421#Sarute#C0x55504D#,%d개의 조각을 모아 #C0xE77421#사루테#C0x55504D#를 합성하세요.,Colecione %d Fragmentos para sintetizar #C0xE77421#Sarute#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสังเคราะห์ #C0xE77421#ซารูเต#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,6,1,0,521,{coin5=15},9041,80,99999,<1>,<3>,1000,FALSE,,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=hong_effect_loop},0,0
29073,闪光超级巨金怪碎片,,,閃光超巨金怪碎片,Shiny Gigalith Shard,빛나는 기가이어스 조각,Mảnh Gigalith Lấp Lánh,Fragmento de Gigalith Brilhante,เศษเรจิดราโก้ประกายแสง,config/portrait/jinglingtouxiang/img_376_sgcjjjg@.png,集齐%d个碎片可以合成#C0xE77421#闪光超级巨金怪#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#閃光超級巨金怪#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Shiny Gigalith#C0x55504D#,Thu thập %d Mảnh ghép để tổng hợp #C0xE77421#Gigalith Siêu sáng#C0x55504D#,%d개의 조각을 모으면 #C0xE77421#빛나는 거대암석#C0x55504D#을 합성할 수 있습니다.,Colecione %d Fragmentos para sintetizar #C0xE77421#Gigalith Brilhante#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสร้าง #C0xE77421#กิการิธประกายแสง#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,6,1,0,521,{coin5=15},9051,80,99999,<1>,<3>,1000,FALSE,,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=hong_effect_loop},0,0
29074,闪光超级路卡利欧碎片,,,閃光超能力路卡利歐碎片,Shiny Lucario Shard,빛나는 루카리오 조각,Mảnh Lucario Siêu Khả Năng óng ánh,Fragmento de Lucário Brilhante,ชิ้นส่วนลูคาริโอ้สีประกาย,config/portrait/jinglingtouxiang/img_448_sgcjlklo@.png,集齐%d个碎片可以合成#C0xE77421#闪光超级路卡利欧#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#閃光超級路卡利歐#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Shiny Mega Lucario#C0x55504D#,Thu thập %d Mảnh ghép để tổng hợp #C0xE77421#Lucario Siêu Sao Ánh Sáng#C0x55504D#,%d개의 조각을 모아 #C0xE77421#빛나는 메가 루카리오#C0x55504D#를 합성하세요,Colecione %d Fragmentos para sintetizar #C0xE77421#Mega Lucário Brilhante#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อรวมเป็น #C0xE77421#ลูคาริโอเมก้าประกายแสง#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,6,1,0,521,{coin5=15},9061,80,99999,<1>,<3>,1000,FALSE,,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=hong_effect_loop},0,0
29075,竹兰超级烈咬陆鲨碎片,,,竹蘭超級烈咬陸鯊碎片,Cynthia's Mega Sharpedo Shard,시로나의 메가샤크니아 조각,Mảnh vỡ Mega Sharpedo của Đào Diên,Fragmento do Mega Sharpedo da Cintia,เศษเสี่ยงของเมกะชาร์เพโดของซินเธีย,config/portrait/jinglingtouxiang/img_445_bzcjlyls@.png,集齐%d个碎片可以合成#C0xE77421#竹兰超级烈咬陆鲨#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#竹蘭超級烈咬陸鯊#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Bamboo Lance Mega Sharpedo#C0x55504D#,Thu thập %d Mảnh ghép để tổng hợp #C0xE77421#Cá Mập Đại Bạch Mệnh lệnh Tre#C0x55504D#,%d개의 조각을 모아 #C0xE77421#대나무 창 슈퍼 샤크#C0x55504D#를 합성하세요,Colecione %d Fragmentos para sintetizar #C0xE77421#Sharpedo Mega Lança de Bambu#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อสร้าง #C0xE77421#เมกะชาร์เปโด ต้นไผ่#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,6,1,0,521,{coin5=15},9071,80,99999,<1>,<3>,1000,FALSE,,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=hong_effect_loop},0,0
29076,艾岚超级喷火龙X碎片,,,艾嵐超級噴火龍X碎片,Alan Super Charizard X Shard,알란 메가리자몽X 조각,Mảnh vỡ Alan Mega Charizard X,Fragmento do Mega Charizard X de Alan,เศษชิ้นส่วนเมก้าชาร์อีแซดเอ็กซ์ของอลัน,config/portrait/jinglingtouxiang/img_6_alcjphlx@.png,集齐%d个碎片可以合成#C0xE77421#艾岚超级喷火龙X#C0x55504D#,集齊%d個碎片可以合成#C0xE77421#艾嵐超級噴火龍X#C0x55504D#,Collect %d Shards to synthesize #C0xE77421#Mega Rayquaza X#C0x55504D#,Thu thập %d Mảnh ghép để tổng hợp #C0xE77421#Mega Rayquaza X#C0x55504D#,%d개의 조각을 모으면 #C0xE77421#메가 레쿠쟈 X#C0x55504D#를 합성할 수 있습니다.,Colecione %d Fragmentos para sintetizar #C0xE77421#Mega Rayquaza X#C0x55504D#,สะสมเศษชิ้นส่วน %d ชิ้นเพื่อรวมเป็น #C0xE77421#เมก้า เรย์ควาซ่า X#C0x55504D#,由大木研究所研究制作，根据精灵的资料来重现精灵形态的高科技物品,由大木研究所研究製作，根據寶可夢的資料來重現寶可夢形態的高科技物品,"Developed by Professor Oak’s lab, a high-tech device that recreates Pokémon forms based on their data.","Được nghiên cứu và phát triển bởi Viện Oak, thiết bị công nghệ cao tái hiện hình dạng Pokémon dựa trên dữ liệu của chúng.","오박사의 연구소에서 개발한, 포켓몬 데이터를 기반으로 포켓몬 형태를 재현하는 첨단 기기입니다.","Desenvolvido pelo laboratório do Professor Carvalho, um dispositivo de alta tecnologia que recria as formas dos Pokémon com base em seus dados.",พัฒนาโดยห้องวิจัยของศาสตราจารย์โอ๊ค อุปกรณ์เทคโนโลยีขั้นสูงที่สร้างรูปร่างโปเกมอนตามข้อมูลของพวกมัน,6,1,0,521,{coin5=15},9081,80,99999,<1>,<3>,1000,FALSE,,,,,,,,暂无固定获取途径可获得该碎片,该碎片由特殊途径产出,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,No usual way to get.,0,100,{drawcard=hong_effect_loop},0,0
