变量名,gateID,_beizhu,itemID,itemCount,weightMin,weightMax,firstWeight
1966,23805,,5000,1,0.7,1.2,0.5
1967,23805,,100,1,0.5,0.8,0.5
1968,23805,,22721,1,0.26,0.65,0.5
1969,23901,,5000,1,0.7,1.2,0.5
1970,23901,,100,1,0.5,0.8,0.5
1971,23901,,20151,1,0.26,0.65,0.5
1972,23902,,5000,1,0.7,1.2,0.5
1973,23902,,100,1,0.5,0.8,0.5
1974,23902,,22031,1,0.26,0.65,0.5
1975,23903,,5000,1,0.7,1.2,0.5
1976,23903,,100,1,0.5,0.8,0.5
1977,23903,,23001,1,0.26,0.65,0.5
1978,23904,,5000,1,0.7,1.2,0.5
1979,23904,,100,1,0.5,0.8,0.5
1980,23904,,21081,1,0.26,0.65,0.5
1981,23905,,5000,1,0.7,1.2,0.5
1982,23905,,100,1,0.5,0.8,0.5
1983,23905,,23661,1,0.26,0.65,0.5
1984,24001,,5000,1,0.7,1.2,0.5
1985,24001,,100,1,0.5,0.8,0.5
1986,24001,,20011,1,0.26,0.65,0.5
1987,24002,,5000,1,0.7,1.2,0.5
1988,24002,,100,1,0.5,0.8,0.5
1989,24002,,20591,1,0.26,0.65,0.5
1990,24003,,5000,1,0.7,1.2,0.5
1991,24003,,100,1,0.5,0.8,0.5
1992,24003,,20051,1,0.26,0.65,0.5
1993,24004,,5000,1,0.7,1.2,0.5
1994,24004,,100,1,0.5,0.8,0.5
1995,24004,,20881,1,0.26,0.65,0.5
1996,24005,,5000,1,0.7,1.2,0.5
1997,24005,,100,1,0.5,0.8,0.5
1998,24005,,20391,1,0.26,0.65,0.5
1999,24101,,5000,1,0.7,1.2,0.5
2000,24101,,100,1,0.5,0.8,0.5
2001,24101,,20021,1,0.26,0.65,0.5
2002,24102,,5000,1,0.7,1.2,0.5
2003,24102,,100,1,0.5,0.8,0.5
2004,24102,,20571,1,0.26,0.65,0.5
2005,24103,,5000,1,0.7,1.2,0.5
2006,24103,,100,1,0.5,0.8,0.5
2007,24103,,20271,1,0.26,0.65,0.5
2008,24104,,5000,1,0.7,1.2,0.5
2009,24104,,100,1,0.5,0.8,0.5
2010,24104,,20281,1,0.26,0.65,0.5
2011,24105,,5000,1,0.7,1.2,0.5
2012,24105,,100,1,0.5,0.8,0.5
2013,24105,,20601,1,0.26,0.65,0.5
2014,24201,,5000,1,0.7,1.2,0.5
2015,24201,,100,1,0.5,0.8,0.5
2016,24201,,20221,1,0.26,0.65,0.5
2017,24202,,5000,1,0.7,1.2,0.5
2018,24202,,100,1,0.5,0.8,0.5
2019,24202,,20241,1,0.26,0.65,0.5
2020,24203,,5000,1,0.7,1.2,0.5
2021,24203,,100,1,0.5,0.8,0.5
2022,24203,,22841,1,0.26,0.65,0.5
2023,24204,,5000,1,0.7,1.2,0.5
2024,24204,,100,1,0.5,0.8,0.5
2025,24204,,22991,1,0.26,0.65,0.5
2026,24205,,5000,1,0.7,1.2,0.5
2027,24205,,100,1,0.5,0.8,0.5
2028,24205,,23591,1,0.26,0.65,0.5
2029,24301,,5000,1,0.7,1.2,0.5
2030,24301,,100,1,0.5,0.8,0.5
2031,24301,,20341,1,0.26,0.65,0.5
2032,24302,,5000,1,0.7,1.2,0.5
2033,24302,,100,1,0.5,0.8,0.5
2034,24302,,20491,1,0.26,0.65,0.5
2035,24303,,5000,1,0.7,1.2,0.5
2036,24303,,100,1,0.5,0.8,0.5
2037,24303,,21311,1,0.26,0.65,0.5
2038,24304,,5000,1,0.7,1.2,0.5
2039,24304,,100,1,0.5,0.8,0.5
2040,24304,,21801,1,0.26,0.65,0.5
2041,24305,,5000,1,0.7,1.2,0.5
2042,24305,,100,1,0.5,0.8,0.5
2043,24305,,22721,1,0.26,0.65,0.5
2044,24401,,5000,1,0.7,1.2,0.5
2045,24401,,100,1,0.5,0.8,0.5
2046,24401,,20151,1,0.26,0.65,0.5
2047,24402,,5000,1,0.7,1.2,0.5
2048,24402,,100,1,0.5,0.8,0.5
2049,24402,,22031,1,0.26,0.65,0.5
2050,24403,,5000,1,0.7,1.2,0.5
2051,24403,,100,1,0.5,0.8,0.5
2052,24403,,23001,1,0.26,0.65,0.5
2053,24404,,5000,1,0.7,1.2,0.5
2054,24404,,100,1,0.5,0.8,0.5
2055,24404,,21081,1,0.26,0.65,0.5
2056,24405,,5000,1,0.7,1.2,0.5
2057,24405,,100,1,0.5,0.8,0.5
2058,24405,,23661,1,0.26,0.65,0.5
2059,24501,,5000,1,0.7,1.2,0.5
2060,24501,,100,1,0.5,0.8,0.5
2061,24501,,23471,1,0.26,0.65,0.5
2062,24502,,5000,1,0.7,1.2,0.5
2063,24502,,100,1,0.5,0.8,0.5
2064,24502,,23351,1,0.26,0.65,0.5
2065,24503,,5000,1,0.7,1.2,0.5
2066,24503,,100,1,0.5,0.8,0.5
2067,24503,,23341,1,0.26,0.65,0.5
2068,24504,,5000,1,0.7,1.2,0.5
2069,24504,,100,1,0.5,0.8,0.5
2070,24504,,21171,1,0.26,0.65,0.5
2071,24505,,5000,1,0.7,1.2,0.5
2072,24505,,100,1,0.5,0.8,0.5
2073,24505,,21811,1,0.26,0.65,0.5
6001,10101,,5000,1,0.3,0.5,-1
6002,10101,,5001,1,0.2,0.5,-1
6006,10102,,5000,1,0.3,0.5,-1
6007,10102,,5002,1,0.2,0.5,-1
6011,10103,,5000,1,0.3,0.5,-1
6012,10103,,5003,1,0.2,0.5,-1
6016,10104,,5000,1,0.3,0.5,-1
6017,10104,,5001,1,0.2,0.5,-1
6021,10105,,5000,1,0.3,0.5,-1
6022,10105,,5002,1,0.2,0.5,-1
6026,10201,,5000,1,0.3,0.5,-1
6027,10201,,5001,1,0.2,0.5,-1
6031,10202,,5000,1,0.3,0.5,-1
6032,10202,,5001,1,0.2,0.5,-1
6036,10203,,5000,1,0.3,0.5,-1
6037,10203,,5002,1,0.2,0.5,-1
6041,10204,,5000,1,0.3,0.5,-1
6042,10204,,5002,1,0.2,0.5,-1
6046,10205,,5000,1,0.3,0.5,-1
6047,10205,,5003,1,0.2,0.5,-1
6051,10206,,5000,1,0.3,0.5,-1
6052,10206,,5003,1,0.2,0.5,-1
6056,10301,,5000,1,0.3,0.5,-1
6057,10301,,5001,1,0.2,0.5,-1
6061,10302,,5000,1,0.3,0.5,-1
6062,10302,,5001,1,0.2,0.5,-1
6066,10303,,5000,1,0.3,0.5,-1
6067,10303,,5001,1,0.2,0.5,-1
6071,10304,,5000,1,0.3,0.5,-1
6072,10304,,5002,1,0.2,0.5,-1
6076,10305,,5000,1,0.3,0.5,-1
6077,10305,,5002,1,0.2,0.5,-1
6081,10306,,5000,1,0.3,0.5,-1
6082,10306,,5002,1,0.2,0.5,-1
6086,10307,,5000,1,0.3,0.5,-1
6087,10307,,5003,1,0.2,0.5,-1
6091,10308,,5000,1,0.3,0.5,-1
6092,10308,,5003,1,0.2,0.5,-1
6096,10401,,5000,1,0.3,0.5,-1
6097,10401,,5004,1,0.2,0.5,-1
6101,10402,,5000,1,0.3,0.5,-1
6102,10402,,5004,1,0.2,0.5,-1
6106,10403,,5000,1,0.3,0.5,-1
6107,10403,,5004,1,0.2,0.5,-1
6108,10403,,5002,1,0,0,-1
6109,10403,,5003,1,0,0,-1
6111,10404,,5000,1,0.3,0.5,-1
6112,10404,,5005,1,0.2,0.5,-1
6113,10404,,5002,1,0,0,-1
6114,10404,,5003,1,0,0,-1
6116,10405,,5000,1,0.3,0.5,-1
6117,10405,,5005,1,0.2,0.5,-1
6118,10405,,5003,1,0,0,-1
6119,10405,,5001,1,0,0,-1
6121,10406,,5000,1,0.3,0.5,-1
6122,10406,,5005,1,0.2,0.5,-1
6123,10406,,5003,1,0,0,-1
6124,10406,,5001,1,0,0,-1
6126,10407,,5000,1,0.3,0.5,-1
6127,10407,,5006,1,0.2,0.5,-1
6128,10407,,5001,1,0,0,-1
6129,10407,,5002,1,0,0,-1
6131,10408,,5000,1,0.3,0.5,-1
6132,10408,,5006,1,0.2,0.5,-1
6133,10408,,5001,1,0,0,-1
6134,10408,,5002,1,0,0,-1
6136,10501,,5000,1,0.3,0.5,-1
6137,10501,,5004,1,0.2,0.5,-1
6141,10502,,5000,1,0.3,0.5,-1
6142,10502,,5004,1,0.2,0.5,-1
6146,10503,,5000,1,0.3,0.5,-1
6147,10503,,5004,1,0.2,0.5,-1
6151,10504,,5000,1,0.3,0.5,-1
6152,10504,,5004,1,0.2,0.5,-1
6156,10505,,5000,1,0.3,0.5,-1
6157,10505,,5005,1,0.2,0.5,-1
6161,10506,,5000,1,0.3,0.5,-1
6162,10506,,5005,1,0.2,0.5,-1
6166,10507,,5000,1,0.3,0.5,-1
6167,10507,,5005,1,0.2,0.5,-1
6171,10508,,5000,1,0.3,0.5,-1
6172,10508,,5006,1,0.2,0.5,-1
6176,10509,,5000,1,0.3,0.5,-1
6177,10509,,5006,1,0.2,0.5,-1
6181,10510,,5000,1,0.3,0.5,-1
6182,10510,,5006,1,0.2,0.5,-1
6186,10601,,5000,1,0.3,0.5,-1
6187,10601,,5007,1,0.2,0.5,-1
6188,10601,,5005,1,0,0,-1
6189,10601,,5006,1,0,0,-1
6191,10602,,5000,1,0.3,0.5,-1
6192,10602,,5007,1,0.2,0.5,-1
6193,10602,,5005,1,0,0,-1
6194,10602,,5006,1,0,0,-1
6196,10603,,5000,1,0.3,0.5,-1
6197,10603,,5007,1,0.2,0.5,-1
6198,10603,,5005,1,0,0,-1
6199,10603,,5006,1,0,0,-1
6201,10604,,5000,1,0.3,0.5,-1
6202,10604,,5007,1,0.2,0.5,-1
6203,10604,,5005,1,0,0,-1
6204,10604,,5006,1,0,0,-1
6206,10605,,5000,1,0.3,0.5,-1
6207,10605,,5008,1,0.2,0.5,-1
6208,10605,,5006,1,0,0,-1
6209,10605,,5004,1,0,0,-1
6211,10606,,5000,1,0.3,0.5,-1
6212,10606,,5008,1,0.2,0.5,-1
6213,10606,,5006,1,0,0,-1
6214,10606,,5004,1,0,0,-1
6216,10607,,5000,1,0.3,0.5,-1
6217,10607,,5008,1,0.2,0.5,-1
6218,10607,,5006,1,0,0,-1
6219,10607,,5004,1,0,0,-1
6221,10608,,5000,1,0.3,0.5,-1
6222,10608,,5009,1,0.2,0.5,-1
6223,10608,,5004,1,0,0,-1
6224,10608,,5005,1,0,0,-1
6226,10609,,5000,1,0.3,0.5,-1
6227,10609,,5009,1,0.2,0.5,-1
6228,10609,,5004,1,0,0,-1
6229,10609,,5005,1,0,0,-1
6231,10610,,5000,1,0.3,0.5,-1
6232,10610,,5009,1,0.2,0.5,-1
6233,10610,,5004,1,0,0,-1
6234,10610,,5005,1,0,0,-1
6236,10701,,5000,1,0.3,0.5,-1
6237,10701,,5007,1,0.2,0.5,-1
6238,10701,,5005,1,0,0,-1
6241,10702,,5000,1,0.3,0.5,-1
6242,10702,,5007,1,0.2,0.5,-1
6243,10702,,5005,1,0,0,-1
6246,10703,,5000,1,0.3,0.5,-1
6247,10703,,5007,1,0.2,0.5,-1
6248,10703,,5005,1,0,0,-1
6251,10704,,5000,1,0.3,0.5,-1
6252,10704,,5007,1,0.2,0.5,-1
6253,10704,,5005,1,0,0,-1
6256,10705,,5000,1,0.3,0.5,-1
6257,10705,,5008,1,0.2,0.5,-1
6258,10705,,5006,1,0,0,-1
6261,10706,,5000,1,0.3,0.5,-1
6262,10706,,5008,1,0.2,0.5,-1
6263,10706,,5006,1,0,0,-1
6266,10707,,5000,1,0.3,0.5,-1
6267,10707,,5008,1,0.2,0.5,-1
6268,10707,,5006,1,0,0,-1
6271,10708,,5000,1,0.3,0.5,-1
6272,10708,,5009,1,0.2,0.5,-1
6273,10708,,5004,1,0,0,-1
6276,10709,,5000,1,0.3,0.5,-1
6277,10709,,5009,1,0.2,0.5,-1
6278,10709,,5004,1,0,0,-1
6281,10710,,5000,1,0.3,0.5,-1
6282,10710,,5009,1,0.2,0.5,-1
6283,10710,,5004,1,0,0,-1
6286,10801,,5000,1,0.3,0.5,-1
6287,10801,,5010,1,0.2,0.5,-1
6288,10801,,5008,1,0,0,-1
6289,10801,,5003,1,0,0,-1
6291,10802,,5000,1,0.3,0.5,-1
6292,10802,,5010,1,0.2,0.5,-1
6293,10802,,5008,1,0,0,-1
6294,10802,,5003,1,0,0,-1
6296,10803,,5000,1,0.3,0.5,-1
6297,10803,,5010,1,0.2,0.5,-1
6298,10803,,5008,1,0,0,-1
6299,10803,,5003,1,0,0,-1
6301,10804,,5000,1,0.3,0.5,-1
6302,10804,,5010,1,0.2,0.5,-1
6303,10804,,5008,1,0,0,-1
6304,10804,,5003,1,0,0,-1
6306,10805,,5000,1,0.3,0.5,-1
6307,10805,,5011,1,0.2,0.5,-1
6308,10805,,5009,1,0,0,-1
6309,10805,,5001,1,0,0,-1
6311,10806,,5000,1,0.3,0.5,-1
6312,10806,,5011,1,0.2,0.5,-1
6313,10806,,5009,1,0,0,-1
6314,10806,,5001,1,0,0,-1
6316,10807,,5000,1,0.3,0.5,-1
6317,10807,,5011,1,0.2,0.5,-1
6318,10807,,5009,1,0,0,-1
6319,10807,,5001,1,0,0,-1
6321,10808,,5000,1,0.3,0.5,-1
6322,10808,,5012,1,0.2,0.5,-1
6323,10808,,5007,1,0,0,-1
6324,10808,,5002,1,0,0,-1
6326,10809,,5000,1,0.3,0.5,-1
6327,10809,,5012,1,0.2,0.5,-1
6328,10809,,5007,1,0,0,-1
6329,10809,,5002,1,0,0,-1
6331,10810,,5000,1,0.3,0.5,-1
6332,10810,,5012,1,0.2,0.5,-1
6333,10810,,5007,1,0,0,-1
6334,10810,,5002,1,0,0,-1
6336,10901,,5000,1,0.3,0.5,-1
6337,10901,,5010,1,0.2,0.5,-1
6338,10901,,5008,1,0,0,-1
6341,10902,,5000,1,0.3,0.5,-1
6342,10902,,5010,1,0.2,0.5,-1
6343,10902,,5008,1,0,0,-1
6346,10903,,5000,1,0.3,0.5,-1
6347,10903,,5010,1,0.2,0.5,-1
6348,10903,,5008,1,0,0,-1
6351,10904,,5000,1,0.3,0.5,-1
6352,10904,,5010,1,0.2,0.5,-1
6353,10904,,5008,1,0,0,-1
6356,10905,,5000,1,0.3,0.5,-1
6357,10905,,5011,1,0.2,0.5,-1
6358,10905,,5009,1,0,0,-1
6361,10906,,5000,1,0.3,0.5,-1
6362,10906,,5011,1,0.2,0.5,-1
6363,10906,,5009,1,0,0,-1
6366,10907,,5000,1,0.3,0.5,-1
6367,10907,,5011,1,0.2,0.5,-1
6368,10907,,5009,1,0,0,-1
6371,10908,,5000,1,0.3,0.5,-1
6372,10908,,5012,1,0.2,0.5,-1
6373,10908,,5007,1,0,0,-1
6376,10909,,5000,1,0.3,0.5,-1
6377,10909,,5012,1,0.2,0.5,-1
6378,10909,,5007,1,0,0,-1
6381,10910,,5000,1,0.3,0.5,-1
6382,10910,,5012,1,0.2,0.5,-1
6383,10910,,5007,1,0,0,-1
6386,11001,,5000,1,0.3,0.5,-1
6387,11001,,5013,1,0.2,0.5,-1
6388,11001,,5011,1,0,0,-1
6389,11001,,5006,1,0,0,-1
6391,11002,,5000,1,0.3,0.5,-1
6392,11002,,5013,1,0.2,0.5,-1
6393,11002,,5011,1,0,0,-1
6394,11002,,5006,1,0,0,-1
6396,11003,,5000,1,0.3,0.5,-1
6397,11003,,5013,1,0.2,0.5,-1
6398,11003,,5011,1,0,0,-1
6399,11003,,5006,1,0,0,-1
6401,11004,,5000,1,0.3,0.5,-1
6402,11004,,5013,1,0.2,0.5,-1
6403,11004,,5011,1,0,0,-1
6404,11004,,5006,1,0,0,-1
6406,11005,,5000,1,0.3,0.5,-1
6407,11005,,5014,1,0.2,0.5,-1
6408,11005,,5012,1,0,0,-1
6409,11005,,5004,1,0,0,-1
6411,11006,,5000,1,0.3,0.5,-1
6412,11006,,5014,1,0.2,0.5,-1
6413,11006,,5012,1,0,0,-1
6414,11006,,5004,1,0,0,-1
6416,11007,,5000,1,0.3,0.5,-1
6417,11007,,5014,1,0.2,0.5,-1
6418,11007,,5012,1,0,0,-1
6419,11007,,5004,1,0,0,-1
6421,11008,,5000,1,0.3,0.5,-1
6422,11008,,5015,1,0.2,0.5,-1
6423,11008,,5010,1,0,0,-1
6424,11008,,5005,1,0,0,-1
6426,11009,,5000,1,0.3,0.5,-1
6427,11009,,5015,1,0.2,0.5,-1
6428,11009,,5010,1,0,0,-1
6429,11009,,5005,1,0,0,-1
6431,11010,,5000,1,0.3,0.5,-1
6432,11010,,5015,1,0.2,0.5,-1
6433,11010,,5010,1,0,0,-1
6434,11010,,5005,1,0,0,-1
6436,11101,,5000,1,0.3,0.5,-1
6437,11101,,5013,1,0.2,0.5,-1
6438,11101,,5011,1,0,0,-1
6441,11102,,5000,1,0.3,0.5,-1
6442,11102,,5013,1,0.2,0.5,-1
6443,11102,,5011,1,0,0,-1
6446,11103,,5000,1,0.3,0.5,-1
6447,11103,,5013,1,0.2,0.5,-1
6448,11103,,5011,1,0,0,-1
6451,11104,,5000,1,0.3,0.5,-1
6452,11104,,5013,1,0.2,0.5,-1
6453,11104,,5011,1,0,0,-1
6456,11105,,5000,1,0.3,0.5,-1
6457,11105,,5014,1,0.2,0.5,-1
6458,11105,,5012,1,0,0,-1
6461,11106,,5000,1,0.3,0.5,-1
6462,11106,,5014,1,0.2,0.5,-1
6463,11106,,5012,1,0,0,-1
6466,11107,,5000,1,0.3,0.5,-1
6467,11107,,5014,1,0.2,0.5,-1
6468,11107,,5012,1,0,0,-1
6471,11108,,5000,1,0.3,0.5,-1
6472,11108,,5015,1,0.2,0.5,-1
6473,11108,,5010,1,0,0,-1
6476,11109,,5000,1,0.3,0.5,-1
6477,11109,,5015,1,0.2,0.5,-1
6478,11109,,5010,1,0,0,-1
6481,11110,,5000,1,0.3,0.5,-1
6482,11110,,5015,1,0.2,0.5,-1
6483,11110,,5010,1,0,0,-1
6486,11201,,5000,1,0.3,0.5,-1
6487,11201,,5016,1,0.2,0.5,-1
6488,11201,,5008,1,0,0,-1
6491,11202,,5000,1,0.3,0.5,-1
6492,11202,,5016,1,0.2,0.5,-1
6493,11202,,5008,1,0,0,-1
6496,11203,,5000,1,0.3,0.5,-1
6497,11203,,5016,1,0.2,0.5,-1
6498,11203,,5008,1,0,0,-1
6501,11204,,5000,1,0.3,0.5,-1
6502,11204,,5016,1,0.2,0.5,-1
6503,11204,,5008,1,0,0,-1
6506,11205,,5000,1,0.3,0.5,-1
6507,11205,,5017,1,0.2,0.5,-1
6508,11205,,5009,1,0,0,-1
6511,11206,,5000,1,0.3,0.5,-1
6512,11206,,5017,1,0.2,0.5,-1
6513,11206,,5009,1,0,0,-1
6516,11207,,5000,1,0.3,0.5,-1
6517,11207,,5017,1,0.2,0.5,-1
6518,11207,,5009,1,0,0,-1
6521,11208,,5000,1,0.3,0.5,-1
6522,11208,,5018,1,0.2,0.5,-1
6523,11208,,5007,1,0,0,-1
6526,11209,,5000,1,0.3,0.5,-1
6527,11209,,5018,1,0.2,0.5,-1
6528,11209,,5007,1,0,0,-1
6531,11210,,5000,1,0.3,0.5,-1
6532,11210,,5018,1,0.2,0.5,-1
6533,11210,,5007,1,0,0,-1
6536,11301,,5000,1,0.3,0.5,-1
6537,11301,,5016,1,0.2,0.45,-1
6541,11302,,5000,1,0.3,0.5,-1
6542,11302,,5016,1,0.2,0.45,-1
6546,11303,,5000,1,0.3,0.5,-1
6547,11303,,5016,1,0.2,0.45,-1
6551,11304,,5000,1,0.3,0.5,-1
6552,11304,,5016,1,0.2,0.45,-1
6556,11305,,5000,1,0.3,0.5,-1
6557,11305,,5017,1,0.2,0.45,-1
6561,11306,,5000,1,0.3,0.5,-1
6562,11306,,5017,1,0.2,0.45,-1
6566,11307,,5000,1,0.3,0.5,-1
6567,11307,,5017,1,0.2,0.45,-1
6571,11308,,5000,1,0.3,0.5,-1
6572,11308,,5018,1,0.2,0.45,-1
6576,11309,,5000,1,0.3,0.5,-1
6577,11309,,5018,1,0.2,0.45,-1
6581,11310,,5000,1,0.3,0.5,-1
6582,11310,,5018,1,0.2,0.45,-1
6586,11401,,5000,1,0.3,0.5,-1
6587,11401,,5019,1,0.2,0.45,-1
6588,11401,,5011,1,0,0,-1
6591,11402,,5000,1,0.3,0.5,-1
6592,11402,,5019,1,0.2,0.45,-1
6593,11402,,5011,1,0,0,-1
6596,11403,,5000,1,0.3,0.5,-1
6597,11403,,5019,1,0.2,0.45,-1
6598,11403,,5011,1,0,0,-1
6601,11404,,5000,1,0.3,0.5,-1
6602,11404,,5019,1,0.2,0.45,-1
6603,11404,,5011,1,0,0,-1
6606,11405,,5000,1,0.3,0.5,-1
6607,11405,,5020,1,0.2,0.45,-1
6608,11405,,5012,1,0,0,-1
6611,11406,,5000,1,0.3,0.5,-1
6612,11406,,5020,1,0.2,0.45,-1
6613,11406,,5012,1,0,0,-1
6616,11407,,5000,1,0.3,0.5,-1
6617,11407,,5020,1,0.2,0.45,-1
6618,11407,,5012,1,0,0,-1
6621,11408,,5000,1,0.3,0.5,-1
6622,11408,,5021,1,0.2,0.45,-1
6623,11408,,5010,1,0,0,-1
6626,11409,,5000,1,0.3,0.5,-1
6627,11409,,5021,1,0.2,0.45,-1
6628,11409,,5010,1,0,0,-1
6631,11410,,5000,1,0.3,0.5,-1
6632,11410,,5021,1,0.2,0.45,-1
6633,11410,,5010,1,0,0,-1
6636,11501,,5000,1,0.3,0.5,-1
6637,11501,,5019,1,0.2,0.45,-1
6641,11502,,5000,1,0.3,0.5,-1
6642,11502,,5019,1,0.2,0.45,-1
6646,11503,,5000,1,0.3,0.5,-1
6647,11503,,5019,1,0.2,0.45,-1
6651,11504,,5000,1,0.3,0.5,-1
6652,11504,,5019,1,0.2,0.45,-1
6656,11505,,5000,1,0.3,0.5,-1
6657,11505,,5020,1,0.2,0.45,-1
6661,11506,,5000,1,0.3,0.5,-1
6662,11506,,5020,1,0.2,0.45,-1
6666,11507,,5000,1,0.3,0.5,-1
6667,11507,,5020,1,0.2,0.45,-1
6671,11508,,5000,1,0.3,0.5,-1
6672,11508,,5021,1,0.2,0.45,-1
6676,11509,,5000,1,0.3,0.5,-1
6677,11509,,5021,1,0.2,0.45,-1
6681,11510,,5000,1,0.3,0.5,-1
6682,11510,,5021,1,0.2,0.45,-1
6686,11601,,5000,1,0.3,0.5,-1
6687,11601,,5022,1,0.2,0.45,-1
6688,11601,,5014,1,0,0,-1
6691,11602,,5000,1,0.3,0.5,-1
6692,11602,,5022,1,0.2,0.45,-1
6693,11602,,5014,1,0,0,-1
6696,11603,,5000,1,0.3,0.5,-1
6697,11603,,5022,1,0.2,0.45,-1
6698,11603,,5014,1,0,0,-1
6701,11604,,5000,1,0.3,0.5,-1
6702,11604,,5022,1,0.2,0.45,-1
6703,11604,,5014,1,0,0,-1
6706,11605,,5000,1,0.3,0.5,-1
6707,11605,,5023,1,0.2,0.45,-1
6708,11605,,5015,1,0,0,-1
6711,11606,,5000,1,0.3,0.5,-1
6712,11606,,5023,1,0.2,0.45,-1
6713,11606,,5015,1,0,0,-1
6716,11607,,5000,1,0.3,0.5,-1
6717,11607,,5023,1,0.2,0.45,-1
6718,11607,,5015,1,0,0,-1
6721,11608,,5000,1,0.3,0.5,-1
6722,11608,,5024,1,0.2,0.45,-1
6723,11608,,5013,1,0,0,-1
6726,11609,,5000,1,0.3,0.5,-1
6727,11609,,5024,1,0.2,0.45,-1
6728,11609,,5013,1,0,0,-1
6731,11610,,5000,1,0.3,0.5,-1
6732,11610,,5024,1,0.2,0.45,-1
6733,11610,,5013,1,0,0,-1
6736,11701,,5000,1,0.3,0.5,-1
6737,11701,,5022,1,0.2,0.45,-1
6741,11702,,5000,1,0.3,0.5,-1
6742,11702,,5022,1,0.2,0.45,-1
6746,11703,,5000,1,0.3,0.5,-1
6747,11703,,5022,1,0.2,0.45,-1
6751,11704,,5000,1,0.3,0.5,-1
6752,11704,,5022,1,0.2,0.45,-1
6756,11705,,5000,1,0.3,0.5,-1
6757,11705,,5023,1,0.2,0.45,-1
6761,11706,,5000,1,0.3,0.5,-1
6762,11706,,5023,1,0.2,0.45,-1
6766,11707,,5000,1,0.3,0.5,-1
6767,11707,,5023,1,0.2,0.45,-1
6771,11708,,5000,1,0.3,0.5,-1
6772,11708,,5024,1,0.2,0.45,-1
6776,11709,,5000,1,0.3,0.5,-1
6777,11709,,5024,1,0.2,0.45,-1
6781,11710,,5000,1,0.3,0.5,-1
6782,11710,,5024,1,0.2,0.45,-1
6786,11801,,5000,1,0.3,0.5,-1
6787,11801,,5025,1,0.2,0.45,-1
6788,11801,,5023,1,0,0,-1
6791,11802,,5000,1,0.3,0.5,-1
6792,11802,,5025,1,0.2,0.45,-1
6793,11802,,5023,1,0,0,-1
6796,11803,,5000,1,0.3,0.5,-1
6797,11803,,5025,1,0.2,0.45,-1
6798,11803,,5023,1,0,0,-1
6801,11804,,5000,1,0.3,0.5,-1
6802,11804,,5025,1,0.2,0.45,-1
6803,11804,,5023,1,0,0,-1
6806,11805,,5000,1,0.3,0.5,-1
6807,11805,,5026,1,0.2,0.45,-1
6808,11805,,5024,1,0,0,-1
6811,11806,,5000,1,0.3,0.5,-1
6812,11806,,5026,1,0.2,0.45,-1
6813,11806,,5024,1,0,0,-1
6816,11807,,5000,1,0.3,0.5,-1
6817,11807,,5026,1,0.2,0.45,-1
6818,11807,,5024,1,0,0,-1
6821,11808,,5000,1,0.3,0.5,-1
6822,11808,,5027,1,0.2,0.45,-1
6823,11808,,5022,1,0,0,-1
6826,11809,,5000,1,0.3,0.5,-1
6827,11809,,5027,1,0.2,0.45,-1
6828,11809,,5022,1,0,0,-1
6831,11810,,5000,1,0.3,0.5,-1
6832,11810,,5027,1,0.2,0.45,-1
6833,11810,,5022,1,0,0,-1
6836,11901,,5000,1,0.3,0.5,-1
6837,11901,,5028,1,0.2,0.45,-1
6841,11902,,5000,1,0.3,0.5,-1
6842,11902,,5028,1,0.2,0.45,-1
6846,11903,,5000,1,0.3,0.5,-1
6847,11903,,5028,1,0.2,0.45,-1
6851,11904,,5000,1,0.3,0.5,-1
6852,11904,,5028,1,0.2,0.45,-1
6856,11905,,5000,1,0.3,0.5,-1
6857,11905,,5029,1,0.2,0.45,-1
6861,11906,,5000,1,0.3,0.5,-1
6862,11906,,5029,1,0.2,0.45,-1
6866,11907,,5000,1,0.3,0.5,-1
6867,11907,,5029,1,0.2,0.45,-1
6871,11908,,5000,1,0.3,0.5,-1
6872,11908,,5030,1,0.2,0.45,-1
6876,11909,,5000,1,0.3,0.5,-1
6877,11909,,5030,1,0.2,0.45,-1
6881,11910,,5000,1,0.3,0.5,-1
6882,11910,,5030,1,0.2,0.45,-1
6886,12001,,5000,1,0.3,0.5,-1
6887,12001,,5031,1,0.2,0.45,-1
6888,12001,,5023,1,0,0,-1
6891,12002,,5000,1,0.3,0.5,-1
6892,12002,,5031,1,0.2,0.45,-1
6893,12002,,5023,1,0,0,-1
6896,12003,,5000,1,0.3,0.5,-1
6897,12003,,5031,1,0.2,0.45,-1
6898,12003,,5023,1,0,0,-1
6901,12004,,5000,1,0.3,0.5,-1
6902,12004,,5031,1,0.2,0.45,-1
6903,12004,,5023,1,0,0,-1
6906,12005,,5000,1,0.3,0.5,-1
6907,12005,,5032,1,0.2,0.45,-1
6908,12005,,5024,1,0,0,-1
6911,12006,,5000,1,0.3,0.5,-1
6912,12006,,5032,1,0.2,0.45,-1
6913,12006,,5024,1,0,0,-1
6916,12007,,5000,1,0.3,0.5,-1
6917,12007,,5032,1,0.2,0.45,-1
6918,12007,,5024,1,0,0,-1
6921,12008,,5000,1,0.3,0.5,-1
6922,12008,,5033,1,0.2,0.45,-1
6923,12008,,5022,1,0,0,-1
6926,12009,,5000,1,0.3,0.5,-1
