变量名,drawType,_comment,drawTriggerType,drawTriggerTimes,weightStart,weightEnd,effectLimit,startCount,probInit,probStep,probLimit,probMiniTimes,probEffectInterval,lotteryType1,lotteryWeight1,lotteryType2,lotteryWeight2,lotteryType3,lotteryWeight3,lotteryType4,lotteryWeight4,lotteryType5,lotteryWeight5,lotteryType6,lotteryWeight6,lotteryType7,lotteryWeight7,lotteryType8,lotteryWeight8,lotteryType9,lotteryWeight9,lotteryType10,lotteryWeight10
13202,limit_up_gem_rmb10_3112,,1,6,0.05,0.45,1,6,0,0.01,0.2,30,50,{8302=2;8305=1;8017=2;8301=5},100,{8302=3;8305=1;8017=2;8301=4},100,{8302=3;8305=1;8017=1;8301=5},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13203,limit_up_gem_rmb10_3112,,1,1,0.3,0.4,1,1,0,0.01,0.2,30,50,{8302=2;8305=1;8017=2;8301=5},100,{8302=3;8305=1;8017=2;8301=4},100,{8302=3;8305=1;8017=1;8301=5},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13204,limit_up_gem_rmb10_3112,,1,1,0.05,0.45,0,1,0,0.01,0.2,30,50,{8302=2;8304=1;8017=2;8301=5},100,{8302=3;8304=1;8017=2;8301=4},100,{8302=3;8304=1;8017=1;8301=5},100,{8304=1;8303=1;8302=2;8017=2;8301=4},50,{8304=1;8303=1;8302=3;8017=1;8301=4},50,{8304=1;8303=1;8302=3;8017=2;8301=3},50,{},0,{},0,{},0,{},0
13205,limit_up_gem_rmb10_3112,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8302=2;8304=1;8017=2;8301=5},100,{8302=3;8304=1;8017=2;8301=4},100,{8302=3;8304=1;8017=1;8301=5},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13206,limit_up_gem_rmb10_3112,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8302=2;8303=1;8017=2;8301=5},100,{8302=1;8303=1;8017=2;8301=6},50,{8302=3;8303=1;8017=1;8301=5},50,{8302=4;8303=1;8017=1;8301=4},50,{8302=2;8303=2;8017=2;8301=4},100,{8302=1;8303=2;8017=2;8301=5},50,{8302=3;8303=2;8017=1;8301=4},50,{8302=2;8303=2;8017=1;8301=5},50,{},0,{},0
13301,limit_up_gem_rmb1_3192,,1,60,0.0045,0.0102,0,60,0,0.01,0.2,30,50,{8105=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13302,limit_up_gem_rmb1_3192,,1,40,0.02,0.08,1,40,0,0.01,0.2,30,50,{8104=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13303,limit_up_gem_rmb1_3192,,1,20,0.015,0.025,0,20,0,0.01,0.2,30,50,{8104=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13304,limit_up_gem_rmb1_3192,,1,10,0.06,0.14,1,10,0,0.01,0.2,30,50,{8104=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13305,limit_up_gem_rmb1_3192,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8103=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13306,limit_up_gem_rmb1_3192,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8101=1},57,{8102=1},22,{8103=1},8,{8017=1},13,{},0,{},0,{},0,{},0,{},0,{},0
13401,limit_up_gem_rmb10_3192,,1,11,0.054,0.113,0,10,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8105=1},100,{8101=4;8102=3;8017=2;8105=1},100,{8101=5;8102=3;8017=1;8105=1},100,{8101=4;8102=2;8103=1;8017=2;8105=1},50,{8101=4;8102=3;8103=1;8017=1;8105=1},50,{8101=3;8102=3;8103=1;8017=2;8105=1},50,{},0,{},0,{},0,{},0
13402,limit_up_gem_rmb10_3192,,1,6,0.05,0.45,1,6,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8105=1},100,{8101=4;8102=3;8017=2;8105=1},100,{8101=5;8102=3;8017=1;8105=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13403,limit_up_gem_rmb10_3192,,1,1,0.3,0.4,1,1,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8105=1},100,{8101=4;8102=3;8017=2;8105=1},100,{8101=5;8102=3;8017=1;8105=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13404,limit_up_gem_rmb10_3192,,1,1,0.05,0.45,0,1,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8104=1},100,{8101=4;8102=3;8017=2;8104=1},100,{8101=5;8102=3;8017=1;8104=1},100,{8101=4;8102=2;8103=1;8017=2;8104=1},50,{8101=4;8102=3;8103=1;8017=1;8104=1},50,{8101=3;8102=3;8103=1;8017=2;8104=1},50,{},0,{},0,{},0,{},0
13405,limit_up_gem_rmb10_3192,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8104=1},100,{8101=4;8102=3;8017=2;8104=1},100,{8101=5;8102=3;8017=1;8104=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13406,limit_up_gem_rmb10_3192,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8103=1;8102=2;8017=2;8101=5},100,{8103=1;8102=1;8017=2;8101=6},50,{8103=1;8102=3;8017=1;8101=5},50,{8103=1;8102=4;8017=1;8101=4},50,{8103=2;8102=2;8017=2;8101=4},100,{8103=2;8102=1;8017=2;8101=5},50,{8103=2;8102=3;8017=1;8101=4},50,{8103=2;8102=2;8017=1;8101=5},50,{},0,{},0
13501,limit_up_gem_rmb1_3322,,1,60,0.0045,0.0102,0,60,0,0.01,0.2,30,50,{8205=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13502,limit_up_gem_rmb1_3322,,1,40,0.02,0.08,1,40,0,0.01,0.2,30,50,{8204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13503,limit_up_gem_rmb1_3322,,1,20,0.015,0.025,0,20,0,0.01,0.2,30,50,{8204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13504,limit_up_gem_rmb1_3322,,1,10,0.06,0.14,1,10,0,0.01,0.2,30,50,{8204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13505,limit_up_gem_rmb1_3322,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8203=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13506,limit_up_gem_rmb1_3322,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8201=1},57,{8202=1},22,{8203=1},8,{8017=1},13,{},0,{},0,{},0,{},0,{},0,{},0
13601,limit_up_gem_rmb10_3322,,1,11,0.054,0.113,0,10,0,0.01,0.2,30,50,{8205=1;8201=5;8017=2;8202=2},100,{8205=1;8201=4;8017=2;8202=3},100,{8205=1;8201=5;8017=1;8202=3},100,{8205=1;8203=1;8202=2;8017=2;8201=4},50,{8205=1;8203=1;8202=3;8017=1;8201=4},50,{8205=1;8203=1;8202=3;8017=2;8201=3},50,{},0,{},0,{},0,{},0
13602,limit_up_gem_rmb10_3322,,1,6,0.05,0.45,1,6,0,0.01,0.2,30,50,{8205=1;8201=5;8017=2;8202=2},100,{8205=1;8201=4;8017=2;8202=3},100,{8205=1;8201=5;8017=1;8202=3},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13603,limit_up_gem_rmb10_3322,,1,1,0.3,0.4,1,1,0,0.01,0.2,30,50,{8205=1;8201=5;8017=2;8202=2},100,{8205=1;8201=4;8017=2;8202=3},100,{8205=1;8201=5;8017=1;8202=3},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13604,limit_up_gem_rmb10_3322,,1,1,0.05,0.45,0,1,0,0.01,0.2,30,50,{8204=1;8201=5;8017=2;8202=2},100,{8204=1;8201=4;8017=2;8202=3},100,{8204=1;8201=5;8017=1;8202=3},100,{8204=1;8203=1;8202=2;8017=2;8201=4},50,{8204=1;8203=1;8202=3;8017=1;8201=4},50,{8204=1;8203=1;8202=3;8017=2;8201=3},50,{},0,{},0,{},0,{},0
13605,limit_up_gem_rmb10_3322,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8204=1;8201=5;8017=2;8202=2},100,{8204=1;8201=4;8017=2;8202=3},100,{8204=1;8201=5;8017=1;8202=3},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13606,limit_up_gem_rmb10_3322,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8202=2;8201=5;8017=2;8203=1},100,{8202=1;8201=6;8017=2;8203=1},50,{8202=3;8201=5;8017=1;8203=1},50,{8202=4;8201=4;8017=1;8203=1},50,{8202=2;8201=4;8017=2;8203=2},100,{8202=1;8201=5;8017=2;8203=2},50,{8202=3;8201=4;8017=1;8203=2},50,{8202=2;8201=5;8017=1;8203=2},50,{},0,{},0
